PERSON_TYPE,PER,PURPOSE,QUANTITY,person_order
PART-TIME WORKER,30,ESCORT,7080,2
PART-TIME WORKER,30,HOME,132374,2
PART-TIME WORKER,30,MAINTENANCE,7475,2
PART-TIME WORKER,30,SHOP,5740,2
PART-TIME WORKER,30,VISITING,2319,2
PART-TIME WORKER,30,WORK,87418,2
PART-TIME WORKER,30,WORK-BASED,523,2
PART-TIME WORKER,31,DISCRETIONARY,8230,2
PART-TIME WORKER,31,EATING OUT,1204,2
PART-TIME WORKER,31,ESCORT,5678,2
PART-TIME WORKER,31,HOME,136487,2
PART-TIME WORKER,31,MAINTENANCE,7156,2
PART-TIME WORKER,31,SHOP,5702,2
PART-TIME WORKER,31,VISITING,2496,2
PART-TIME WORKER,31,WORK,83332,2
PART-TIME WORKER,31,WORK-BASED,418,2
PART-TIME WORKER,32,DISCRETIONARY,9886,2
PART-TIME WORKER,32,EATING OUT,1526,2
PART-TIME WORKER,32,ESCORT,3720,2
PART-TIME WORKER,32,HOME,143802,2
PART-TIME WORKER,32,MAINTENANCE,6531,2
PART-TIME WORKER,32,SHOP,5362,2
PART-TIME WORKER,32,VISITING,2643,2
PART-TIME WORKER,32,WORK,76837,2
PART-TIME WORKER,32,WORK-BASED,396,2
PART-TIME WORKER,33,DISCRETIONARY,11288,2
PART-TIME WORKER,33,EATING OUT,2586,2
PART-TIME WORKER,33,ESCORT,3114,2
PART-TIME WORKER,33,HOME,151983,2
PART-TIME WORKER,33,MAINTENANCE,6376,2
PART-TIME WORKER,33,SHOP,4983,2
PART-TIME WORKER,33,VISITING,2878,2
PART-TIME WORKER,33,WORK,67134,2
PART-TIME WORKER,33,WORK-BASED,361,2
PART-TIME WORKER,34,DISCRETIONARY,12873,2
PART-TIME WORKER,34,EATING OUT,3834,2
PART-TIME WORKER,34,ESCORT,2726,2
PART-TIME WORKER,34,HOME,160947,2
PART-TIME WORKER,34,MAINTENANCE,6027,2
PART-TIME WORKER,34,SHOP,5271,2
PART-TIME WORKER,34,VISITING,3501,2
PART-TIME WORKER,34,WORK,55204,2
PART-TIME WORKER,34,WORK-BASED,320,2
PART-TIME WORKER,35,DISCRETIONARY,14644,2
PART-TIME WORKER,35,EATING OUT,5055,2
PART-TIME WORKER,35,ESCORT,2495,2
PART-TIME WORKER,35,HOME,166985,2
PART-TIME WORKER,35,MAINTENANCE,6436,2
PART-TIME WORKER,35,SHOP,5282,2
PART-TIME WORKER,35,VISITING,4788,2
PART-TIME WORKER,35,WORK,44687,2
PART-TIME WORKER,35,WORK-BASED,331,2
PART-TIME WORKER,36,DISCRETIONARY,17917,2
PART-TIME WORKER,36,EATING OUT,6093,2
PART-TIME WORKER,36,ESCORT,2248,2
PART-TIME WORKER,36,HOME,169471,2
PART-TIME WORKER,36,MAINTENANCE,6874,2
PART-TIME WORKER,36,SHOP,5143,2
PART-TIME WORKER,36,VISITING,5813,2
PART-TIME WORKER,36,WORK,36841,2
PART-TIME WORKER,36,WORK-BASED,303,2
PART-TIME WORKER,37,DISCRETIONARY,16851,2
PART-TIME WORKER,37,EATING OUT,6077,2
PART-TIME WORKER,37,ESCORT,2056,2
PART-TIME WORKER,37,HOME,174857,2
PART-TIME WORKER,37,MAINTENANCE,6403,2
PART-TIME WORKER,37,SHOP,5446,2
PART-TIME WORKER,37,VISITING,6722,2
PART-TIME WORKER,37,WORK,32027,2
PART-TIME WORKER,37,WORK-BASED,264,2
PART-TIME WORKER,38,DISCRETIONARY,14910,2
PART-TIME WORKER,38,EATING OUT,5273,2
PART-TIME WORKER,38,ESCORT,1860,2
PART-TIME WORKER,38,HOME,184350,2
PART-TIME WORKER,38,MAINTENANCE,5414,2
PART-TIME WORKER,38,SHOP,5239,2
PART-TIME WORKER,38,VISITING,6402,2
PART-TIME WORKER,38,WORK,26981,2
PART-TIME WORKER,38,WORK-BASED,274,2
PART-TIME WORKER,39,DISCRETIONARY,12420,2
PART-TIME WORKER,39,EATING OUT,4119,2
PART-TIME WORKER,39,ESCORT,1610,2
PART-TIME WORKER,39,HOME,194073,2
PART-TIME WORKER,39,MAINTENANCE,4356,2
PART-TIME WORKER,39,SHOP,4408,2
PART-TIME WORKER,39,VISITING,5964,2
PART-TIME WORKER,39,WORK,23508,2
PART-TIME WORKER,39,WORK-BASED,245,2
PART-TIME WORKER,40,DISCRETIONARY,9556,2
PART-TIME WORKER,40,EATING OUT,3133,2
PART-TIME WORKER,40,ESCORT,1384,2
PART-TIME WORKER,40,HOME,204597,2
PART-TIME WORKER,40,MAINTENANCE,3253,2
PART-TIME WORKER,40,SHOP,3051,2
PART-TIME WORKER,40,VISITING,4961,2
PART-TIME WORKER,40,WORK,20552,2
PART-TIME WORKER,40,WORK-BASED,216,2
PART-TIME WORKER,41,DISCRETIONARY,6433,2
PART-TIME WORKER,41,EATING OUT,2171,2
PART-TIME WORKER,41,ESCORT,1174,2
PART-TIME WORKER,41,HOME,214368,2
PART-TIME WORKER,41,MAINTENANCE,2413,2
PART-TIME WORKER,41,SHOP,2059,2
PART-TIME WORKER,41,VISITING,3860,2
PART-TIME WORKER,41,WORK,18027,2
PART-TIME WORKER,41,WORK-BASED,198,2
PART-TIME WORKER,42,DISCRETIONARY,2938,2
PART-TIME WORKER,42,EATING OUT,1180,2
PART-TIME WORKER,42,ESCORT,1030,2
PART-TIME WORKER,42,HOME,223888,2
PART-TIME WORKER,42,MAINTENANCE,1734,2
PART-TIME WORKER,42,SHOP,1417,2
PART-TIME WORKER,42,VISITING,2710,2
PART-TIME WORKER,42,WORK,15644,2
PART-TIME WORKER,42,WORK-BASED,162,2
PART-TIME WORKER,43,DISCRETIONARY,2185,2
PART-TIME WORKER,43,EATING OUT,639,2
PART-TIME WORKER,43,ESCORT,924,2
PART-TIME WORKER,43,HOME,229263,2
PART-TIME WORKER,43,MAINTENANCE,1191,2
PART-TIME WORKER,43,SHOP,941,2
PART-TIME WORKER,43,VISITING,1915,2
PART-TIME WORKER,43,WORK,13504,2
PART-TIME WORKER,43,WORK-BASED,141,2
PART-TIME WORKER,44,DISCRETIONARY,1490,2
PART-TIME WORKER,44,EATING OUT,478,2
PART-TIME WORKER,44,ESCORT,812,2
PART-TIME WORKER,44,HOME,233946,2
PART-TIME WORKER,44,MAINTENANCE,794,2
PART-TIME WORKER,44,SHOP,612,2
PART-TIME WORKER,44,VISITING,1134,2
PART-TIME WORKER,44,WORK,11321,2
PART-TIME WORKER,44,WORK-BASED,116,2
PART-TIME WORKER,45,DISCRETIONARY,1017,2
PART-TIME WORKER,45,EATING OUT,366,2
PART-TIME WORKER,45,ESCORT,686,2
PART-TIME WORKER,45,HOME,237782,2
PART-TIME WORKER,45,MAINTENANCE,515,2
PART-TIME WORKER,45,SHOP,390,2
PART-TIME WORKER,45,VISITING,723,2
PART-TIME WORKER,45,WORK,9140,2
PART-TIME WORKER,45,WORK-BASED,84,2
PART-TIME WORKER,46,DISCRETIONARY,610,2
PART-TIME WORKER,46,EATING OUT,247,2
PART-TIME WORKER,46,ESCORT,575,2
PART-TIME WORKER,46,HOME,241460,2
PART-TIME WORKER,46,MAINTENANCE,310,2
PART-TIME WORKER,46,SHOP,212,2
PART-TIME WORKER,46,VISITING,283,2
PART-TIME WORKER,46,WORK,6948,2
PART-TIME WORKER,46,WORK-BASED,58,2
PART-TIME WORKER,47,DISCRETIONARY,294,2
PART-TIME WORKER,47,EATING OUT,149,2
PART-TIME WORKER,47,ESCORT,355,2
PART-TIME WORKER,47,HOME,244996,2
PART-TIME WORKER,47,MAINTENANCE,146,2
PART-TIME WORKER,47,SHOP,73,2
PART-TIME WORKER,47,VISITING,151,2
PART-TIME WORKER,47,WORK,4508,2
PART-TIME WORKER,47,WORK-BASED,31,2
NON-WORKER,8,DISCRETIONARY,219,3
NON-WORKER,8,EATING OUT,82,3
NON-WORKER,8,ESCORT,37,3
NON-WORKER,8,HOME,392164,3
NON-WORKER,8,MAINTENANCE,195,3
NON-WORKER,8,SHOP,138,3
NON-WORKER,8,VISITING,66,3
NON-WORKER,9,DISCRETIONARY,537,3
NON-WORKER,9,EATING OUT,175,3
NON-WORKER,9,ESCORT,201,3
NON-WORKER,9,HOME,390979,3
NON-WORKER,9,MAINTENANCE,530,3
NON-WORKER,9,SHOP,338,3
NON-WORKER,9,VISITING,141,3
NON-WORKER,10,DISCRETIONARY,964,3
NON-WORKER,10,EATING OUT,263,3
NON-WORKER,10,ESCORT,744,3
NON-WORKER,10,HOME,389042,3
NON-WORKER,10,MAINTENANCE,1062,3
NON-WORKER,10,SHOP,584,3
NON-WORKER,10,VISITING,242,3
NON-WORKER,11,DISCRETIONARY,1540,3
NON-WORKER,11,EATING OUT,332,3
NON-WORKER,11,ESCORT,1792,3
NON-WORKER,11,HOME,386119,3
NON-WORKER,11,MAINTENANCE,1871,3
NON-WORKER,11,SHOP,933,3
NON-WORKER,11,VISITING,314,3
NON-WORKER,12,DISCRETIONARY,2251,3
NON-WORKER,12,EATING OUT,360,3
NON-WORKER,12,ESCORT,2934,3
NON-WORKER,12,HOME,382393,3
NON-WORKER,12,MAINTENANCE,3291,3
NON-WORKER,12,SHOP,1260,3
NON-WORKER,12,VISITING,412,3
NON-WORKER,13,DISCRETIONARY,3231,3
NON-WORKER,13,EATING OUT,387,3
NON-WORKER,13,ESCORT,9734,3
NON-WORKER,13,HOME,371491,3
NON-WORKER,13,MAINTENANCE,5719,3
NON-WORKER,13,SHOP,1737,3
NON-WORKER,13,VISITING,602,3
NON-WORKER,14,DISCRETIONARY,5133,3
NON-WORKER,14,EATING OUT,471,3
NON-WORKER,14,ESCORT,32313,3
NON-WORKER,14,HOME,341177,3
NON-WORKER,14,MAINTENANCE,10482,3
NON-WORKER,14,SHOP,2513,3
NON-WORKER,14,VISITING,812,3
NON-WORKER,15,DISCRETIONARY,6963,3
NON-WORKER,15,EATING OUT,592,3
NON-WORKER,15,ESCORT,38219,3
NON-WORKER,15,HOME,326544,3
NON-WORKER,15,MAINTENANCE,15504,3
NON-WORKER,15,SHOP,3844,3
NON-WORKER,15,VISITING,1235,3
NON-WORKER,16,DISCRETIONARY,8682,3
NON-WORKER,16,EATING OUT,744,3
NON-WORKER,16,ESCORT,26548,3
NON-WORKER,16,HOME,328138,3
NON-WORKER,16,MAINTENANCE,20825,3
NON-WORKER,16,SHOP,6020,3
NON-WORKER,16,VISITING,1944,3
NON-WORKER,17,DISCRETIONARY,10223,3
NON-WORKER,17,EATING OUT,943,3
NON-WORKER,17,ESCORT,13230,3
NON-WORKER,17,HOME,330165,3
NON-WORKER,17,MAINTENANCE,25861,3
NON-WORKER,17,SHOP,9598,3
NON-WORKER,17,VISITING,2881,3
NON-WORKER,18,DISCRETIONARY,11541,3
NON-WORKER,18,EATING OUT,1181,3
NON-WORKER,18,ESCORT,10377,3
NON-WORKER,18,HOME,319576,3
NON-WORKER,18,MAINTENANCE,30945,3
NON-WORKER,18,SHOP,15446,3
NON-WORKER,18,VISITING,3835,3
NON-WORKER,19,DISCRETIONARY,11581,3
NON-WORKER,19,EATING OUT,1517,3
NON-WORKER,19,ESCORT,9937,3
NON-WORKER,19,HOME,306857,3
NON-WORKER,19,MAINTENANCE,35082,3
NON-WORKER,19,SHOP,23138,3
NON-WORKER,19,VISITING,4789,3
NON-WORKER,20,DISCRETIONARY,11554,3
NON-WORKER,20,EATING OUT,1857,3
NON-WORKER,20,ESCORT,10082,3
NON-WORKER,20,HOME,295203,3
NON-WORKER,20,MAINTENANCE,38233,3
NON-WORKER,20,SHOP,30275,3
NON-WORKER,20,VISITING,5697,3
NON-WORKER,21,DISCRETIONARY,11472,3
NON-WORKER,21,EATING OUT,3367,3
NON-WORKER,21,ESCORT,10350,3
NON-WORKER,21,HOME,287785,3
NON-WORKER,21,MAINTENANCE,39586,3
NON-WORKER,21,SHOP,33904,3
NON-WORKER,21,VISITING,6437,3
NON-WORKER,22,DISCRETIONARY,10900,3
NON-WORKER,22,EATING OUT,4911,3
NON-WORKER,22,ESCORT,10517,3
NON-WORKER,22,HOME,287430,3
NON-WORKER,22,MAINTENANCE,38429,3
NON-WORKER,22,SHOP,33554,3
NON-WORKER,22,VISITING,7160,3
NON-WORKER,23,DISCRETIONARY,10528,3
NON-WORKER,23,EATING OUT,5464,3
NON-WORKER,23,ESCORT,10988,3
NON-WORKER,23,HOME,290103,3
NON-WORKER,23,MAINTENANCE,36359,3
NON-WORKER,23,SHOP,31600,3
NON-WORKER,23,VISITING,7859,3
NON-WORKER,24,DISCRETIONARY,10259,3
NON-WORKER,24,EATING OUT,5277,3
NON-WORKER,24,ESCORT,11285,3
NON-WORKER,24,HOME,294031,3
NON-WORKER,24,MAINTENANCE,34221,3
NON-WORKER,24,SHOP,30201,3
NON-WORKER,24,VISITING,7627,3
NON-WORKER,25,DISCRETIONARY,10036,3
NON-WORKER,25,EATING OUT,4629,3
NON-WORKER,25,ESCORT,11746,3
NON-WORKER,25,HOME,296820,3
NON-WORKER,25,MAINTENANCE,32857,3
NON-WORKER,25,SHOP,29463,3
NON-WORKER,25,VISITING,7350,3
NON-WORKER,26,DISCRETIONARY,9818,3
NON-WORKER,26,EATING OUT,3776,3
NON-WORKER,26,ESCORT,20555,3
NON-WORKER,26,HOME,290651,3
NON-WORKER,26,MAINTENANCE,31765,3
NON-WORKER,26,SHOP,29213,3
NON-WORKER,26,VISITING,7123,3
NON-WORKER,27,DISCRETIONARY,9621,3
NON-WORKER,27,EATING OUT,2988,3
NON-WORKER,27,ESCORT,35564,3
NON-WORKER,27,HOME,280763,3
NON-WORKER,27,MAINTENANCE,30396,3
NON-WORKER,27,SHOP,26879,3
NON-WORKER,27,VISITING,6690,3
NON-WORKER,28,DISCRETIONARY,9571,3
NON-WORKER,28,EATING OUT,2637,3
NON-WORKER,28,ESCORT,39676,3
NON-WORKER,28,HOME,280441,3
NON-WORKER,28,MAINTENANCE,28948,3
NON-WORKER,28,SHOP,25202,3
NON-WORKER,28,VISITING,6426,3
NON-WORKER,29,DISCRETIONARY,9655,3
NON-WORKER,29,EATING OUT,2342,3
NON-WORKER,29,ESCORT,33582,3
NON-WORKER,29,HOME,290168,3
NON-WORKER,29,MAINTENANCE,27273,3
NON-WORKER,29,SHOP,23620,3
NON-WORKER,29,VISITING,6261,3
NON-WORKER,30,DISCRETIONARY,10969,3
NON-WORKER,30,EATING OUT,2558,3
NON-WORKER,30,ESCORT,19800,3
NON-WORKER,30,HOME,305517,3
NON-WORKER,30,MAINTENANCE,25440,3
NON-WORKER,30,SHOP,22409,3
NON-WORKER,30,VISITING,6208,3
NON-WORKER,31,DISCRETIONARY,12686,3
NON-WORKER,31,EATING OUT,3483,3
NON-WORKER,31,ESCORT,15667,3
NON-WORKER,31,HOME,310975,3
NON-WORKER,31,MAINTENANCE,22985,3
NON-WORKER,31,SHOP,20838,3
NON-WORKER,31,VISITING,6267,3
NON-WORKER,32,DISCRETIONARY,14739,3
NON-WORKER,32,EATING OUT,4280,3
NON-WORKER,32,ESCORT,9954,3
NON-WORKER,32,HOME,319322,3
NON-WORKER,32,MAINTENANCE,19659,3
NON-WORKER,32,SHOP,18488,3
NON-WORKER,32,VISITING,6459,3
NON-WORKER,33,DISCRETIONARY,16143,3
NON-WORKER,33,EATING OUT,6531,3
NON-WORKER,33,ESCORT,7590,3
NON-WORKER,33,HOME,322411,3
NON-WORKER,33,MAINTENANCE,17761,3
NON-WORKER,33,SHOP,15727,3
NON-WORKER,33,VISITING,6738,3
NON-WORKER,34,DISCRETIONARY,17524,3
NON-WORKER,34,EATING OUT,9128,3
NON-WORKER,34,ESCORT,6329,3
NON-WORKER,34,HOME,321568,3
NON-WORKER,34,MAINTENANCE,15468,3
NON-WORKER,34,SHOP,15122,3
NON-WORKER,34,VISITING,7762,3
NON-WORKER,35,DISCRETIONARY,19040,3
NON-WORKER,35,EATING OUT,11324,3
NON-WORKER,35,ESCORT,5210,3
NON-WORKER,35,HOME,318592,3
NON-WORKER,35,MAINTENANCE,14802,3
NON-WORKER,35,SHOP,13967,3
NON-WORKER,35,VISITING,9966,3
NON-WORKER,36,DISCRETIONARY,22127,3
NON-WORKER,36,EATING OUT,12861,3
NON-WORKER,36,ESCORT,4435,3
NON-WORKER,36,HOME,315007,3
NON-WORKER,36,MAINTENANCE,14373,3
NON-WORKER,36,SHOP,12577,3
NON-WORKER,36,VISITING,11521,3
NON-WORKER,37,DISCRETIONARY,20246,3
NON-WORKER,37,EATING OUT,12338,3
NON-WORKER,37,ESCORT,3769,3
NON-WORKER,37,HOME,318941,3
NON-WORKER,37,MAINTENANCE,12747,3
NON-WORKER,37,SHOP,12226,3
NON-WORKER,37,VISITING,12634,3
NON-WORKER,38,DISCRETIONARY,17337,3
NON-WORKER,38,EATING OUT,10314,3
NON-WORKER,38,ESCORT,3315,3
NON-WORKER,38,HOME,328686,3
NON-WORKER,38,MAINTENANCE,10519,3
NON-WORKER,38,SHOP,11158,3
NON-WORKER,38,VISITING,11572,3
NON-WORKER,39,DISCRETIONARY,13893,3
NON-WORKER,39,EATING OUT,7817,3
NON-WORKER,39,ESCORT,3017,3
NON-WORKER,39,HOME,340718,3
NON-WORKER,39,MAINTENANCE,8375,3
NON-WORKER,39,SHOP,8719,3
NON-WORKER,39,VISITING,10362,3
NON-WORKER,40,DISCRETIONARY,10179,3
NON-WORKER,40,EATING OUT,5686,3
NON-WORKER,40,ESCORT,2646,3
NON-WORKER,40,HOME,354221,3
NON-WORKER,40,MAINTENANCE,6361,3
NON-WORKER,40,SHOP,5520,3
NON-WORKER,40,VISITING,8288,3
NON-WORKER,41,DISCRETIONARY,6610,3
NON-WORKER,41,EATING OUT,3739,3
NON-WORKER,41,ESCORT,2222,3
NON-WORKER,41,HOME,365699,3
NON-WORKER,41,MAINTENANCE,4794,3
NON-WORKER,41,SHOP,3587,3
NON-WORKER,41,VISITING,6250,3
NON-WORKER,42,DISCRETIONARY,2794,3
NON-WORKER,42,EATING OUT,1812,3
NON-WORKER,42,ESCORT,1889,3
NON-WORKER,42,HOME,376450,3
NON-WORKER,42,MAINTENANCE,3475,3
NON-WORKER,42,SHOP,2288,3
NON-WORKER,42,VISITING,4193,3
NON-WORKER,43,DISCRETIONARY,2047,3
NON-WORKER,43,EATING OUT,866,3
NON-WORKER,43,ESCORT,1691,3
NON-WORKER,43,HOME,381477,3
NON-WORKER,43,MAINTENANCE,2470,3
NON-WORKER,43,SHOP,1511,3
NON-WORKER,43,VISITING,2839,3
NON-WORKER,44,DISCRETIONARY,1342,3
NON-WORKER,44,EATING OUT,567,3
NON-WORKER,44,ESCORT,1401,3
NON-WORKER,44,HOME,385289,3
NON-WORKER,44,MAINTENANCE,1714,3
NON-WORKER,44,SHOP,1010,3
NON-WORKER,44,VISITING,1578,3
NON-WORKER,45,DISCRETIONARY,854,3
NON-WORKER,45,EATING OUT,381,3
NON-WORKER,45,ESCORT,1166,3
NON-WORKER,45,HOME,387832,3
NON-WORKER,45,MAINTENANCE,1163,3
NON-WORKER,45,SHOP,593,3
NON-WORKER,45,VISITING,912,3
NON-WORKER,46,DISCRETIONARY,527,3
NON-WORKER,46,EATING OUT,248,3
NON-WORKER,46,ESCORT,1041,3
NON-WORKER,46,HOME,389810,3
NON-WORKER,46,MAINTENANCE,671,3
NON-WORKER,46,SHOP,304,3
NON-WORKER,46,VISITING,300,3
NON-WORKER,47,DISCRETIONARY,262,3
NON-WORKER,47,EATING OUT,135,3
NON-WORKER,47,ESCORT,678,3
NON-WORKER,47,HOME,391217,3
NON-WORKER,47,MAINTENANCE,330,3
NON-WORKER,47,SHOP,117,3
NON-WORKER,47,VISITING,162,3
RETIRED,8,DISCRETIONARY,200,4
RETIRED,8,EATING OUT,66,4
RETIRED,8,ESCORT,11,4
RETIRED,8,HOME,290453,4
RETIRED,8,MAINTENANCE,101,4
RETIRED,8,SHOP,72,4
RETIRED,8,VISITING,40,4
RETIRED,9,DISCRETIONARY,500,4
RETIRED,9,EATING OUT,141,4
RETIRED,9,ESCORT,20,4
RETIRED,9,HOME,289739,4
RETIRED,9,MAINTENANCE,286,4
RETIRED,9,SHOP,176,4
RETIRED,9,VISITING,81,4
RETIRED,10,DISCRETIONARY,1008,4
RETIRED,10,EATING OUT,220,4
RETIRED,10,ESCORT,67,4
RETIRED,10,HOME,288584,4
RETIRED,10,MAINTENANCE,606,4
RETIRED,10,SHOP,325,4
RETIRED,10,VISITING,133,4
RETIRED,11,DISCRETIONARY,1704,4
RETIRED,11,EATING OUT,310,4
RETIRED,11,ESCORT,122,4
RETIRED,11,HOME,286853,4
RETIRED,11,MAINTENANCE,1214,4
RETIRED,11,SHOP,513,4
RETIRED,11,VISITING,227,4
RETIRED,12,DISCRETIONARY,2808,4
RETIRED,12,EATING OUT,393,4
RETIRED,12,ESCORT,220,4
RETIRED,12,HOME,284022,4
RETIRED,12,MAINTENANCE,2333,4
RETIRED,12,SHOP,811,4
RETIRED,12,VISITING,356,4
RETIRED,13,DISCRETIONARY,4441,4
RETIRED,13,EATING OUT,467,4
RETIRED,13,ESCORT,789,4
RETIRED,13,HOME,278922,4
RETIRED,13,MAINTENANCE,4555,4
RETIRED,13,SHOP,1275,4
RETIRED,13,VISITING,494,4
RETIRED,14,DISCRETIONARY,7597,4
RETIRED,14,EATING OUT,600,4
RETIRED,14,ESCORT,2953,4
RETIRED,14,HOME,268215,4
RETIRED,14,MAINTENANCE,8930,4
RETIRED,14,SHOP,1952,4
RETIRED,14,VISITING,696,4
RETIRED,15,DISCRETIONARY,10538,4
RETIRED,15,EATING OUT,754,4
RETIRED,15,ESCORT,3976,4
RETIRED,15,HOME,258029,4
RETIRED,15,MAINTENANCE,13550,4
RETIRED,15,SHOP,3043,4
RETIRED,15,VISITING,1053,4
RETIRED,16,DISCRETIONARY,13210,4
RETIRED,16,EATING OUT,938,4
RETIRED,16,ESCORT,3233,4
RETIRED,16,HOME,248369,4
RETIRED,16,MAINTENANCE,18657,4
RETIRED,16,SHOP,4865,4
RETIRED,16,VISITING,1671,4
RETIRED,17,DISCRETIONARY,15758,4
RETIRED,17,EATING OUT,1159,4
RETIRED,17,ESCORT,2251,4
RETIRED,17,HOME,238021,4
RETIRED,17,MAINTENANCE,23320,4
RETIRED,17,SHOP,7844,4
RETIRED,17,VISITING,2590,4
RETIRED,18,DISCRETIONARY,17685,4
RETIRED,18,EATING OUT,1459,4
RETIRED,18,ESCORT,2056,4
RETIRED,18,HOME,225460,4
RETIRED,18,MAINTENANCE,28217,4
RETIRED,18,SHOP,12603,4
RETIRED,18,VISITING,3463,4
RETIRED,19,DISCRETIONARY,17814,4
RETIRED,19,EATING OUT,1919,4
RETIRED,19,ESCORT,2056,4
RETIRED,19,HOME,213695,4
RETIRED,19,MAINTENANCE,32455,4
RETIRED,19,SHOP,18700,4
RETIRED,19,VISITING,4304,4
RETIRED,20,DISCRETIONARY,17638,4
RETIRED,20,EATING OUT,2372,4
RETIRED,20,ESCORT,2078,4
RETIRED,20,HOME,203824,4
RETIRED,20,MAINTENANCE,35297,4
RETIRED,20,SHOP,24613,4
RETIRED,20,VISITING,5121,4
RETIRED,21,DISCRETIONARY,17686,4
RETIRED,21,EATING OUT,4324,4
RETIRED,21,ESCORT,2099,4
RETIRED,21,HOME,197020,4
RETIRED,21,MAINTENANCE,36647,4
RETIRED,21,SHOP,27317,4
RETIRED,21,VISITING,5850,4
RETIRED,22,DISCRETIONARY,16965,4
RETIRED,22,EATING OUT,6347,4
RETIRED,22,ESCORT,2157,4
RETIRED,22,HOME,196858,4
RETIRED,22,MAINTENANCE,35393,4
RETIRED,22,SHOP,26706,4
RETIRED,22,VISITING,6517,4
RETIRED,23,DISCRETIONARY,16506,4
RETIRED,23,EATING OUT,7092,4
RETIRED,23,ESCORT,2212,4
RETIRED,23,HOME,199218,4
RETIRED,23,MAINTENANCE,33585,4
RETIRED,23,SHOP,25120,4
RETIRED,23,VISITING,7210,4
RETIRED,24,DISCRETIONARY,16273,4
RETIRED,24,EATING OUT,6922,4
RETIRED,24,ESCORT,2228,4
RETIRED,24,HOME,203481,4
RETIRED,24,MAINTENANCE,31280,4
RETIRED,24,SHOP,23616,4
RETIRED,24,VISITING,7143,4
RETIRED,25,DISCRETIONARY,16068,4
RETIRED,25,EATING OUT,6115,4
RETIRED,25,ESCORT,2237,4
RETIRED,25,HOME,206471,4
RETIRED,25,MAINTENANCE,30070,4
RETIRED,25,SHOP,22955,4
RETIRED,25,VISITING,7027,4
RETIRED,26,DISCRETIONARY,15925,4
RETIRED,26,EATING OUT,5039,4
RETIRED,26,ESCORT,3226,4
RETIRED,26,HOME,208124,4
RETIRED,26,MAINTENANCE,28792,4
RETIRED,26,SHOP,22978,4
RETIRED,26,VISITING,6859,4
RETIRED,27,DISCRETIONARY,15864,4
RETIRED,27,EATING OUT,4030,4
RETIRED,27,ESCORT,4706,4
RETIRED,27,HOME,210955,4
RETIRED,27,MAINTENANCE,27641,4
RETIRED,27,SHOP,21185,4
RETIRED,27,VISITING,6562,4
RETIRED,28,DISCRETIONARY,15900,4
RETIRED,28,EATING OUT,3487,4
RETIRED,28,ESCORT,4835,4
RETIRED,28,HOME,214199,4
RETIRED,28,MAINTENANCE,26195,4
RETIRED,28,SHOP,19965,4
RETIRED,28,VISITING,6362,4
RETIRED,29,DISCRETIONARY,16043,4
RETIRED,29,EATING OUT,3037,4
RETIRED,29,ESCORT,3882,4
RETIRED,29,HOME,218476,4
RETIRED,29,MAINTENANCE,24420,4
RETIRED,29,SHOP,18801,4
RETIRED,29,VISITING,6284,4
RETIRED,30,DISCRETIONARY,17478,4
RETIRED,30,EATING OUT,3167,4
RETIRED,30,ESCORT,2270,4
RETIRED,30,HOME,222005,4
RETIRED,30,MAINTENANCE,22202,4
RETIRED,30,SHOP,17578,4
RETIRED,30,VISITING,6243,4
RETIRED,31,DISCRETIONARY,19055,4
RETIRED,31,EATING OUT,4248,4
RETIRED,31,ESCORT,1699,4
RETIRED,31,HOME,224321,4
RETIRED,31,MAINTENANCE,19383,4
RETIRED,31,SHOP,16040,4
RETIRED,31,VISITING,6197,4
RETIRED,32,DISCRETIONARY,21046,4
RETIRED,32,EATING OUT,5079,4
RETIRED,32,ESCORT,1173,4
RETIRED,32,HOME,227421,4
RETIRED,32,MAINTENANCE,16043,4
RETIRED,32,SHOP,13875,4
RETIRED,32,VISITING,6306,4
RETIRED,33,DISCRETIONARY,22160,4
RETIRED,33,EATING OUT,7279,4
RETIRED,33,ESCORT,943,4
RETIRED,33,HOME,228589,4
RETIRED,33,MAINTENANCE,13974,4
RETIRED,33,SHOP,11534,4
RETIRED,33,VISITING,6464,4
RETIRED,34,DISCRETIONARY,23151,4
RETIRED,34,EATING OUT,10013,4
RETIRED,34,ESCORT,768,4
RETIRED,34,HOME,227636,4
RETIRED,34,MAINTENANCE,11616,4
RETIRED,34,SHOP,10729,4
RETIRED,34,VISITING,7030,4
RETIRED,35,DISCRETIONARY,24108,4
RETIRED,35,EATING OUT,12232,4
RETIRED,35,ESCORT,634,4
RETIRED,35,HOME,224925,4
RETIRED,35,MAINTENANCE,10822,4
RETIRED,35,SHOP,9623,4
RETIRED,35,VISITING,8599,4
RETIRED,36,DISCRETIONARY,26504,4
RETIRED,36,EATING OUT,13485,4
RETIRED,36,ESCORT,521,4
RETIRED,36,HOME,222243,4
RETIRED,36,MAINTENANCE,10094,4
RETIRED,36,SHOP,8404,4
RETIRED,36,VISITING,9692,4
RETIRED,37,DISCRETIONARY,24094,4
RETIRED,37,EATING OUT,12720,4
RETIRED,37,ESCORT,421,4
RETIRED,37,HOME,226270,4
RETIRED,37,MAINTENANCE,8866,4
RETIRED,37,SHOP,8169,4
RETIRED,37,VISITING,10403,4
RETIRED,38,DISCRETIONARY,20820,4
