ZONE,PER,PERSONS NOT AT HOME
1293,PER23,4
1293,PER24,4
1293,PER25,4
1293,PER26,4
1293,PER27,4
1293,PER28,4
1293,PER29,3
1293,PER30,4
1293,PER31,4
1293,PER32,3
1293,PER33,3
1293,PER34,3
1293,PER35,3
1293,PER36,4
1293,PER37,6
1293,PER38,6
1293,PER39,5
1293,PER40,3
1293,PER41,2
1293,PER42,2
1293,PER43,2
1294,PER10,6
1294,PER11,8
1294,PER12,11
1294,PER13,14
1294,PER14,13
1294,PER15,15
1294,PER16,16
1294,PER17,17
1294,PER18,18
1294,PER19,19
1294,PER20,20
1294,PER21,19
1294,PER22,19
1294,PER23,19
1294,PER24,19
1294,PER25,19
1294,PER26,18
1294,PER27,19
1294,PER28,19
1294,PER29,20
1294,PER30,18
1294,PER31,19
1294,PER32,15
1294,PER33,10
1294,PER34,9
1294,PER35,6
1294,PER36,6
1294,PER37,5
1294,PER38,4
1294,PER39,3
1294,PER40,4
1294,PER41,4
1294,PER42,4
1294,PER43,2
1294,PER44,2
1294,PER45,1
1294,PER8,1
1294,PER9,2
1295,PER10,4
1295,PER11,6
1295,PER12,7
1295,PER13,10
1295,PER14,23
1295,PER15,32
1295,PER16,43
1295,PER17,50
1295,PER18,55
1295,PER19,60
1295,PER20,62
1295,PER21,68
1295,PER22,66
1295,PER23,64
1295,PER24,64
1295,PER25,64
1295,PER26,57
1295,PER27,64
1295,PER28,59
1295,PER29,52
1295,PER30,48
1295,PER31,46
1295,PER32,43
1295,PER33,40
1295,PER34,41
1295,PER35,36
1295,PER36,39
1295,PER37,42
1295,PER38,37
1295,PER39,34
1295,PER40,30
1295,PER41,17
1295,PER42,14
1295,PER43,8
1295,PER44,7
1295,PER45,4
1295,PER46,3
1295,PER47,2
1295,PER8,1
1295,PER9,1
1296,PER10,3
1296,PER11,3
1296,PER12,4
1296,PER13,12
1296,PER14,21
1296,PER15,30
1296,PER16,38
1296,PER17,40
1296,PER18,39
1296,PER19,40
1296,PER20,37
1296,PER21,40
1296,PER22,38
1296,PER23,37
1296,PER24,32
1296,PER25,30
1296,PER26,30
1296,PER27,33
1296,PER28,29
1296,PER29,21
1296,PER30,23
1296,PER31,22
1296,PER32,21
1296,PER33,24
1296,PER34,28
1296,PER35,30
1296,PER36,31
1296,PER37,37
1296,PER38,38
1296,PER39,31
1296,PER40,28
1296,PER41,15
1296,PER42,13
1296,PER43,14
1296,PER44,10
1296,PER45,6
1296,PER46,5
1296,PER47,1
1296,PER9,2
1297,PER10,3
1297,PER11,5
1297,PER12,7
1297,PER13,13
1297,PER14,29
1297,PER15,34
1297,PER16,37
1297,PER17,38
1297,PER18,34
1297,PER19,41
1297,PER20,46
1297,PER21,48
1297,PER22,60
1297,PER23,61
1297,PER24,52
1297,PER25,49
1297,PER26,54
1297,PER27,58
1297,PER28,52
1297,PER29,46
1297,PER30,48
1297,PER31,47
1297,PER32,43
1297,PER33,56
1297,PER34,60
1297,PER35,59
1297,PER36,65
1297,PER37,63
1297,PER38,54
1297,PER39,46
1297,PER40,40
1297,PER41,30
1297,PER42,14
1297,PER43,5
1297,PER44,7
1297,PER45,6
1297,PER46,3
1297,PER47,2
1297,PER8,2
1297,PER9,2
1298,PER10,4
1298,PER11,7
1298,PER12,12
1298,PER13,27
1298,PER14,48
1298,PER15,59
1298,PER16,61
1298,PER17,62
1298,PER18,67
1298,PER19,79
1298,PER20,88
1298,PER21,95
1298,PER22,91
1298,PER23,97
1298,PER24,97
1298,PER25,99
1298,PER26,93
1298,PER27,95
1298,PER28,94
1298,PER29,83
1298,PER30,80
1298,PER31,76
1298,PER32,65
1298,PER33,60
1298,PER34,66
1298,PER35,76
1298,PER36,91
1298,PER37,101
1298,PER38,94
1298,PER39,85
1298,PER40,62
1298,PER41,41
1298,PER42,33
1298,PER43,21
1298,PER44,16
1298,PER45,12
1298,PER46,4
1298,PER47,2
1298,PER9,2
1299,PER10,5
1299,PER11,6
1299,PER12,6
1299,PER13,4
1299,PER14,7
1299,PER15,9
1299,PER16,14
1299,PER17,12
1299,PER18,12
1299,PER19,13
1299,PER20,12
1299,PER21,13
1299,PER22,12
1299,PER23,12
1299,PER24,11
1299,PER25,11
1299,PER26,12
1299,PER27,13
1299,PER28,14
1299,PER29,9
1299,PER30,7
1299,PER31,9
1299,PER32,7
1299,PER33,6
1299,PER34,6
1299,PER35,6
1299,PER36,15
1299,PER37,15
1299,PER38,11
1299,PER39,6
1299,PER40,4
1299,PER41,4
1299,PER42,2
1299,PER43,2
1299,PER8,2
1299,PER9,2
1300,PER10,20
1300,PER11,33
1300,PER12,54
1300,PER13,95
1300,PER14,144
1300,PER15,194
1300,PER16,227
1300,PER17,254
1300,PER18,272
1300,PER19,283
1300,PER20,296
1300,PER21,312
1300,PER22,307
1300,PER23,325
1300,PER24,321
1300,PER25,302
1300,PER26,306
1300,PER27,294
1300,PER28,267
1300,PER29,259
1300,PER30,248
1300,PER31,226
1300,PER32,199
1300,PER33,179
1300,PER34,166
1300,PER35,162
1300,PER36,149
1300,PER37,161
1300,PER38,133
1300,PER39,126
1300,PER40,85
1300,PER41,56
1300,PER42,35
1300,PER43,26
1300,PER44,17
1300,PER45,15
1300,PER46,13
1300,PER47,7
1300,PER8,4
1300,PER9,11
1301,PER16,1
1301,PER17,1
1301,PER21,2
1301,PER22,2
1301,PER23,2
1301,PER24,2
1301,PER25,3
1301,PER26,3
1301,PER27,3
1301,PER28,1
1301,PER29,1
1301,PER33,1
1301,PER34,1
1301,PER35,2
1301,PER36,4
1301,PER37,7
1301,PER38,6
1301,PER39,3
1301,PER40,3
1301,PER41,1
1301,PER45,1
1302,PER10,32
1302,PER11,51
1302,PER12,64
1302,PER13,87
1302,PER14,137
1302,PER15,190
1302,PER16,213
1302,PER17,230
1302,PER18,252
1302,PER19,259
1302,PER20,278
1302,PER21,288
1302,PER22,294
1302,PER23,291
1302,PER24,291
1302,PER25,278
1302,PER26,267
1302,PER27,255
1302,PER28,256
1302,PER29,240
1302,PER30,239
1302,PER31,237
1302,PER32,223
1302,PER33,203
1302,PER34,187
1302,PER35,193
1302,PER36,204
1302,PER37,205
1302,PER38,170
1302,PER39,122
1302,PER40,88
1302,PER41,69
1302,PER42,53
1302,PER43,42
1302,PER44,32
1302,PER45,29
1302,PER46,24
1302,PER47,12
1302,PER8,5
1302,PER9,8
1303,PER11,1
1303,PER12,3
1303,PER13,4
1303,PER14,14
1303,PER15,20
1303,PER16,19
1303,PER17,18
1303,PER18,18
1303,PER19,19
1303,PER20,20
1303,PER21,18
1303,PER22,19
1303,PER23,19
1303,PER24,19
1303,PER25,19
1303,PER26,20
1303,PER27,20
1303,PER28,21
1303,PER29,19
1303,PER30,10
1303,PER31,8
1303,PER32,7
1303,PER33,4
1303,PER34,5
1303,PER35,6
1303,PER36,6
1303,PER37,6
1303,PER38,6
1303,PER39,7
1303,PER40,7
1303,PER41,7
1303,PER42,4
1303,PER43,1
1303,PER44,1
1304,PER10,3
1304,PER11,8
1304,PER12,11
1304,PER13,16
1304,PER14,19
1304,PER15,24
1304,PER16,31
1304,PER17,32
1304,PER18,30
1304,PER19,28
1304,PER20,27
1304,PER21,29
1304,PER22,30
1304,PER23,34
1304,PER24,33
1304,PER25,30
1304,PER26,35
1304,PER27,36
1304,PER28,38
1304,PER29,35
1304,PER30,28
1304,PER31,23
1304,PER32,23
1304,PER33,23
1304,PER34,20
1304,PER35,26
1304,PER36,28
1304,PER37,31
1304,PER38,28
1304,PER39,23
1304,PER40,19
1304,PER41,13
1304,PER42,12
1304,PER43,12
1304,PER44,8
1304,PER45,5
1304,PER46,1
1304,PER47,1
1304,PER9,1
1305,PER12,1
1305,PER13,2
1305,PER14,2
1305,PER15,3
1305,PER16,3
1305,PER17,3
1305,PER18,3
1305,PER19,6
1305,PER20,6
1305,PER21,6
1305,PER22,8
1305,PER23,8
1305,PER24,3
1305,PER25,3
1305,PER26,2
1305,PER27,2
1305,PER28,2
1305,PER29,3
1305,PER30,4
1305,PER31,1
1305,PER32,1
1305,PER33,1
1305,PER34,2
1305,PER35,1
1305,PER36,3
1305,PER37,3
1305,PER38,3
1305,PER39,3
1305,PER40,3
1305,PER41,1
1306,PER10,22
1306,PER11,42
1306,PER12,101
1306,PER13,307
1306,PER14,610
1306,PER15,791
1306,PER16,834
1306,PER17,826
1306,PER18,845
1306,PER19,860
1306,PER20,868
1306,PER21,864
1306,PER22,869
1306,PER23,857
1306,PER24,840
1306,PER25,842
1306,PER26,828
1306,PER27,840
1306,PER28,786
1306,PER29,632
1306,PER30,455
1306,PER31,376
1306,PER32,310
1306,PER33,260
1306,PER34,192
1306,PER35,162
1306,PER36,148
1306,PER37,135
1306,PER38,103
1306,PER39,96
1306,PER40,81
1306,PER41,50
1306,PER42,39
1306,PER43,36
1306,PER44,29
1306,PER45,21
1306,PER46,22
1306,PER47,14
1306,PER8,4
1306,PER9,5
1307,PER10,14
1307,PER11,18
1307,PER12,25
1307,PER13,34
1307,PER14,52
1307,PER15,64
1307,PER16,73
1307,PER17,96
1307,PER18,107
1307,PER19,125
1307,PER20,139
1307,PER21,146
1307,PER22,147
1307,PER23,143
1307,PER24,144
1307,PER25,135
1307,PER26,127
1307,PER27,132
1307,PER28,129
1307,PER29,135
1307,PER30,142
1307,PER31,134
1307,PER32,124
1307,PER33,108
1307,PER34,96
1307,PER35,116
1307,PER36,126
1307,PER37,120
1307,PER38,112
1307,PER39,86
1307,PER40,83
1307,PER41,45
1307,PER42,24
1307,PER43,13
1307,PER44,12
1307,PER45,11
1307,PER46,10
1307,PER47,7
1307,PER8,4
1307,PER9,9
1308,PER10,59
1308,PER11,100
1308,PER12,159
1308,PER13,257
1308,PER14,372
1308,PER15,470
1308,PER16,541
1308,PER17,584
1308,PER18,613
1308,PER19,637
1308,PER20,649
1308,PER21,654
1308,PER22,657
1308,PER23,669
1308,PER24,674
1308,PER25,674
1308,PER26,672
1308,PER27,672
1308,PER28,656
1308,PER29,624
1308,PER30,603
1308,PER31,572
1308,PER32,538
1308,PER33,448
1308,PER34,354
1308,PER35,274
1308,PER36,237
1308,PER37,214
1308,PER38,173
1308,PER39,142
1308,PER40,113
1308,PER41,100
1308,PER42,91
1308,PER43,65
1308,PER44,56
1308,PER45,40
1308,PER46,33
1308,PER47,23
1308,PER8,13
1308,PER9,26
1309,PER10,2
1309,PER11,4
1309,PER12,4
1309,PER13,6
1309,PER14,4
1309,PER15,5
1309,PER16,6
1309,PER17,5
1309,PER18,5
1309,PER19,5
1309,PER20,7
1309,PER21,7
1309,PER22,9
1309,PER23,9
1309,PER24,9
1309,PER25,9
1309,PER26,11
1309,PER27,12
1309,PER28,9
1309,PER29,10
1309,PER30,11
1309,PER31,7
1309,PER32,7
1309,PER33,5
1309,PER34,8
1309,PER35,8
1309,PER36,6
1309,PER37,11
1309,PER38,13
1309,PER39,12
1309,PER40,9
1309,PER41,9
1309,PER42,1
1309,PER43,1
1309,PER44,1
1309,PER8,2
1309,PER9,2
1310,PER10,3
1310,PER11,7
1310,PER12,7
1310,PER13,14
1310,PER14,25
1310,PER15,33
1310,PER16,30
1310,PER17,25
1310,PER18,23
1310,PER19,26
1310,PER20,33
1310,PER21,35
1310,PER22,34
1310,PER23,33
1310,PER24,31
1310,PER25,29
1310,PER26,23
1310,PER27,24
1310,PER28,29
1310,PER29,28
1310,PER30,25
1310,PER31,22
1310,PER32,21
1310,PER33,19
1310,PER34,32
1310,PER35,41
1310,PER36,48
1310,PER37,56
1310,PER38,46
1310,PER39,35
1310,PER40,30
1310,PER41,20
1310,PER42,19
1310,PER43,13
1310,PER44,2
1310,PER45,1
1310,PER46,1
1310,PER47,1
1310,PER9,1
1311,PER10,2
1311,PER11,5
1311,PER12,9
1311,PER13,17
1311,PER14,28
1311,PER15,28
1311,PER16,27
1311,PER17,27
1311,PER18,32
1311,PER19,34
1311,PER20,35
1311,PER21,30
1311,PER22,32
1311,PER23,28
1311,PER24,31
1311,PER25,31
1311,PER26,31
1311,PER27,33
1311,PER28,29
1311,PER29,27
1311,PER30,26
1311,PER31,24
1311,PER32,24
1311,PER33,25
1311,PER34,26
1311,PER35,26
1311,PER36,33
1311,PER37,38
1311,PER38,29
1311,PER39,26
1311,PER40,21
1311,PER41,19
1311,PER42,3
1311,PER43,5
1311,PER44,4
1311,PER45,4
1311,PER46,2
1311,PER9,2
1312,PER10,1
1312,PER11,7
1312,PER12,8
1312,PER13,11
1312,PER14,13
1312,PER15,10
1312,PER16,12
1312,PER17,11
1312,PER18,10
1312,PER19,12
1312,PER20,10
1312,PER21,11
1312,PER22,13
1312,PER23,12
1312,PER24,11
1312,PER25,12
1312,PER26,16
1312,PER27,16
1312,PER28,14
1312,PER29,16
1312,PER30,14
1312,PER31,14
1312,PER32,19
1312,PER33,18
1312,PER34,21
1312,PER35,25
1312,PER36,27
1312,PER37,24
1312,PER38,22
1312,PER39,21
1312,PER40,16
1312,PER41,9
1312,PER42,6
1312,PER43,4
1312,PER44,2
1312,PER45,1
1312,PER9,1
1313,PER10,3
1313,PER11,5
1313,PER12,2
1313,PER13,1
1313,PER14,1
1313,PER15,1
1313,PER16,2
1313,PER17,2
1313,PER18,2
1313,PER19,3
1313,PER20,3
1313,PER21,3
1313,PER22,3
1313,PER23,2
1313,PER24,2
1313,PER25,2
1313,PER26,2
1313,PER27,1
1313,PER28,1
1313,PER29,1
1313,PER30,2
1313,PER31,2
1313,PER32,1
1313,PER33,3
1313,PER34,3
1313,PER35,3
1313,PER37,1
1313,PER38,1
1313,PER39,1
1313,PER40,1
1313,PER41,1
1313,PER42,1
1314,PER10,44
1314,PER11,67
1314,PER12,132
1314,PER13,200
1314,PER14,304
1314,PER15,391
1314,PER16,475
1314,PER17,525
1314,PER18,578
1314,PER19,602
1314,PER20,619
1314,PER21,620
1314,PER22,626
1314,PER23,608
1314,PER24,599
1314,PER25,590
1314,PER26,576
1314,PER27,559
1314,PER28,545
1314,PER29,527
1314,PER30,509
1314,PER31,488
1314,PER32,454
1314,PER33,388
1314,PER34,351
1314,PER35,316
1314,PER36,296
1314,PER37,285
1314,PER38,238
1314,PER39,183
1314,PER40,132
1314,PER41,93
1314,PER42,69
1314,PER43,52
1314,PER44,45
1314,PER45,35
1314,PER46,19
1314,PER47,10
1314,PER8,10
1314,PER9,15
1315,PER10,4
1315,PER11,3
1315,PER12,5
1315,PER13,9
1315,PER14,11
1315,PER15,15
1315,PER16,17
1315,PER17,23
1315,PER18,26
1315,PER19,28
1315,PER20,24
1315,PER21,21
1315,PER22,25
1315,PER23,23
1315,PER24,24
1315,PER25,23
1315,PER26,24
1315,PER27,24
1315,PER28,23
1315,PER29,22
1315,PER30,22
1315,PER31,21
1315,PER32,15
1315,PER33,24
1315,PER34,23
1315,PER35,18
1315,PER36,19
1315,PER37,20
1315,PER38,11
1315,PER39,8
1315,PER40,5
1315,PER41,5
1315,PER42,4
1315,PER43,2
1315,PER44,1
1315,PER45,1
1315,PER46,1
1315,PER47,1
1315,PER9,1
1316,PER10,5
1316,PER11,5
1316,PER12,7
1316,PER13,7
1316,PER14,26
1316,PER15,29
1316,PER16,25
1316,PER17,25
1316,PER18,27
1316,PER19,26
1316,PER20,31
1316,PER21,34
1316,PER22,39
1316,PER23,35
1316,PER24,32
1316,PER25,32
1316,PER26,36
1316,PER27,36
1316,PER28,37
1316,PER29,33
1316,PER30,28
1316,PER31,24
1316,PER32,25
1316,PER33,21
1316,PER34,18
1316,PER35,18
1316,PER36,30
1316,PER37,41
1316,PER38,37
1316,PER39,29
1316,PER40,19
1316,PER41,13
1316,PER42,7
1316,PER43,8
1316,PER44,6
1316,PER45,3
1316,PER46,1
1316,PER47,1
1316,PER8,3
1316,PER9,3
1317,PER10,1
1317,PER11,1
1317,PER12,1
1317,PER13,4
1317,PER14,9
1317,PER15,11
1317,PER16,10
1317,PER17,7
1317,PER18,7
1317,PER19,7
1317,PER20,7
1317,PER21,7
1317,PER22,9
1317,PER23,10
1317,PER24,8
1317,PER25,8
1317,PER26,11
1317,PER27,14
1317,PER28,12
1317,PER29,12
1317,PER30,11
1317,PER31,13
1317,PER32,12
1317,PER33,15
1317,PER34,15
1317,PER35,16
1317,PER36,19
1317,PER37,20
1317,PER38,24
1317,PER39,22
1317,PER40,18
1317,PER41,15
1317,PER42,3
1317,PER43,6
1317,PER44,4
1317,PER45,1
1318,PER10,25
1318,PER11,36
1318,PER12,61
1318,PER13,86
1318,PER14,126
1318,PER15,161
1318,PER16,189
1318,PER17,213
1318,PER18,234
1318,PER19,258
1318,PER20,265
1318,PER21,278
1318,PER22,279
1318,PER23,274
1318,PER24,257
1318,PER25,255
1318,PER26,253
1318,PER27,253
1318,PER28,244
1318,PER29,237
1318,PER30,243
1318,PER31,249
1318,PER32,226
1318,PER33,212
1318,PER34,187
1318,PER35,189
1318,PER36,168
1318,PER37,145
1318,PER38,136
1318,PER39,102
1318,PER40,81
1318,PER41,53
1318,PER42,37
1318,PER43,26
1318,PER44,12
1318,PER45,11
1318,PER46,10
1318,PER47,7
1318,PER8,2
1318,PER9,15
1319,PER10,1
1319,PER11,3
1319,PER12,7
1319,PER13,16
1319,PER14,35
1319,PER15,49
1319,PER16,49
1319,PER17,53
1319,PER18,54
1319,PER19,56
1319,PER20,51
1319,PER21,58
1319,PER22,61
1319,PER23,60
1319,PER24,59
1319,PER25,59
1319,PER26,69
1319,PER27,72
1319,PER28,76
1319,PER29,63
1319,PER30,57
1319,PER31,55
1319,PER32,45
1319,PER33,63
1319,PER34,79
1319,PER35,86
1319,PER36,79
1319,PER37,75
1319,PER38,60
1319,PER39,50
1319,PER40,38
1319,PER41,32
1319,PER42,15
1319,PER43,10
1319,PER44,1
1319,PER45,1
1319,PER46,1
1319,PER47,1
1319,PER8,1
1319,PER9,1
1320,PER10,4
1320,PER11,3
1320,PER12,3
1320,PER13,6
1320,PER14,24
1320,PER15,22
1320,PER16,21
1320,PER17,18
1320,PER18,20
1320,PER19,21
1320,PER20,24
1320,PER21,26
1320,PER22,31
1320,PER23,34
1320,PER24,36
1320,PER25,31
1320,PER26,36
1320,PER27,37
1320,PER28,36
1320,PER29,29
1320,PER30,22
1320,PER31,24
1320,PER32,24
1320,PER33,35
1320,PER34,42
1320,PER35,46
1320,PER36,60
1320,PER37,56
1320,PER38,54
1320,PER39,49
1320,PER40,34
1320,PER41,26
1320,PER42,16
1320,PER43,14
1320,PER44,12
1320,PER45,9
1320,PER46,5
1320,PER8,1
1320,PER9,3
1321,PER13,2
1321,PER14,4
1321,PER15,8
1321,PER16,5
1321,PER17,5
1321,PER18,7
1321,PER19,8
1321,PER20,8
1321,PER21,9
1321,PER22,10
1321,PER23,9
1321,PER24,4
1321,PER25,7
1321,PER26,8
1321,PER27,8
1321,PER28,9
1321,PER29,11
1321,PER30,11
1321,PER31,9
1321,PER32,12
1321,PER33,9
1321,PER34,6
1321,PER35,9
1321,PER36,11
1321,PER37,13
1321,PER38,14
1321,PER39,11
1321,PER40,8
1321,PER41,6
1321,PER42,2
1322,PER10,4
1322,PER11,6
1322,PER12,5
1322,PER13,8
1322,PER14,13
1322,PER15,19
1322,PER16,18
1322,PER17,15
1322,PER18,14
1322,PER19,11
1322,PER20,17
1322,PER21,19
1322,PER22,21
1322,PER23,20
1322,PER24,19
1322,PER25,18
1322,PER26,21
1322,PER27,20
1322,PER28,13
1322,PER29,9
1322,PER30,7
1322,PER31,11
1322,PER32,13
1322,PER33,19
1322,PER34,20
1322,PER35,27
1322,PER36,28
1322,PER37,27
1322,PER38,24
1322,PER39,18
1322,PER40,16
1322,PER41,6
1322,PER42,3
1322,PER43,2
1322,PER44,2
1323,PER12,1
1323,PER13,3
1323,PER14,7
1323,PER15,11
1323,PER16,9
1323,PER17,10
1323,PER18,9
1323,PER19,10
1323,PER20,11
1323,PER21,11
1323,PER22,8
1323,PER23,9
1323,PER24,10
1323,PER25,9
1323,PER26,7
1323,PER27,5
1323,PER28,8
1323,PER29,8
1323,PER30,4
1323,PER31,4
1323,PER32,9
1323,PER33,10
1323,PER34,11
1323,PER35,14
1323,PER36,18
1323,PER37,19
1323,PER38,17
1323,PER39,15
1323,PER40,6
1323,PER41,1
1323,PER42,1
1323,PER43,1
1323,PER44,1
1323,PER45,1
1324,PER10,20
1324,PER11,32
1324,PER12,49
1324,PER13,81
1324,PER14,156
1324,PER15,193
1324,PER16,201
1324,PER17,218
1324,PER18,225
1324,PER19,231
1324,PER20,237
1324,PER21,247
1324,PER22,249
1324,PER23,256
1324,PER24,250
1324,PER25,242
1324,PER26,241
1324,PER27,243
1324,PER28,237
1324,PER29,233
1324,PER30,205
1324,PER31,205
1324,PER32,202
1324,PER33,195
1324,PER34,161
1324,PER35,160
1324,PER36,172
1324,PER37,161
1324,PER38,127
1324,PER39,119
1324,PER40,88
1324,PER41,68
1324,PER42,42
1324,PER43,32
1324,PER44,24
1324,PER45,20
1324,PER46,11
1324,PER47,9
1324,PER8,3
1324,PER9,8
1325,PER10,4
1325,PER11,3
1325,PER12,5
1325,PER13,12
1325,PER14,30
1325,PER15,41
1325,PER16,30
1325,PER17,27
1325,PER18,36
1325,PER19,38
1325,PER20,39
1325,PER21,42
1325,PER22,40
1325,PER23,41
1325,PER24,36
1325,PER25,29
1325,PER26,36
1325,PER27,39
1325,PER28,37
1325,PER29,32
1325,PER30,34
1325,PER31,41
1325,PER32,41
1325,PER33,43
1325,PER34,36
1325,PER35,35
1325,PER36,46
1325,PER37,51
1325,PER38,44
1325,PER39,37
1325,PER40,31
1325,PER41,23
1325,PER42,16
1325,PER43,12
1325,PER44,9
1325,PER45,5
1325,PER46,2
1325,PER47,1
1325,PER8,2
1325,PER9,3
1326,PER10,8
1326,PER11,10
1326,PER12,12
1326,PER13,8
1326,PER14,20
1326,PER15,30
1326,PER16,28
1326,PER17,25
1326,PER18,26
1326,PER19,26
1326,PER20,24
1326,PER21,24
1326,PER22,23
1326,PER23,25
1326,PER24,26
1326,PER25,25
1326,PER26,29
1326,PER27,32
1326,PER28,24
1326,PER29,27
1326,PER30,26
1326,PER31,29
1326,PER32,26
1326,PER33,27
1326,PER34,26
1326,PER35,33
1326,PER36,46
1326,PER37,47
1326,PER38,43
1326,PER39,35
1326,PER40,28
1326,PER41,22
1326,PER42,9
1326,PER43,7
1326,PER44,5
1326,PER45,1
1326,PER46,1
1326,PER47,1
1326,PER8,1
1326,PER9,2
1327,PER10,1
1327,PER11,3
1327,PER12,9
1327,PER13,15
1327,PER14,23
1327,PER15,33
1327,PER16,32
1327,PER17,32
1327,PER18,35
1327,PER19,34
1327,PER20,36
1327,PER21,40
1327,PER22,43
1327,PER23,50
1327,PER24,48
1327,PER25,41
1327,PER26,41
1327,PER27,47
1327,PER28,42
1327,PER29,40
1327,PER30,31
1327,PER31,35
1327,PER32,36
1327,PER33,36
1327,PER34,40
1327,PER35,41
1327,PER36,57
1327,PER37,50
1327,PER38,41
1327,PER39,33
1327,PER40,29
1327,PER41,15
1327,PER42,7
1327,PER43,4
1327,PER44,2
1327,PER45,2
1327,PER46,1
1327,PER47,2
1327,PER9,1
1328,PER10,2
1328,PER11,3
1328,PER12,9
1328,PER13,14
1328,PER14,27
1328,PER15,37
1328,PER16,45
1328,PER17,48
1328,PER18,51
1328,PER19,56
1328,PER20,55
1328,PER21,55
1328,PER22,51
1328,PER23,54
1328,PER24,50
1328,PER25,51
1328,PER26,50
1328,PER27,53
1328,PER28,50
1328,PER29,49
1328,PER30,46
1328,PER31,45
1328,PER32,42
1328,PER33,40
1328,PER34,33
1328,PER35,35
1328,PER36,43
1328,PER37,39
1328,PER38,33
1328,PER39,31
1328,PER40,17
1328,PER41,21
1328,PER42,13
1328,PER43,10
1328,PER44,8
1328,PER45,7
1328,PER46,1
1329,PER10,55
1329,PER11,83
1329,PER12,128
1329,PER13,201
1329,PER14,318
1329,PER15,392
1329,PER16,451
1329,PER17,514
1329,PER18,572
1329,PER19,620
1329,PER20,671
1329,PER21,699
1329,PER22,697
1329,PER23,675
1329,PER24,644
1329,PER25,601
1329,PER26,600
1329,PER27,601
1329,PER28,577
1329,PER29,546
1329,PER30,488
1329,PER31,453
1329,PER32,414
1329,PER33,392
1329,PER34,366
1329,PER35,330
1329,PER36,330
1329,PER37,302
1329,PER38,278
1329,PER39,224
1329,PER40,172
1329,PER41,135
1329,PER42,85
1329,PER43,73
1329,PER44,56
1329,PER45,43
1329,PER46,26
1329,PER47,14
1329,PER8,13
1329,PER9,29
1330,PER10,8
1330,PER11,9
1330,PER12,11
1330,PER13,21
1330,PER14,50
1330,PER15,51
1330,PER16,54
1330,PER17,48
1330,PER18,61
1330,PER19,56
1330,PER20,56
1330,PER21,61
1330,PER22,61
1330,PER23,77
1330,PER24,75
1330,PER25,72
1330,PER26,65
1330,PER27,70
1330,PER28,73
1330,PER29,81
1330,PER30,66
1330,PER31,56
1330,PER32,52
1330,PER33,65
1330,PER34,76
1330,PER35,99
1330,PER36,122
1330,PER37,117
1330,PER38,114
1330,PER39,99
1330,PER40,74
1330,PER41,48
1330,PER42,24
1330,PER43,16
1330,PER44,7
1330,PER45,1
1330,PER46,1
1330,PER47,1
1330,PER8,2
1330,PER9,4
1331,PER10,4
1331,PER11,10
1331,PER12,21
1331,PER13,34
1331,PER14,69
1331,PER15,85
1331,PER16,86
1331,PER17,88
1331,PER18,97
1331,PER19,99
1331,PER20,101
1331,PER21,108
1331,PER22,113
1331,PER23,119
1331,PER24,120
1331,PER25,116
1331,PER26,109
1331,PER27,115
1331,PER28,121
1331,PER29,111
1331,PER30,104
1331,PER31,103
1331,PER32,98
1331,PER33,90
1331,PER34,82
1331,PER35,81
1331,PER36,86
1331,PER37,90
1331,PER38,85
1331,PER39,72
1331,PER40,66
1331,PER41,52
1331,PER42,42
1331,PER43,30
1331,PER44,20
1331,PER45,10
1331,PER46,4
1331,PER47,2
1331,PER8,2
1331,PER9,3
1332,PER10,9
1332,PER11,13
1332,PER12,20
1332,PER13,32
1332,PER14,45
1332,PER15,64
1332,PER16,62
1332,PER17,57
1332,PER18,64
1332,PER19,63
1332,PER20,69
1332,PER21,76
1332,PER22,83
1332,PER23,89
1332,PER24,86
1332,PER25,85
1332,PER26,86
1332,PER27,98
1332,PER28,94
1332,PER29,88
1332,PER30,81
1332,PER31,85
1332,PER32,97
1332,PER33,108
1332,PER34,115
1332,PER35,145
1332,PER36,165
1332,PER37,155
1332,PER38,145
1332,PER39,116
1332,PER40,92
1332,PER41,64
1332,PER42,34
1332,PER43,23
1332,PER44,16
1332,PER45,11
1332,PER46,9
1332,PER47,3
1332,PER8,6
1332,PER9,7
1333,PER10,1
1333,PER11,1
1333,PER12,4
1333,PER13,8
1333,PER14,17
1333,PER15,17
1333,PER16,18
1333,PER17,15
1333,PER18,14
1333,PER19,14
1333,PER20,14
1333,PER21,17
1333,PER22,17
1333,PER23,17
1333,PER24,19
1333,PER25,16
1333,PER26,18
1333,PER27,24
1333,PER28,26
1333,PER29,20
1333,PER30,16
1333,PER31,22
1333,PER32,21
1333,PER33,19
1333,PER34,17
1333,PER35,15
1333,PER36,14
1333,PER37,14
1333,PER38,14
1333,PER39,13
1333,PER40,8
1333,PER41,3
1333,PER42,2
1333,PER43,2
1333,PER44,1
1333,PER45,1
1333,PER46,1
1333,PER47,1
1334,PER10,2
1334,PER11,2
1334,PER12,6
1334,PER13,12
1334,PER14,19
1334,PER15,27
1334,PER16,26
1334,PER17,26
1334,PER18,29
1334,PER19,28
1334,PER20,27
1334,PER21,28
1334,PER22,33
1334,PER23,31
1334,PER24,28
1334,PER25,28
1334,PER26,25
1334,PER27,27
1334,PER28,26
1334,PER29,27
1334,PER30,20
1334,PER31,15
1334,PER32,18
1334,PER33,22
1334,PER34,21
1334,PER35,31
