ZONE,PER,PERSONS NOT AT HOME
1270,PER35,29
1270,PER36,40
1270,PER37,35
1270,PER38,29
1270,PER39,25
1270,PER40,22
1270,PER41,18
1270,PER42,9
1270,PER43,7
1270,PER44,3
1270,PER45,1
1270,PER46,1
1270,PER47,1
1270,PER8,1
1270,PER9,2
1271,PER10,26
1271,PER11,49
1271,PER12,144
1271,PER13,464
1271,PER14,903
1271,PER15,1148
1271,PER16,1221
1271,PER17,1199
1271,PER18,1208
1271,PER19,1218
1271,PER20,1221
1271,PER21,1222
1271,PER22,1223
1271,PER23,1223
1271,PER24,1216
1271,PER25,1206
1271,PER26,1199
1271,PER27,1219
1271,PER28,1142
1271,PER29,918
1271,PER30,633
1271,PER31,467
1271,PER32,383
1271,PER33,306
1271,PER34,232
1271,PER35,164
1271,PER36,135
1271,PER37,113
1271,PER38,95
1271,PER39,79
1271,PER40,60
1271,PER41,42
1271,PER42,33
1271,PER43,26
1271,PER44,21
1271,PER45,20
1271,PER46,15
1271,PER47,12
1271,PER8,4
1271,PER9,18
1272,PER11,2
1272,PER12,1
1272,PER13,2
1272,PER14,3
1272,PER15,5
1272,PER16,7
1272,PER17,6
1272,PER18,8
1272,PER19,8
1272,PER20,11
1272,PER21,12
1272,PER22,8
1272,PER23,7
1272,PER24,6
1272,PER25,5
1272,PER26,10
1272,PER27,11
1272,PER28,11
1272,PER29,9
1272,PER30,12
1272,PER31,16
1272,PER32,16
1272,PER33,14
1272,PER34,13
1272,PER35,20
1272,PER36,21
1272,PER37,19
1272,PER38,18
1272,PER39,17
1272,PER40,10
1272,PER41,7
1272,PER42,5
1272,PER43,1
1272,PER44,1
1272,PER45,1
1273,PER10,2
1273,PER11,7
1273,PER12,14
1273,PER13,23
1273,PER14,31
1273,PER15,41
1273,PER16,42
1273,PER17,44
1273,PER18,45
1273,PER19,45
1273,PER20,45
1273,PER21,51
1273,PER22,51
1273,PER23,52
1273,PER24,49
1273,PER25,42
1273,PER26,40
1273,PER27,44
1273,PER28,44
1273,PER29,40
1273,PER30,34
1273,PER31,29
1273,PER32,25
1273,PER33,23
1273,PER34,21
1273,PER35,28
1273,PER36,23
1273,PER37,21
1273,PER38,19
1273,PER39,17
1273,PER40,17
1273,PER41,6
1273,PER42,3
1273,PER43,3
1273,PER44,2
1273,PER45,1
1274,PER12,1
1274,PER13,1
1274,PER14,1
1274,PER15,1
1274,PER16,2
1274,PER17,2
1274,PER18,2
1274,PER19,3
1274,PER20,4
1274,PER21,5
1274,PER22,5
1274,PER23,3
1274,PER24,3
1274,PER25,3
1274,PER26,3
1274,PER27,3
1274,PER28,3
1274,PER29,3
1274,PER30,10
1274,PER31,10
1274,PER32,10
1274,PER33,7
1274,PER34,5
1274,PER35,4
1274,PER36,8
1274,PER37,8
1274,PER38,8
1274,PER39,5
1274,PER40,5
1274,PER41,5
1274,PER42,5
1274,PER43,5
1274,PER44,1
1274,PER45,1
1274,PER46,1
1275,PER10,95
1275,PER11,147
1275,PER12,236
1275,PER13,363
1275,PER14,533
1275,PER15,653
1275,PER16,733
1275,PER17,784
1275,PER18,815
1275,PER19,839
1275,PER20,855
1275,PER21,870
1275,PER22,896
1275,PER23,915
1275,PER24,904
1275,PER25,910
1275,PER26,899
1275,PER27,886
1275,PER28,876
1275,PER29,853
1275,PER30,813
1275,PER31,771
1275,PER32,690
1275,PER33,602
1275,PER34,483
1275,PER35,380
1275,PER36,307
1275,PER37,251
1275,PER38,202
1275,PER39,182
1275,PER40,149
1275,PER41,117
1275,PER42,100
1275,PER43,87
1275,PER44,69
1275,PER45,55
1275,PER46,41
1275,PER47,24
1275,PER8,21
1275,PER9,40
1276,PER10,37
1276,PER11,49
1276,PER12,68
1276,PER13,107
1276,PER14,183
1276,PER15,233
1276,PER16,272
1276,PER17,287
1276,PER18,303
1276,PER19,323
1276,PER20,342
1276,PER21,352
1276,PER22,358
1276,PER23,360
1276,PER24,354
1276,PER25,357
1276,PER26,350
1276,PER27,338
1276,PER28,337
1276,PER29,334
1276,PER30,307
1276,PER31,285
1276,PER32,264
1276,PER33,244
1276,PER34,211
1276,PER35,202
1276,PER36,193
1276,PER37,156
1276,PER38,124
1276,PER39,111
1276,PER40,89
1276,PER41,69
1276,PER42,52
1276,PER43,34
1276,PER44,24
1276,PER45,13
1276,PER46,11
1276,PER47,5
1276,PER8,7
1276,PER9,17
1277,PER10,8
1277,PER11,11
1277,PER12,11
1277,PER13,21
1277,PER14,38
1277,PER15,44
1277,PER16,47
1277,PER17,43
1277,PER18,54
1277,PER19,55
1277,PER20,57
1277,PER21,60
1277,PER22,61
1277,PER23,67
1277,PER24,64
1277,PER25,62
1277,PER26,63
1277,PER27,64
1277,PER28,64
1277,PER29,62
1277,PER30,61
1277,PER31,57
1277,PER32,66
1277,PER33,60
1277,PER34,67
1277,PER35,70
1277,PER36,74
1277,PER37,68
1277,PER38,60
1277,PER39,51
1277,PER40,36
1277,PER41,32
1277,PER42,17
1277,PER43,12
1277,PER44,9
1277,PER45,6
1277,PER46,3
1277,PER47,2
1277,PER8,1
1277,PER9,1
1278,PER11,2
1278,PER12,3
1278,PER13,8
1278,PER14,21
1278,PER15,27
1278,PER16,26
1278,PER17,25
1278,PER18,27
1278,PER19,31
1278,PER20,30
1278,PER21,32
1278,PER22,29
1278,PER23,28
1278,PER24,25
1278,PER25,23
1278,PER26,22
1278,PER27,20
1278,PER28,22
1278,PER29,21
1278,PER30,16
1278,PER31,19
1278,PER32,19
1278,PER33,16
1278,PER34,20
1278,PER35,29
1278,PER36,42
1278,PER37,45
1278,PER38,43
1278,PER39,35
1278,PER40,32
1278,PER41,16
1278,PER42,12
1278,PER43,13
1278,PER44,4
1278,PER45,3
1278,PER46,1
1279,PER10,13
1279,PER11,23
1279,PER12,36
1279,PER13,64
1279,PER14,111
1279,PER15,142
1279,PER16,146
1279,PER17,149
1279,PER18,153
1279,PER19,162
1279,PER20,167
1279,PER21,177
1279,PER22,181
1279,PER23,191
1279,PER24,184
1279,PER25,183
1279,PER26,188
1279,PER27,177
1279,PER28,177
1279,PER29,177
1279,PER30,160
1279,PER31,141
1279,PER32,134
1279,PER33,131
1279,PER34,129
1279,PER35,138
1279,PER36,144
1279,PER37,150
1279,PER38,122
1279,PER39,85
1279,PER40,59
1279,PER41,45
1279,PER42,27
1279,PER43,18
1279,PER44,15
1279,PER45,10
1279,PER46,8
1279,PER47,3
1279,PER8,5
1279,PER9,6
1280,PER10,1
1280,PER11,6
1280,PER12,11
1280,PER13,12
1280,PER14,28
1280,PER15,32
1280,PER16,36
1280,PER17,32
1280,PER18,31
1280,PER19,36
1280,PER20,37
1280,PER21,39
1280,PER22,40
1280,PER23,41
1280,PER24,36
1280,PER25,31
1280,PER26,29
1280,PER27,37
1280,PER28,47
1280,PER29,34
1280,PER30,27
1280,PER31,27
1280,PER32,26
1280,PER33,23
1280,PER34,21
1280,PER35,24
1280,PER36,32
1280,PER37,41
1280,PER38,37
1280,PER39,35
1280,PER40,27
1280,PER41,27
1280,PER42,14
1280,PER43,8
1280,PER44,4
1280,PER45,2
1280,PER47,1
1281,PER10,21
1281,PER11,32
1281,PER12,66
1281,PER13,189
1281,PER14,380
1281,PER15,495
1281,PER16,557
1281,PER17,567
1281,PER18,584
1281,PER19,603
1281,PER20,636
1281,PER21,639
1281,PER22,636
1281,PER23,635
1281,PER24,625
1281,PER25,625
1281,PER26,614
1281,PER27,593
1281,PER28,543
1281,PER29,460
1281,PER30,372
1281,PER31,316
1281,PER32,266
1281,PER33,232
1281,PER34,224
1281,PER35,199
1281,PER36,184
1281,PER37,169
1281,PER38,147
1281,PER39,117
1281,PER40,94
1281,PER41,60
1281,PER42,37
1281,PER43,26
1281,PER44,20
1281,PER45,13
1281,PER46,10
1281,PER47,5
1281,PER8,4
1281,PER9,12
1282,PER11,4
1282,PER12,6
1282,PER13,14
1282,PER14,29
1282,PER15,34
1282,PER16,35
1282,PER17,39
1282,PER18,41
1282,PER19,40
1282,PER20,38
1282,PER21,39
1282,PER22,41
1282,PER23,52
1282,PER24,53
1282,PER25,53
1282,PER26,55
1282,PER27,51
1282,PER28,50
1282,PER29,48
1282,PER30,50
1282,PER31,44
1282,PER32,40
1282,PER33,48
1282,PER34,53
1282,PER35,56
1282,PER36,60
1282,PER37,51
1282,PER38,42
1282,PER39,35
1282,PER40,23
1282,PER41,20
1282,PER42,14
1282,PER43,9
1282,PER44,7
1282,PER45,1
1282,PER46,1
1283,PER10,4
1283,PER11,3
1283,PER12,4
1283,PER13,12
1283,PER14,29
1283,PER15,37
1283,PER16,40
1283,PER17,38
1283,PER18,48
1283,PER19,45
1283,PER20,43
1283,PER21,49
1283,PER22,50
1283,PER23,53
1283,PER24,55
1283,PER25,50
1283,PER26,51
1283,PER27,55
1283,PER28,67
1283,PER29,58
1283,PER30,47
1283,PER31,53
1283,PER32,49
1283,PER33,49
1283,PER34,54
1283,PER35,52
1283,PER36,63
1283,PER37,61
1283,PER38,55
1283,PER39,47
1283,PER40,48
1283,PER41,27
1283,PER42,22
1283,PER43,11
1283,PER44,2
1283,PER45,1
1283,PER46,1
1283,PER47,1
1283,PER8,3
1283,PER9,3
1284,PER10,4
1284,PER11,8
1284,PER12,8
1284,PER13,17
1284,PER14,33
1284,PER15,49
1284,PER16,47
1284,PER17,43
1284,PER18,44
1284,PER19,45
1284,PER20,47
1284,PER21,52
1284,PER22,60
1284,PER23,61
1284,PER24,58
1284,PER25,58
1284,PER26,59
1284,PER27,60
1284,PER28,59
1284,PER29,56
1284,PER30,65
1284,PER31,64
1284,PER32,61
1284,PER33,57
1284,PER34,69
1284,PER35,91
1284,PER36,95
1284,PER37,97
1284,PER38,81
1284,PER39,65
1284,PER40,53
1284,PER41,43
1284,PER42,27
1284,PER43,14
1284,PER44,11
1284,PER45,9
1284,PER46,6
1284,PER47,6
1284,PER8,1
1284,PER9,2
1285,PER10,13
1285,PER11,10
1285,PER12,12
1285,PER13,28
1285,PER14,46
1285,PER15,63
1285,PER16,80
1285,PER17,68
1285,PER18,76
1285,PER19,89
1285,PER20,96
1285,PER21,110
1285,PER22,111
1285,PER23,112
1285,PER24,107
1285,PER25,93
1285,PER26,95
1285,PER27,97
1285,PER28,99
1285,PER29,79
1285,PER30,78
1285,PER31,80
1285,PER32,81
1285,PER33,90
1285,PER34,87
1285,PER35,101
1285,PER36,93
1285,PER37,103
1285,PER38,86
1285,PER39,76
1285,PER40,57
1285,PER41,44
1285,PER42,20
1285,PER43,15
1285,PER44,10
1285,PER45,8
1285,PER46,3
1285,PER47,2
1285,PER8,4
1285,PER9,10
1286,PER10,26
1286,PER11,42
1286,PER12,117
1286,PER13,376
1286,PER14,821
1286,PER15,1022
1286,PER16,1104
1286,PER17,1091
1286,PER18,1107
1286,PER19,1135
1286,PER20,1143
1286,PER21,1145
1286,PER22,1153
1286,PER23,1148
1286,PER24,1107
1286,PER25,1098
1286,PER26,1115
1286,PER27,1114
1286,PER28,1050
1286,PER29,837
1286,PER30,609
1286,PER31,476
1286,PER32,405
1286,PER33,335
1286,PER34,287
1286,PER35,254
1286,PER36,268
1286,PER37,237
1286,PER38,210
1286,PER39,149
1286,PER40,111
1286,PER41,74
1286,PER42,43
1286,PER43,31
1286,PER44,18
1286,PER45,13
1286,PER46,5
1286,PER47,3
1286,PER8,4
1286,PER9,15
1287,PER10,199
1287,PER11,325
1287,PER12,519
1287,PER13,799
1287,PER14,1198
1287,PER15,1492
1287,PER16,1728
1287,PER17,1877
1287,PER18,1976
1287,PER19,2032
1287,PER20,2088
1287,PER21,2152
1287,PER22,2151
1287,PER23,2162
1287,PER24,2135
1287,PER25,2139
1287,PER26,2153
1287,PER27,2114
1287,PER28,2050
1287,PER29,1977
1287,PER30,1886
1287,PER31,1776
1287,PER32,1639
1287,PER33,1438
1287,PER34,1147
1287,PER35,938
1287,PER36,829
1287,PER37,710
1287,PER38,591
1287,PER39,472
1287,PER40,374
1287,PER41,307
1287,PER42,233
1287,PER43,182
1287,PER44,152
1287,PER45,124
1287,PER46,91
1287,PER47,48
1287,PER8,47
1287,PER9,97
1288,PER10,8
1288,PER11,14
1288,PER12,27
1288,PER13,44
1288,PER14,84
1288,PER15,110
1288,PER16,115
1288,PER17,121
1288,PER18,145
1288,PER19,159
1288,PER20,167
1288,PER21,162
1288,PER22,162
1288,PER23,166
1288,PER24,165
1288,PER25,161
1288,PER26,174
1288,PER27,176
1288,PER28,169
1288,PER29,167
1288,PER30,146
1288,PER31,138
1288,PER32,133
1288,PER33,142
1288,PER34,160
1288,PER35,192
1288,PER36,216
1288,PER37,216
1288,PER38,184
1288,PER39,150
1288,PER40,118
1288,PER41,93
1288,PER42,50
1288,PER43,39
1288,PER44,23
1288,PER45,18
1288,PER46,9
1288,PER47,5
1288,PER8,4
1288,PER9,4
1289,PER10,26
1289,PER11,43
1289,PER12,124
1289,PER13,350
1289,PER14,663
1289,PER15,854
1289,PER16,891
1289,PER17,840
1289,PER18,850
1289,PER19,866
1289,PER20,886
1289,PER21,896
1289,PER22,905
1289,PER23,911
1289,PER24,909
1289,PER25,893
1289,PER26,913
1289,PER27,948
1289,PER28,906
1289,PER29,744
1289,PER30,568
1289,PER31,483
1289,PER32,404
1289,PER33,334
1289,PER34,242
1289,PER35,210
1289,PER36,203
1289,PER37,192
1289,PER38,176
1289,PER39,137
1289,PER40,116
1289,PER41,92
1289,PER42,69
1289,PER43,53
1289,PER44,36
1289,PER45,20
1289,PER46,14
1289,PER47,10
1289,PER8,5
1289,PER9,10
1290,PER10,87
1290,PER11,147
1290,PER12,360
1290,PER13,986
1290,PER14,1919
1290,PER15,2395
1290,PER16,2605
1290,PER17,2640
1290,PER18,2703
1290,PER19,2761
1290,PER20,2789
1290,PER21,2811
1290,PER22,2806
1290,PER23,2813
1290,PER24,2789
1290,PER25,2732
1290,PER26,2682
1290,PER27,2655
1290,PER28,2432
1290,PER29,1941
1290,PER30,1478
1290,PER31,1236
1290,PER32,1048
1290,PER33,875
1290,PER34,711
1290,PER35,647
1290,PER36,600
1290,PER37,525
1290,PER38,471
1290,PER39,426
1290,PER40,313
1290,PER41,232
1290,PER42,147
1290,PER43,133
1290,PER44,104
1290,PER45,78
1290,PER46,49
1290,PER47,33
1290,PER8,22
1290,PER9,46
1291,PER10,5
1291,PER11,9
1291,PER12,10
1291,PER13,23
1291,PER14,44
1291,PER15,53
1291,PER16,49
1291,PER17,52
1291,PER18,57
1291,PER19,65
1291,PER20,67
1291,PER21,75
1291,PER22,79
1291,PER23,76
1291,PER24,69
1291,PER25,65
1291,PER26,69
1291,PER27,83
1291,PER28,72
1291,PER29,60
1291,PER30,54
1291,PER31,54
1291,PER32,51
1291,PER33,54
1291,PER34,65
1291,PER35,76
1291,PER36,83
1291,PER37,73
1291,PER38,64
1291,PER39,56
1291,PER40,38
1291,PER41,27
1291,PER42,20
1291,PER43,15
1291,PER44,9
1291,PER45,5
1291,PER46,1
1291,PER47,1
1291,PER9,2
1292,PER10,4
1292,PER11,6
1292,PER12,12
1292,PER13,20
1292,PER14,38
1292,PER15,49
1292,PER16,49
1292,PER17,46
1292,PER18,43
1292,PER19,47
1292,PER20,51
1292,PER21,53
1292,PER22,57
1292,PER23,62
1292,PER24,58
1292,PER25,59
1292,PER26,61
1292,PER27,62
1292,PER28,69
1292,PER29,66
1292,PER30,64
1292,PER31,72
1292,PER32,74
1292,PER33,65
1292,PER34,61
1292,PER35,71
1292,PER36,87
1292,PER37,87
1292,PER38,78
1292,PER39,67
1292,PER40,43
1292,PER41,30
1292,PER42,14
1292,PER43,12
1292,PER44,9
1292,PER45,4
1292,PER46,3
1292,PER47,2
1292,PER8,6
1292,PER9,2
1293,PER13,1
1293,PER14,3
1293,PER15,5
1293,PER16,7
1293,PER17,7
1293,PER18,12
1293,PER19,11
1293,PER20,11
1293,PER21,11
1293,PER22,12
1293,PER23,13
1293,PER24,11
1293,PER25,9
1293,PER26,9
1293,PER27,8
1293,PER28,7
1293,PER29,7
1293,PER30,5
1293,PER31,10
1293,PER32,10
1293,PER33,10
1293,PER34,12
1293,PER35,19
1293,PER36,16
1293,PER37,11
1293,PER38,10
1293,PER39,9
1293,PER40,9
1293,PER41,8
1293,PER42,5
1293,PER43,5
1293,PER44,1
1293,PER45,1
1294,PER10,5
1294,PER11,7
1294,PER12,14
1294,PER13,21
1294,PER14,36
1294,PER15,43
1294,PER16,42
1294,PER17,36
1294,PER18,36
1294,PER19,39
1294,PER20,37
1294,PER21,42
1294,PER22,42
1294,PER23,49
1294,PER24,48
1294,PER25,48
1294,PER26,45
1294,PER27,45
1294,PER28,43
1294,PER29,40
1294,PER30,37
1294,PER31,35
1294,PER32,31
1294,PER33,34
1294,PER34,43
1294,PER35,47
1294,PER36,64
1294,PER37,68
1294,PER38,67
1294,PER39,55
1294,PER40,38
1294,PER41,31
1294,PER42,14
1294,PER43,5
1294,PER44,5
1294,PER45,4
1294,PER46,3
1294,PER47,2
1294,PER8,1
1294,PER9,3
1295,PER10,3
1295,PER11,7
1295,PER12,10
1295,PER13,17
1295,PER14,31
1295,PER15,30
1295,PER16,28
1295,PER17,33
1295,PER18,35
1295,PER19,36
1295,PER20,39
1295,PER21,43
1295,PER22,44
1295,PER23,46
1295,PER24,46
1295,PER25,42
1295,PER26,43
1295,PER27,45
1295,PER28,44
1295,PER29,42
1295,PER30,35
1295,PER31,30
1295,PER32,24
1295,PER33,23
1295,PER34,23
1295,PER35,25
1295,PER36,34
1295,PER37,34
1295,PER38,25
1295,PER39,21
1295,PER40,18
1295,PER41,14
1295,PER42,10
1295,PER43,2
1295,PER44,2
1295,PER45,2
1295,PER46,1
1295,PER8,2
1295,PER9,3
1296,PER10,3
1296,PER11,4
1296,PER12,6
1296,PER13,13
1296,PER14,28
1296,PER15,32
1296,PER16,29
1296,PER17,28
1296,PER18,31
1296,PER19,30
1296,PER20,33
1296,PER21,30
1296,PER22,31
1296,PER23,33
1296,PER24,31
1296,PER25,32
1296,PER26,34
1296,PER27,38
1296,PER28,37
1296,PER29,36
1296,PER30,30
1296,PER31,30
1296,PER32,31
1296,PER33,34
1296,PER34,41
1296,PER35,40
1296,PER36,43
1296,PER37,35
1296,PER38,29
1296,PER39,27
1296,PER40,19
1296,PER41,18
1296,PER42,16
1296,PER43,10
1296,PER9,4
1297,PER10,2
1297,PER11,3
1297,PER12,9
1297,PER13,11
1297,PER14,29
1297,PER15,39
1297,PER16,44
1297,PER17,35
1297,PER18,39
1297,PER19,36
1297,PER20,42
1297,PER21,46
1297,PER22,47
1297,PER23,49
1297,PER24,41
1297,PER25,38
1297,PER26,39
1297,PER27,47
1297,PER28,49
1297,PER29,47
1297,PER30,41
1297,PER31,44
1297,PER32,41
1297,PER33,37
1297,PER34,45
1297,PER35,56
1297,PER36,53
1297,PER37,53
1297,PER38,53
1297,PER39,46
1297,PER40,30
1297,PER41,22
1297,PER42,18
1297,PER43,14
1297,PER44,10
1297,PER45,11
1297,PER46,6
1297,PER47,2
1298,PER10,3
1298,PER11,5
1298,PER12,13
1298,PER13,18
1298,PER14,49
1298,PER15,59
1298,PER16,67
1298,PER17,63
1298,PER18,75
1298,PER19,77
1298,PER20,82
1298,PER21,85
1298,PER22,85
1298,PER23,98
1298,PER24,98
1298,PER25,91
1298,PER26,100
1298,PER27,95
1298,PER28,93
1298,PER29,89
1298,PER30,93
1298,PER31,91
1298,PER32,88
1298,PER33,84
1298,PER34,77
1298,PER35,73
1298,PER36,81
1298,PER37,86
1298,PER38,81
1298,PER39,66
1298,PER40,58
1298,PER41,51
1298,PER42,42
1298,PER43,23
1298,PER44,17
1298,PER45,12
1298,PER46,9
1298,PER47,2
1298,PER8,1
1298,PER9,1
1299,PER12,2
1299,PER13,3
1299,PER14,9
1299,PER15,9
1299,PER16,7
1299,PER17,7
1299,PER18,5
1299,PER19,6
1299,PER20,6
1299,PER21,5
1299,PER22,8
1299,PER23,9
1299,PER24,10
1299,PER25,9
1299,PER26,8
1299,PER27,8
1299,PER28,7
1299,PER29,8
1299,PER30,8
1299,PER31,7
1299,PER32,6
1299,PER33,6
1299,PER34,9
1299,PER35,15
1299,PER36,16
1299,PER37,19
1299,PER38,16
1299,PER39,11
1299,PER40,7
1299,PER41,5
1300,PER10,29
1300,PER11,48
1300,PER12,69
1300,PER13,100
1300,PER14,164
1300,PER15,199
1300,PER16,222
1300,PER17,245
1300,PER18,278
1300,PER19,318
1300,PER20,336
1300,PER21,365
1300,PER22,362
1300,PER23,345
1300,PER24,331
1300,PER25,323
1300,PER26,311
1300,PER27,295
1300,PER28,288
1300,PER29,274
1300,PER30,260
1300,PER31,239
1300,PER32,232
1300,PER33,208
1300,PER34,196
1300,PER35,204
1300,PER36,174
1300,PER37,168
1300,PER38,146
1300,PER39,115
1300,PER40,85
1300,PER41,72
1300,PER42,51
1300,PER43,33
1300,PER44,22
1300,PER45,9
1300,PER46,8
1300,PER47,5
1300,PER8,5
1300,PER9,11
1301,PER15,3
1301,PER16,3
1301,PER17,3
1301,PER18,3
1301,PER19,3
1301,PER20,3
1301,PER21,4
1301,PER22,5
1301,PER23,5
1301,PER24,6
1301,PER25,5
1301,PER26,4
1301,PER27,3
1301,PER28,3
1301,PER29,4
1301,PER30,4
1301,PER31,5
1301,PER32,4
1301,PER33,2
1301,PER34,2
1301,PER35,4
1301,PER36,7
1301,PER37,7
1301,PER38,6
1301,PER39,6
1301,PER40,6
1301,PER41,4
1301,PER42,2
1301,PER43,2
1301,PER44,1
1301,PER45,1
1302,PER10,32
1302,PER11,58
1302,PER12,84
1302,PER13,134
1302,PER14,186
1302,PER15,234
1302,PER16,269
1302,PER17,296
1302,PER18,324
1302,PER19,338
1302,PER20,350
1302,PER21,367
1302,PER22,387
1302,PER23,381
1302,PER24,377
1302,PER25,369
1302,PER26,358
1302,PER27,357
1302,PER28,344
1302,PER29,335
1302,PER30,326
1302,PER31,310
1302,PER32,301
1302,PER33,299
1302,PER34,282
1302,PER35,268
1302,PER36,261
1302,PER37,247
1302,PER38,203
1302,PER39,156
1302,PER40,131
1302,PER41,92
1302,PER42,66
1302,PER43,47
1302,PER44,37
1302,PER45,30
1302,PER46,23
1302,PER47,15
1302,PER8,7
1302,PER9,14
1303,PER12,2
1303,PER13,2
1303,PER14,4
1303,PER15,7
1303,PER16,6
1303,PER17,9
1303,PER18,10
1303,PER19,10
1303,PER20,12
1303,PER21,14
1303,PER22,14
1303,PER23,13
1303,PER24,12
1303,PER25,12
1303,PER26,11
1303,PER27,12
1303,PER28,11
1303,PER29,9
1303,PER30,7
1303,PER31,5
1303,PER32,6
1303,PER33,6
1303,PER34,7
1303,PER35,7
1303,PER36,7
1303,PER37,7
1303,PER38,8
1303,PER39,6
1303,PER40,6
1303,PER41,4
1303,PER42,3
1303,PER43,1
1303,PER44,1
1304,PER11,2
1304,PER12,3
1304,PER13,5
1304,PER14,10
1304,PER15,13
1304,PER16,13
1304,PER17,12
1304,PER18,12
1304,PER19,10
1304,PER20,13
1304,PER21,14
1304,PER22,15
1304,PER23,23
1304,PER24,21
1304,PER25,21
1304,PER26,24
1304,PER27,21
1304,PER28,18
1304,PER29,16
1304,PER30,16
1304,PER31,14
1304,PER32,12
1304,PER33,15
1304,PER34,21
1304,PER35,27
1304,PER36,23
1304,PER37,16
1304,PER38,14
1304,PER39,10
1304,PER40,7
1304,PER41,6
1304,PER42,5
1304,PER43,5
1304,PER44,4
1304,PER45,3
1304,PER46,2
1305,PER14,3
1305,PER15,4
1305,PER16,5
1305,PER17,4
1305,PER18,4
1305,PER19,4
1305,PER20,4
1305,PER21,3
1305,PER22,3
1305,PER23,3
1305,PER24,3
1305,PER25,2
1305,PER26,2
1305,PER27,3
1305,PER28,1
1305,PER33,4
1305,PER34,4
1305,PER35,5
1305,PER36,9
1305,PER37,11
1305,PER38,10
1305,PER39,10
1305,PER40,7
1305,PER41,4
1305,PER42,3
1306,PER10,23
1306,PER11,49
1306,PER12,133
1306,PER13,435
1306,PER14,963
1306,PER15,1237
1306,PER16,1291
1306,PER17,1270
1306,PER18,1278
1306,PER19,1291
1306,PER20,1296
1306,PER21,1293
1306,PER22,1296
1306,PER23,1276
1306,PER24,1264
1306,PER25,1247
1306,PER26,1249
1306,PER27,1277
1306,PER28,1190
1306,PER29,901
1306,PER30,658
1306,PER31,522
1306,PER32,421
1306,PER33,354
1306,PER34,278
1306,PER35,232
1306,PER36,208
1306,PER37,205
1306,PER38,177
1306,PER39,137
1306,PER40,107
1306,PER41,73
1306,PER42,50
1306,PER43,34
1306,PER44,29
1306,PER45,23
1306,PER46,17
1306,PER47,10
1306,PER8,5
1306,PER9,9
1307,PER10,15
1307,PER11,28
1307,PER12,44
1307,PER13,64
1307,PER14,93
1307,PER15,121
1307,PER16,129
1307,PER17,151
1307,PER18,167
1307,PER19,179
1307,PER20,186
1307,PER21,204
1307,PER22,204
1307,PER23,202
1307,PER24,194
1307,PER25,182
1307,PER26,180
1307,PER27,177
1307,PER28,176
1307,PER29,186
1307,PER30,166
1307,PER31,151
1307,PER32,136
1307,PER33,124
1307,PER34,131
1307,PER35,141
1307,PER36,150
1307,PER37,129
1307,PER38,113
1307,PER39,101
1307,PER40,77
1307,PER41,57
1307,PER42,36
1307,PER43,22
1307,PER44,14
1307,PER45,9
1307,PER46,7
1307,PER47,4
1307,PER8,2
1307,PER9,5
1308,PER10,87
1308,PER11,141
1308,PER12,207
1308,PER13,322
1308,PER14,478
1308,PER15,607
1308,PER16,679
1308,PER17,718
1308,PER18,752
1308,PER19,774
1308,PER20,793
1308,PER21,791
1308,PER22,796
1308,PER23,800
1308,PER24,802
1308,PER25,814
1308,PER26,809
1308,PER27,792
1308,PER28,776
1308,PER29,752
1308,PER30,737
1308,PER31,689
1308,PER32,636
1308,PER33,527
1308,PER34,403
1308,PER35,307
1308,PER36,297
1308,PER37,274
1308,PER38,219
1308,PER39,181
1308,PER40,146
1308,PER41,122
1308,PER42,74
1308,PER43,52
1308,PER44,42
1308,PER45,30
1308,PER46,23
1308,PER47,12
1308,PER8,20
1308,PER9,38
1309,PER12,1
1309,PER13,2
1309,PER14,4
1309,PER15,7
1309,PER16,5
1309,PER17,6
1309,PER18,5
1309,PER19,5
1309,PER20,7
1309,PER21,7
1309,PER22,7
1309,PER23,7
1309,PER24,10
1309,PER25,9
1309,PER26,10
1309,PER27,10
1309,PER28,9
1309,PER29,7
1309,PER30,6
1309,PER31,6
1309,PER32,6
1309,PER33,5
1309,PER34,7
1309,PER35,7
1309,PER36,10
1309,PER37,9
1309,PER38,9
1309,PER39,9
1309,PER40,5
1309,PER41,3
1309,PER42,2
1309,PER43,2
1309,PER44,2
1309,PER45,1
1310,PER10,5
1310,PER11,2
1310,PER12,4
1310,PER13,10
1310,PER14,21
1310,PER15,23
1310,PER16,22
1310,PER17,26
1310,PER18,30
1310,PER19,33
1310,PER20,36
1310,PER21,38
1310,PER22,37
1310,PER23,39
1310,PER24,41
1310,PER25,44
1310,PER26,46
1310,PER27,47
1310,PER28,40
1310,PER29,28
1310,PER30,37
1310,PER31,38
1310,PER32,43
1310,PER33,52
1310,PER34,60
1310,PER35,57
1310,PER36,61
1310,PER37,62
1310,PER38,63
1310,PER39,63
1310,PER40,39
1310,PER41,35
1310,PER42,25
1310,PER43,16
1310,PER44,14
1310,PER45,14
1310,PER46,5
1310,PER47,3
1310,PER9,2
1311,PER10,1
1311,PER11,5
1311,PER12,5
1311,PER13,11
1311,PER14,25
1311,PER15,31
1311,PER16,28
1311,PER17,30
1311,PER18,32
1311,PER19,36
1311,PER20,40
1311,PER21,38
1311,PER22,46
1311,PER23,49
1311,PER24,45
1311,PER25,43
1311,PER26,39
1311,PER27,42
1311,PER28,42
1311,PER29,35
1311,PER30,34
1311,PER31,38
