PERSON_TYPE,PER,PURPOSE,QUANTITY,person_order
PART-TIME WORKER,29,WORK,88859,2
PART-TIME WORKER,29,WORK-BASED,620,2
PART-TIME WORKER,30,DISCRETIONARY,6583,2
PART-TIME WORKER,30,EATING OUT,791,2
PART-TIME WORKER,30,ESCORT,6912,2
PART-TIME WORKER,30,HOME,184713,2
PART-TIME WORKER,30,MAINTENANCE,7133,2
PART-TIME WORKER,30,SHOP,5484,2
PART-TIME WORKER,30,VISITING,3010,2
PART-TIME WORKER,30,WORK,85832,2
PART-TIME WORKER,30,WORK-BASED,549,2
PART-TIME WORKER,31,DISCRETIONARY,7814,2
PART-TIME WORKER,31,EATING OUT,1231,2
PART-TIME WORKER,31,ESCORT,5631,2
PART-TIME WORKER,31,HOME,188977,2
PART-TIME WORKER,31,MAINTENANCE,6838,2
PART-TIME WORKER,31,SHOP,5376,2
PART-TIME WORKER,31,VISITING,3167,2
PART-TIME WORKER,31,WORK,81499,2
PART-TIME WORKER,31,WORK-BASED,474,2
PART-TIME WORKER,32,DISCRETIONARY,9377,2
PART-TIME WORKER,32,EATING OUT,1612,2
PART-TIME WORKER,32,ESCORT,3690,2
PART-TIME WORKER,32,HOME,196285,2
PART-TIME WORKER,32,MAINTENANCE,6183,2
PART-TIME WORKER,32,SHOP,5071,2
PART-TIME WORKER,32,VISITING,3373,2
PART-TIME WORKER,32,WORK,74968,2
PART-TIME WORKER,32,WORK-BASED,448,2
PART-TIME WORKER,33,DISCRETIONARY,10752,2
PART-TIME WORKER,33,EATING OUT,2699,2
PART-TIME WORKER,33,ESCORT,3089,2
PART-TIME WORKER,33,HOME,204187,2
PART-TIME WORKER,33,MAINTENANCE,6059,2
PART-TIME WORKER,33,SHOP,4756,2
PART-TIME WORKER,33,VISITING,3671,2
PART-TIME WORKER,33,WORK,65416,2
PART-TIME WORKER,33,WORK-BASED,378,2
PART-TIME WORKER,34,DISCRETIONARY,12255,2
PART-TIME WORKER,34,EATING OUT,3996,2
PART-TIME WORKER,34,ESCORT,2757,2
PART-TIME WORKER,34,HOME,213083,2
PART-TIME WORKER,34,MAINTENANCE,5707,2
PART-TIME WORKER,34,SHOP,4922,2
PART-TIME WORKER,34,VISITING,4442,2
PART-TIME WORKER,34,WORK,53520,2
PART-TIME WORKER,34,WORK-BASED,325,2
PART-TIME WORKER,35,DISCRETIONARY,13892,2
PART-TIME WORKER,35,EATING OUT,5054,2
PART-TIME WORKER,35,ESCORT,2535,2
PART-TIME WORKER,35,HOME,219020,2
PART-TIME WORKER,35,MAINTENANCE,6077,2
PART-TIME WORKER,35,SHOP,4983,2
PART-TIME WORKER,35,VISITING,6215,2
PART-TIME WORKER,35,WORK,42932,2
PART-TIME WORKER,35,WORK-BASED,299,2
PART-TIME WORKER,36,DISCRETIONARY,17135,2
PART-TIME WORKER,36,EATING OUT,5970,2
PART-TIME WORKER,36,ESCORT,2237,2
PART-TIME WORKER,36,HOME,220939,2
PART-TIME WORKER,36,MAINTENANCE,6726,2
PART-TIME WORKER,36,SHOP,4835,2
PART-TIME WORKER,36,VISITING,7604,2
PART-TIME WORKER,36,WORK,35272,2
PART-TIME WORKER,36,WORK-BASED,289,2
PART-TIME WORKER,37,DISCRETIONARY,16150,2
PART-TIME WORKER,37,EATING OUT,5942,2
PART-TIME WORKER,37,ESCORT,2023,2
PART-TIME WORKER,37,HOME,226119,2
PART-TIME WORKER,37,MAINTENANCE,6162,2
PART-TIME WORKER,37,SHOP,5084,2
PART-TIME WORKER,37,VISITING,8894,2
PART-TIME WORKER,37,WORK,30337,2
PART-TIME WORKER,37,WORK-BASED,296,2
PART-TIME WORKER,38,DISCRETIONARY,14170,2
PART-TIME WORKER,38,EATING OUT,5099,2
PART-TIME WORKER,38,ESCORT,1837,2
PART-TIME WORKER,38,HOME,235787,2
PART-TIME WORKER,38,MAINTENANCE,5329,2
PART-TIME WORKER,38,SHOP,4851,2
PART-TIME WORKER,38,VISITING,8425,2
PART-TIME WORKER,38,WORK,25234,2
PART-TIME WORKER,38,WORK-BASED,275,2
PART-TIME WORKER,39,DISCRETIONARY,11604,2
PART-TIME WORKER,39,EATING OUT,4013,2
PART-TIME WORKER,39,ESCORT,1598,2
PART-TIME WORKER,39,HOME,245710,2
PART-TIME WORKER,39,MAINTENANCE,4152,2
PART-TIME WORKER,39,SHOP,4106,2
PART-TIME WORKER,39,VISITING,7820,2
PART-TIME WORKER,39,WORK,21772,2
PART-TIME WORKER,39,WORK-BASED,232,2
PART-TIME WORKER,40,DISCRETIONARY,8794,2
PART-TIME WORKER,40,EATING OUT,3071,2
PART-TIME WORKER,40,ESCORT,1418,2
PART-TIME WORKER,40,HOME,256194,2
PART-TIME WORKER,40,MAINTENANCE,3073,2
PART-TIME WORKER,40,SHOP,2792,2
PART-TIME WORKER,40,VISITING,6521,2
PART-TIME WORKER,40,WORK,18933,2
PART-TIME WORKER,40,WORK-BASED,211,2
PART-TIME WORKER,41,DISCRETIONARY,5786,2
PART-TIME WORKER,41,EATING OUT,2172,2
PART-TIME WORKER,41,ESCORT,1262,2
PART-TIME WORKER,41,HOME,265732,2
PART-TIME WORKER,41,MAINTENANCE,2250,2
PART-TIME WORKER,41,SHOP,1980,2
PART-TIME WORKER,41,VISITING,5081,2
PART-TIME WORKER,41,WORK,16550,2
PART-TIME WORKER,41,WORK-BASED,194,2
PART-TIME WORKER,42,DISCRETIONARY,2559,2
PART-TIME WORKER,42,EATING OUT,1159,2
PART-TIME WORKER,42,ESCORT,1101,2
PART-TIME WORKER,42,HOME,275267,2
PART-TIME WORKER,42,MAINTENANCE,1558,2
PART-TIME WORKER,42,SHOP,1336,2
PART-TIME WORKER,42,VISITING,3591,2
PART-TIME WORKER,42,WORK,14259,2
PART-TIME WORKER,42,WORK-BASED,177,2
PART-TIME WORKER,43,DISCRETIONARY,1929,2
PART-TIME WORKER,43,EATING OUT,634,2
PART-TIME WORKER,43,ESCORT,917,2
PART-TIME WORKER,43,HOME,280715,2
PART-TIME WORKER,43,MAINTENANCE,1037,2
PART-TIME WORKER,43,SHOP,931,2
PART-TIME WORKER,43,VISITING,2510,2
PART-TIME WORKER,43,WORK,12168,2
PART-TIME WORKER,43,WORK-BASED,166,2
PART-TIME WORKER,44,DISCRETIONARY,1272,2
PART-TIME WORKER,44,EATING OUT,469,2
PART-TIME WORKER,44,ESCORT,758,2
PART-TIME WORKER,44,HOME,285435,2
PART-TIME WORKER,44,MAINTENANCE,663,2
PART-TIME WORKER,44,SHOP,615,2
PART-TIME WORKER,44,VISITING,1542,2
PART-TIME WORKER,44,WORK,10125,2
PART-TIME WORKER,44,WORK-BASED,128,2
PART-TIME WORKER,45,DISCRETIONARY,841,2
PART-TIME WORKER,45,EATING OUT,353,2
PART-TIME WORKER,45,ESCORT,660,2
PART-TIME WORKER,45,HOME,289140,2
PART-TIME WORKER,45,MAINTENANCE,435,2
PART-TIME WORKER,45,SHOP,381,2
PART-TIME WORKER,45,VISITING,942,2
PART-TIME WORKER,45,WORK,8162,2
PART-TIME WORKER,45,WORK-BASED,93,2
PART-TIME WORKER,46,DISCRETIONARY,532,2
PART-TIME WORKER,46,EATING OUT,252,2
PART-TIME WORKER,46,ESCORT,572,2
PART-TIME WORKER,46,HOME,292555,2
PART-TIME WORKER,46,MAINTENANCE,260,2
PART-TIME WORKER,46,SHOP,199,2
PART-TIME WORKER,46,VISITING,368,2
PART-TIME WORKER,46,WORK,6206,2
PART-TIME WORKER,46,WORK-BASED,63,2
PART-TIME WORKER,47,DISCRETIONARY,243,2
PART-TIME WORKER,47,EATING OUT,140,2
PART-TIME WORKER,47,ESCORT,391,2
PART-TIME WORKER,47,HOME,295926,2
PART-TIME WORKER,47,MAINTENANCE,104,2
PART-TIME WORKER,47,SHOP,87,2
PART-TIME WORKER,47,VISITING,219,2
PART-TIME WORKER,47,WORK,3862,2
PART-TIME WORKER,47,WORK-BASED,35,2
NON-WORKER,8,DISCRETIONARY,275,3
NON-WORKER,8,EATING OUT,97,3
NON-WORKER,8,ESCORT,46,3
NON-WORKER,8,HOME,466832,3
NON-WORKER,8,MAINTENANCE,242,3
NON-WORKER,8,SHOP,175,3
NON-WORKER,8,VISITING,61,3
NON-WORKER,9,DISCRETIONARY,690,3
NON-WORKER,9,EATING OUT,194,3
NON-WORKER,9,ESCORT,235,3
NON-WORKER,9,HOME,465415,3
NON-WORKER,9,MAINTENANCE,616,3
NON-WORKER,9,SHOP,444,3
NON-WORKER,9,VISITING,134,3
NON-WORKER,10,DISCRETIONARY,1193,3
NON-WORKER,10,EATING OUT,279,3
NON-WORKER,10,ESCORT,857,3
NON-WORKER,10,HOME,463206,3
NON-WORKER,10,MAINTENANCE,1238,3
NON-WORKER,10,SHOP,748,3
NON-WORKER,10,VISITING,207,3
NON-WORKER,11,DISCRETIONARY,1856,3
NON-WORKER,11,EATING OUT,357,3
NON-WORKER,11,ESCORT,2149,3
NON-WORKER,11,HOME,459748,3
NON-WORKER,11,MAINTENANCE,2209,3
NON-WORKER,11,SHOP,1093,3
NON-WORKER,11,VISITING,316,3
NON-WORKER,12,DISCRETIONARY,2667,3
NON-WORKER,12,EATING OUT,413,3
NON-WORKER,12,ESCORT,3558,3
NON-WORKER,12,HOME,455519,3
NON-WORKER,12,MAINTENANCE,3639,3
NON-WORKER,12,SHOP,1508,3
NON-WORKER,12,VISITING,424,3
NON-WORKER,13,DISCRETIONARY,3768,3
NON-WORKER,13,EATING OUT,480,3
NON-WORKER,13,ESCORT,11837,3
NON-WORKER,13,HOME,442658,3
NON-WORKER,13,MAINTENANCE,6377,3
NON-WORKER,13,SHOP,2010,3
NON-WORKER,13,VISITING,598,3
NON-WORKER,14,DISCRETIONARY,5948,3
NON-WORKER,14,EATING OUT,584,3
NON-WORKER,14,ESCORT,38899,3
NON-WORKER,14,HOME,406889,3
NON-WORKER,14,MAINTENANCE,11622,3
NON-WORKER,14,SHOP,2954,3
NON-WORKER,14,VISITING,832,3
NON-WORKER,15,DISCRETIONARY,8032,3
NON-WORKER,15,EATING OUT,747,3
NON-WORKER,15,ESCORT,45150,3
NON-WORKER,15,HOME,390955,3
NON-WORKER,15,MAINTENANCE,17193,3
NON-WORKER,15,SHOP,4352,3
NON-WORKER,15,VISITING,1299,3
NON-WORKER,16,DISCRETIONARY,9843,3
NON-WORKER,16,EATING OUT,943,3
NON-WORKER,16,ESCORT,31060,3
NON-WORKER,16,HOME,394180,3
NON-WORKER,16,MAINTENANCE,23076,3
NON-WORKER,16,SHOP,6659,3
NON-WORKER,16,VISITING,1967,3
NON-WORKER,17,DISCRETIONARY,11606,3
NON-WORKER,17,EATING OUT,1206,3
NON-WORKER,17,ESCORT,15274,3
NON-WORKER,17,HOME,397192,3
NON-WORKER,17,MAINTENANCE,28709,3
NON-WORKER,17,SHOP,10805,3
NON-WORKER,17,VISITING,2936,3
NON-WORKER,18,DISCRETIONARY,13006,3
NON-WORKER,18,EATING OUT,1525,3
NON-WORKER,18,ESCORT,11975,3
NON-WORKER,18,HOME,385230,3
NON-WORKER,18,MAINTENANCE,34577,3
NON-WORKER,18,SHOP,17465,3
NON-WORKER,18,VISITING,3950,3
NON-WORKER,19,DISCRETIONARY,13037,3
NON-WORKER,19,EATING OUT,1911,3
NON-WORKER,19,ESCORT,11318,3
NON-WORKER,19,HOME,371314,3
NON-WORKER,19,MAINTENANCE,39408,3
NON-WORKER,19,SHOP,25878,3
NON-WORKER,19,VISITING,4862,3
NON-WORKER,20,DISCRETIONARY,12923,3
NON-WORKER,20,EATING OUT,2323,3
NON-WORKER,20,ESCORT,11427,3
NON-WORKER,20,HOME,358281,3
NON-WORKER,20,MAINTENANCE,43012,3
NON-WORKER,20,SHOP,33954,3
NON-WORKER,20,VISITING,5808,3
NON-WORKER,21,DISCRETIONARY,12802,3
NON-WORKER,21,EATING OUT,4254,3
NON-WORKER,21,ESCORT,11770,3
NON-WORKER,21,HOME,349645,3
NON-WORKER,21,MAINTENANCE,44777,3
NON-WORKER,21,SHOP,37842,3
NON-WORKER,21,VISITING,6638,3
NON-WORKER,22,DISCRETIONARY,12133,3
NON-WORKER,22,EATING OUT,6277,3
NON-WORKER,22,ESCORT,11932,3
NON-WORKER,22,HOME,349121,3
NON-WORKER,22,MAINTENANCE,43391,3
NON-WORKER,22,SHOP,37385,3
NON-WORKER,22,VISITING,7489,3
NON-WORKER,23,DISCRETIONARY,11641,3
NON-WORKER,23,EATING OUT,6976,3
NON-WORKER,23,ESCORT,12223,3
NON-WORKER,23,HOME,352274,3
NON-WORKER,23,MAINTENANCE,41064,3
NON-WORKER,23,SHOP,35217,3
NON-WORKER,23,VISITING,8333,3
NON-WORKER,24,DISCRETIONARY,11192,3
NON-WORKER,24,EATING OUT,6742,3
NON-WORKER,24,ESCORT,12622,3
NON-WORKER,24,HOME,357205,3
NON-WORKER,24,MAINTENANCE,38252,3
NON-WORKER,24,SHOP,33658,3
NON-WORKER,24,VISITING,8057,3
NON-WORKER,25,DISCRETIONARY,10975,3
NON-WORKER,25,EATING OUT,5877,3
NON-WORKER,25,ESCORT,13345,3
NON-WORKER,25,HOME,360172,3
NON-WORKER,25,MAINTENANCE,36779,3
NON-WORKER,25,SHOP,32753,3
NON-WORKER,25,VISITING,7827,3
NON-WORKER,26,DISCRETIONARY,10638,3
NON-WORKER,26,EATING OUT,4761,3
NON-WORKER,26,ESCORT,24063,3
NON-WORKER,26,HOME,352967,3
NON-WORKER,26,MAINTENANCE,35412,3
NON-WORKER,26,SHOP,32298,3
NON-WORKER,26,VISITING,7589,3
NON-WORKER,27,DISCRETIONARY,10408,3
NON-WORKER,27,EATING OUT,3701,3
NON-WORKER,27,ESCORT,42563,3
NON-WORKER,27,HOME,340435,3
NON-WORKER,27,MAINTENANCE,33806,3
NON-WORKER,27,SHOP,29636,3
NON-WORKER,27,VISITING,7179,3
NON-WORKER,28,DISCRETIONARY,10405,3
NON-WORKER,28,EATING OUT,3246,3
NON-WORKER,28,ESCORT,47205,3
NON-WORKER,28,HOME,340005,3
NON-WORKER,28,MAINTENANCE,32190,3
NON-WORKER,28,SHOP,27801,3
NON-WORKER,28,VISITING,6876,3
NON-WORKER,29,DISCRETIONARY,10610,3
NON-WORKER,29,EATING OUT,2844,3
NON-WORKER,29,ESCORT,40266,3
NON-WORKER,29,HOME,350614,3
NON-WORKER,29,MAINTENANCE,30254,3
NON-WORKER,29,SHOP,26424,3
NON-WORKER,29,VISITING,6716,3
NON-WORKER,30,DISCRETIONARY,12052,3
NON-WORKER,30,EATING OUT,3090,3
NON-WORKER,30,ESCORT,23411,3
NON-WORKER,30,HOME,369291,3
NON-WORKER,30,MAINTENANCE,28117,3
NON-WORKER,30,SHOP,25038,3
NON-WORKER,30,VISITING,6729,3
NON-WORKER,31,DISCRETIONARY,13843,3
NON-WORKER,31,EATING OUT,4259,3
NON-WORKER,31,ESCORT,18543,3
NON-WORKER,31,HOME,375363,3
NON-WORKER,31,MAINTENANCE,25585,3
NON-WORKER,31,SHOP,23251,3
NON-WORKER,31,VISITING,6884,3
NON-WORKER,32,DISCRETIONARY,16320,3
NON-WORKER,32,EATING OUT,5271,3
NON-WORKER,32,ESCORT,11834,3
NON-WORKER,32,HOME,384568,3
NON-WORKER,32,MAINTENANCE,21919,3
NON-WORKER,32,SHOP,20700,3
NON-WORKER,32,VISITING,7116,3
NON-WORKER,33,DISCRETIONARY,18047,3
NON-WORKER,33,EATING OUT,7992,3
NON-WORKER,33,ESCORT,9269,3
NON-WORKER,33,HOME,387375,3
NON-WORKER,33,MAINTENANCE,20010,3
NON-WORKER,33,SHOP,17615,3
NON-WORKER,33,VISITING,7420,3
NON-WORKER,34,DISCRETIONARY,19658,3
NON-WORKER,34,EATING OUT,11048,3
NON-WORKER,34,ESCORT,7507,3
NON-WORKER,34,HOME,387071,3
NON-WORKER,34,MAINTENANCE,17327,3
NON-WORKER,34,SHOP,16771,3
NON-WORKER,34,VISITING,8346,3
NON-WORKER,35,DISCRETIONARY,21597,3
NON-WORKER,35,EATING OUT,13849,3
NON-WORKER,35,ESCORT,6318,3
NON-WORKER,35,HOME,382978,3
NON-WORKER,35,MAINTENANCE,16655,3
NON-WORKER,35,SHOP,15612,3
NON-WORKER,35,VISITING,10719,3
NON-WORKER,36,DISCRETIONARY,25080,3
NON-WORKER,36,EATING OUT,15793,3
NON-WORKER,36,ESCORT,5346,3
NON-WORKER,36,HOME,378809,3
NON-WORKER,36,MAINTENANCE,16380,3
NON-WORKER,36,SHOP,13909,3
NON-WORKER,36,VISITING,12411,3
NON-WORKER,37,DISCRETIONARY,22762,3
NON-WORKER,37,EATING OUT,15073,3
NON-WORKER,37,ESCORT,4620,3
NON-WORKER,37,HOME,383503,3
NON-WORKER,37,MAINTENANCE,14424,3
NON-WORKER,37,SHOP,13725,3
NON-WORKER,37,VISITING,13621,3
NON-WORKER,38,DISCRETIONARY,19473,3
NON-WORKER,38,EATING OUT,12483,3
NON-WORKER,38,ESCORT,3985,3
NON-WORKER,38,HOME,395116,3
NON-WORKER,38,MAINTENANCE,11911,3
NON-WORKER,38,SHOP,12306,3
NON-WORKER,38,VISITING,12454,3
NON-WORKER,39,DISCRETIONARY,15426,3
NON-WORKER,39,EATING OUT,9392,3
NON-WORKER,39,ESCORT,3383,3
NON-WORKER,39,HOME,409375,3
NON-WORKER,39,MAINTENANCE,9195,3
NON-WORKER,39,SHOP,9766,3
NON-WORKER,39,VISITING,11191,3
NON-WORKER,40,DISCRETIONARY,11352,3
NON-WORKER,40,EATING OUT,6736,3
NON-WORKER,40,ESCORT,2912,3
NON-WORKER,40,HOME,424574,3
NON-WORKER,40,MAINTENANCE,6891,3
NON-WORKER,40,SHOP,6315,3
NON-WORKER,40,VISITING,8948,3
NON-WORKER,41,DISCRETIONARY,7244,3
NON-WORKER,41,EATING OUT,4416,3
NON-WORKER,41,ESCORT,2553,3
NON-WORKER,41,HOME,437635,3
NON-WORKER,41,MAINTENANCE,5026,3
NON-WORKER,41,SHOP,4127,3
NON-WORKER,41,VISITING,6727,3
NON-WORKER,42,DISCRETIONARY,3019,3
NON-WORKER,42,EATING OUT,2147,3
NON-WORKER,42,ESCORT,2182,3
NON-WORKER,42,HOME,449509,3
NON-WORKER,42,MAINTENANCE,3625,3
NON-WORKER,42,SHOP,2709,3
NON-WORKER,42,VISITING,4537,3
NON-WORKER,43,DISCRETIONARY,2156,3
NON-WORKER,43,EATING OUT,993,3
NON-WORKER,43,ESCORT,1859,3
NON-WORKER,43,HOME,455508,3
NON-WORKER,43,MAINTENANCE,2525,3
NON-WORKER,43,SHOP,1699,3
NON-WORKER,43,VISITING,2988,3
NON-WORKER,44,DISCRETIONARY,1445,3
NON-WORKER,44,EATING OUT,653,3
NON-WORKER,44,ESCORT,1544,3
NON-WORKER,44,HOME,459693,3
NON-WORKER,44,MAINTENANCE,1753,3
NON-WORKER,44,SHOP,999,3
NON-WORKER,44,VISITING,1641,3
NON-WORKER,45,DISCRETIONARY,928,3
NON-WORKER,45,EATING OUT,454,3
NON-WORKER,45,ESCORT,1351,3
NON-WORKER,45,HOME,462232,3
NON-WORKER,45,MAINTENANCE,1170,3
NON-WORKER,45,SHOP,614,3
NON-WORKER,45,VISITING,979,3
NON-WORKER,46,DISCRETIONARY,552,3
NON-WORKER,46,EATING OUT,329,3
NON-WORKER,46,ESCORT,1150,3
NON-WORKER,46,HOME,464345,3
NON-WORKER,46,MAINTENANCE,724,3
NON-WORKER,46,SHOP,323,3
NON-WORKER,46,VISITING,305,3
NON-WORKER,47,DISCRETIONARY,253,3
NON-WORKER,47,EATING OUT,181,3
NON-WORKER,47,ESCORT,763,3
NON-WORKER,47,HOME,465910,3
NON-WORKER,47,MAINTENANCE,319,3
NON-WORKER,47,SHOP,146,3
NON-WORKER,47,VISITING,156,3
RETIRED,8,DISCRETIONARY,305,4
RETIRED,8,EATING OUT,91,4
RETIRED,8,ESCORT,7,4
RETIRED,8,HOME,455480,4
RETIRED,8,MAINTENANCE,155,4
RETIRED,8,SHOP,121,4
RETIRED,8,VISITING,45,4
RETIRED,9,DISCRETIONARY,734,4
RETIRED,9,EATING OUT,199,4
RETIRED,9,ESCORT,27,4
RETIRED,9,HOME,454457,4
RETIRED,9,MAINTENANCE,399,4
RETIRED,9,SHOP,288,4
RETIRED,9,VISITING,100,4
RETIRED,10,DISCRETIONARY,1481,4
RETIRED,10,EATING OUT,296,4
RETIRED,10,ESCORT,85,4
RETIRED,10,HOME,452753,4
RETIRED,10,MAINTENANCE,900,4
RETIRED,10,SHOP,518,4
RETIRED,10,VISITING,171,4
RETIRED,11,DISCRETIONARY,2592,4
RETIRED,11,EATING OUT,422,4
RETIRED,11,ESCORT,194,4
RETIRED,11,HOME,450062,4
RETIRED,11,MAINTENANCE,1806,4
RETIRED,11,SHOP,844,4
RETIRED,11,VISITING,284,4
RETIRED,12,DISCRETIONARY,4304,4
RETIRED,12,EATING OUT,566,4
RETIRED,12,ESCORT,325,4
RETIRED,12,HOME,445942,4
RETIRED,12,MAINTENANCE,3394,4
RETIRED,12,SHOP,1237,4
RETIRED,12,VISITING,436,4
RETIRED,13,DISCRETIONARY,6823,4
RETIRED,13,EATING OUT,692,4
RETIRED,13,ESCORT,1179,4
RETIRED,13,HOME,438209,4
RETIRED,13,MAINTENANCE,6733,4
RETIRED,13,SHOP,1877,4
RETIRED,13,VISITING,691,4
RETIRED,14,DISCRETIONARY,11722,4
RETIRED,14,EATING OUT,867,4
RETIRED,14,ESCORT,4211,4
RETIRED,14,HOME,422188,4
RETIRED,14,MAINTENANCE,13232,4
RETIRED,14,SHOP,2942,4
RETIRED,14,VISITING,1042,4
RETIRED,15,DISCRETIONARY,16500,4
RETIRED,15,EATING OUT,1126,4
RETIRED,15,ESCORT,5715,4
RETIRED,15,HOME,406312,4
RETIRED,15,MAINTENANCE,20269,4
RETIRED,15,SHOP,4672,4
RETIRED,15,VISITING,1610,4
RETIRED,16,DISCRETIONARY,20658,4
RETIRED,16,EATING OUT,1446,4
RETIRED,16,ESCORT,4747,4
RETIRED,16,HOME,391689,4
RETIRED,16,MAINTENANCE,27906,4
RETIRED,16,SHOP,7247,4
RETIRED,16,VISITING,2511,4
RETIRED,17,DISCRETIONARY,24507,4
RETIRED,17,EATING OUT,1844,4
RETIRED,17,ESCORT,3196,4
RETIRED,17,HOME,376130,4
RETIRED,17,MAINTENANCE,35088,4
RETIRED,17,SHOP,11622,4
RETIRED,17,VISITING,3817,4
RETIRED,18,DISCRETIONARY,27679,4
RETIRED,18,EATING OUT,2397,4
RETIRED,18,ESCORT,2879,4
RETIRED,18,HOME,356823,4
RETIRED,18,MAINTENANCE,42203,4
RETIRED,18,SHOP,19156,4
RETIRED,18,VISITING,5067,4
RETIRED,19,DISCRETIONARY,27918,4
RETIRED,19,EATING OUT,3152,4
RETIRED,19,ESCORT,2816,4
RETIRED,19,HOME,339091,4
RETIRED,19,MAINTENANCE,48402,4
RETIRED,19,SHOP,28552,4
RETIRED,19,VISITING,6273,4
RETIRED,20,DISCRETIONARY,27895,4
RETIRED,20,EATING OUT,3857,4
RETIRED,20,ESCORT,2830,4
RETIRED,20,HOME,324121,4
RETIRED,20,MAINTENANCE,52543,4
RETIRED,20,SHOP,37496,4
RETIRED,20,VISITING,7462,4
RETIRED,21,DISCRETIONARY,27724,4
RETIRED,21,EATING OUT,7112,4
RETIRED,21,ESCORT,2893,4
RETIRED,21,HOME,313414,4
RETIRED,21,MAINTENANCE,54838,4
RETIRED,21,SHOP,41707,4
RETIRED,21,VISITING,8516,4
RETIRED,22,DISCRETIONARY,26590,4
RETIRED,22,EATING OUT,10313,4
RETIRED,22,ESCORT,2917,4
RETIRED,22,HOME,312691,4
RETIRED,22,MAINTENANCE,53264,4
RETIRED,22,SHOP,40861,4
RETIRED,22,VISITING,9568,4
RETIRED,23,DISCRETIONARY,25762,4
RETIRED,23,EATING OUT,11438,4
RETIRED,23,ESCORT,2967,4
RETIRED,23,HOME,316777,4
RETIRED,23,MAINTENANCE,50314,4
RETIRED,23,SHOP,38286,4
RETIRED,23,VISITING,10660,4
RETIRED,24,DISCRETIONARY,25145,4
RETIRED,24,EATING OUT,11135,4
RETIRED,24,ESCORT,2976,4
RETIRED,24,HOME,323353,4
RETIRED,24,MAINTENANCE,46807,4
RETIRED,24,SHOP,36395,4
RETIRED,24,VISITING,10393,4
RETIRED,25,DISCRETIONARY,24850,4
RETIRED,25,EATING OUT,9784,4
RETIRED,25,ESCORT,3050,4
RETIRED,25,HOME,327861,4
RETIRED,25,MAINTENANCE,44840,4
RETIRED,25,SHOP,35680,4
RETIRED,25,VISITING,10139,4
RETIRED,26,DISCRETIONARY,24599,4
RETIRED,26,EATING OUT,8068,4
RETIRED,26,ESCORT,4468,4
RETIRED,26,HOME,330576,4
RETIRED,26,MAINTENANCE,43045,4
RETIRED,26,SHOP,35445,4
RETIRED,26,VISITING,10003,4
RETIRED,27,DISCRETIONARY,24367,4
RETIRED,27,EATING OUT,6356,4
RETIRED,27,ESCORT,6695,4
RETIRED,27,HOME,335626,4
RETIRED,27,MAINTENANCE,41062,4
RETIRED,27,SHOP,32475,4
RETIRED,27,VISITING,9623,4
RETIRED,28,DISCRETIONARY,24333,4
RETIRED,28,EATING OUT,5595,4
RETIRED,28,ESCORT,7096,4
RETIRED,28,HOME,340520,4
RETIRED,28,MAINTENANCE,38757,4
RETIRED,28,SHOP,30575,4
RETIRED,28,VISITING,9328,4
RETIRED,29,DISCRETIONARY,24427,4
RETIRED,29,EATING OUT,4845,4
RETIRED,29,ESCORT,5646,4
RETIRED,29,HOME,347433,4
RETIRED,29,MAINTENANCE,36002,4
RETIRED,29,SHOP,28730,4
RETIRED,29,VISITING,9121,4
RETIRED,30,DISCRETIONARY,26759,4
RETIRED,30,EATING OUT,5177,4
RETIRED,30,ESCORT,3311,4
RETIRED,30,HOME,353011,4
RETIRED,30,MAINTENANCE,32517,4
RETIRED,30,SHOP,26375,4
RETIRED,30,VISITING,9054,4
RETIRED,31,DISCRETIONARY,29418,4
RETIRED,31,EATING OUT,6805,4
RETIRED,31,ESCORT,2498,4
RETIRED,31,HOME,356274,4
RETIRED,31,MAINTENANCE,28359,4
RETIRED,31,SHOP,23771,4
RETIRED,31,VISITING,9079,4
RETIRED,32,DISCRETIONARY,32765,4
RETIRED,32,EATING OUT,8141,4
RETIRED,32,ESCORT,1668,4
RETIRED,32,HOME,360234,4
RETIRED,32,MAINTENANCE,23409,4
RETIRED,32,SHOP,20743,4
RETIRED,32,VISITING,9244,4
RETIRED,33,DISCRETIONARY,34543,4
RETIRED,33,EATING OUT,11871,4
RETIRED,33,ESCORT,1289,4
RETIRED,33,HOME,361545,4
RETIRED,33,MAINTENANCE,20439,4
RETIRED,33,SHOP,17063,4
RETIRED,33,VISITING,9454,4
RETIRED,34,DISCRETIONARY,36307,4
RETIRED,34,EATING OUT,16437,4
RETIRED,34,ESCORT,1031,4
RETIRED,34,HOME,359007,4
RETIRED,34,MAINTENANCE,17003,4
RETIRED,34,SHOP,16146,4
RETIRED,34,VISITING,10273,4
RETIRED,35,DISCRETIONARY,38131,4
RETIRED,35,EATING OUT,19982,4
RETIRED,35,ESCORT,879,4
RETIRED,35,HOME,354387,4
RETIRED,35,MAINTENANCE,15727,4
RETIRED,35,SHOP,14545,4
RETIRED,35,VISITING,12553,4
RETIRED,36,DISCRETIONARY,42062,4
RETIRED,36,EATING OUT,21692,4
RETIRED,36,ESCORT,751,4
RETIRED,36,HOME,350176,4
RETIRED,36,MAINTENANCE,14819,4
RETIRED,36,SHOP,12563,4
RETIRED,36,VISITING,14141,4
RETIRED,37,DISCRETIONARY,38206,4
RETIRED,37,EATING OUT,20471,4
RETIRED,37,ESCORT,606,4
