ZONE,COUNTY,TRIP MODE,QUANTITY
5,Fulton,TOTAL,4952
5,Fulton,WALK,178
5,Fulton,WALK_ALLTRN,84
6,Fulton,BIKE,3
6,Fulton,DRIVEALONEFREE,1490
6,Fulton,DRIVEALONEPAY,53
6,Fulton,KNR_ALLTRN,15
6,Fulton,SCHOOL_BUS,1
6,Fulton,SHARED2FREE,712
6,Fulton,SHARED2PAY,3
6,Fulton,SHARED3FREE,411
6,Fulton,SHARED3PAY,6
6,Fulton,TOTAL,2814
6,Fulton,WALK,84
6,Fulton,WALK_ALLTRN,36
7,Fulton,BIKE,15
7,Fulton,DRIVEALONEFREE,2769
7,Fulton,DRIVEALONEPAY,248
7,Fulton,KNR_ALLTRN,7
7,Fulton,KNR_PRMTRN,8
7,Fulton,PNR_ALLTRN,1
7,Fulton,PNR_PRMTRN,28
7,Fulton,SCHOOL_BUS,168
7,Fulton,SHARED2FREE,1476
7,Fulton,SHARED2PAY,30
7,Fulton,SHARED3FREE,801
7,Fulton,SHARED3PAY,19
7,Fulton,TOTAL,5858
7,Fulton,WALK,224
7,Fulton,WALK_ALLTRN,64
8,Fulton,BIKE,5
8,Fulton,DRIVEALONEFREE,969
8,Fulton,DRIVEALONEPAY,103
8,Fulton,KNR_ALLTRN,2
8,Fulton,KNR_PRMTRN,2
8,Fulton,PNR_ALLTRN,1
8,Fulton,PNR_PRMTRN,19
8,Fulton,SCHOOL_BUS,111
8,Fulton,SHARED2FREE,483
8,Fulton,SHARED2PAY,10
8,Fulton,SHARED3FREE,370
8,Fulton,SHARED3PAY,8
8,Fulton,TOTAL,2134
8,Fulton,WALK,31
8,Fulton,WALK_ALLTRN,20
9,Fulton,BIKE,6
9,Fulton,DRIVEALONEFREE,605
9,Fulton,DRIVEALONEPAY,42
9,Fulton,KNR_ALLTRN,6
9,Fulton,KNR_PRMTRN,2
9,Fulton,PNR_PRMTRN,7
9,Fulton,SCHOOL_BUS,69
9,Fulton,SHARED2FREE,324
9,Fulton,SHARED2PAY,8
9,Fulton,SHARED3FREE,194
9,Fulton,SHARED3PAY,6
9,Fulton,TOTAL,1290
9,Fulton,WALK,18
9,Fulton,WALK_ALLTRN,3
10,Fulton,BIKE,5
10,Fulton,DRIVEALONEFREE,1418
10,Fulton,DRIVEALONEPAY,39
10,Fulton,KNR_ALLTRN,2
10,Fulton,SCHOOL_BUS,381
10,Fulton,SHARED2FREE,935
10,Fulton,SHARED2PAY,6
10,Fulton,SHARED3FREE,756
10,Fulton,SHARED3PAY,6
10,Fulton,TOTAL,3616
10,Fulton,WALK,64
10,Fulton,WALK_ALLTRN,4
11,Fulton,DRIVEALONEFREE,409
11,Fulton,DRIVEALONEPAY,31
11,Fulton,KNR_ALLTRN,2
11,Fulton,KNR_PRMTRN,2
11,Fulton,PNR_PRMTRN,4
11,Fulton,SCHOOL_BUS,32
11,Fulton,SHARED2FREE,177
11,Fulton,SHARED2PAY,3
11,Fulton,SHARED3FREE,141
11,Fulton,SHARED3PAY,1
11,Fulton,TOTAL,809
11,Fulton,WALK,7
12,Fulton,BIKE,2
12,Fulton,DRIVEALONEFREE,198
12,Fulton,DRIVEALONEPAY,10
12,Fulton,KNR_ALLTRN,1
12,Fulton,PNR_PRMTRN,1
12,Fulton,SCHOOL_BUS,16
12,Fulton,SHARED2FREE,83
12,Fulton,SHARED2PAY,5
12,Fulton,SHARED3FREE,48
12,Fulton,SHARED3PAY,1
12,Fulton,TOTAL,365
13,Fulton,BIKE,15
13,Fulton,DRIVEALONEFREE,2566
13,Fulton,DRIVEALONEPAY,240
13,Fulton,KNR_ALLTRN,11
13,Fulton,KNR_PRMTRN,6
13,Fulton,PNR_PRMTRN,29
13,Fulton,SCHOOL_BUS,392
13,Fulton,SHARED2FREE,1603
13,Fulton,SHARED2PAY,45
13,Fulton,SHARED3FREE,1171
13,Fulton,SHARED3PAY,31
13,Fulton,TOTAL,6338
13,Fulton,WALK,212
13,Fulton,WALK_ALLTRN,17
14,Fulton,BIKE,10
14,Fulton,DRIVEALONEFREE,2202
14,Fulton,DRIVEALONEPAY,81
14,Fulton,KNR_ALLTRN,14
14,Fulton,SHARED2FREE,942
14,Fulton,SHARED2PAY,5
14,Fulton,SHARED3FREE,510
14,Fulton,SHARED3PAY,6
14,Fulton,TOTAL,3969
14,Fulton,WALK,165
14,Fulton,WALK_ALLTRN,34
15,Fulton,DRIVEALONEFREE,355
15,Fulton,DRIVEALONEPAY,17
15,Fulton,PNR_PRMTRN,2
15,Fulton,SCHOOL_BUS,41
15,Fulton,SHARED2FREE,152
15,Fulton,SHARED2PAY,2
15,Fulton,SHARED3FREE,153
15,Fulton,SHARED3PAY,1
15,Fulton,TOTAL,728
15,Fulton,WALK,3
15,Fulton,WALK_ALLTRN,2
16,Fulton,BIKE,10
16,Fulton,DRIVEALONEFREE,933
16,Fulton,DRIVEALONEPAY,82
16,Fulton,KNR_ALLTRN,6
16,Fulton,KNR_PRMTRN,1
16,Fulton,PNR_ALLTRN,1
16,Fulton,PNR_PRMTRN,7
16,Fulton,SCHOOL_BUS,76
16,Fulton,SHARED2FREE,431
16,Fulton,SHARED2PAY,6
16,Fulton,SHARED3FREE,268
16,Fulton,SHARED3PAY,6
16,Fulton,TOTAL,1883
16,Fulton,WALK,42
16,Fulton,WALK_ALLTRN,14
17,Fulton,BIKE,3
17,Fulton,DRIVEALONEFREE,845
17,Fulton,DRIVEALONEPAY,85
17,Fulton,KNR_ALLTRN,4
17,Fulton,KNR_PRMTRN,3
17,Fulton,PNR_PRMTRN,19
17,Fulton,SCHOOL_BUS,145
17,Fulton,SHARED2FREE,538
17,Fulton,SHARED2PAY,7
17,Fulton,SHARED3FREE,382
17,Fulton,SHARED3PAY,11
17,Fulton,TOTAL,2063
17,Fulton,WALK,19
17,Fulton,WALK_ALLTRN,2
18,Fulton,BIKE,4
18,Fulton,DRIVEALONEFREE,912
18,Fulton,DRIVEALONEPAY,74
18,Fulton,KNR_ALLTRN,4
18,Fulton,KNR_PRMTRN,2
18,Fulton,PNR_PRMTRN,13
18,Fulton,SCHOOL_BUS,238
18,Fulton,SHARED2FREE,593
18,Fulton,SHARED2PAY,7
18,Fulton,SHARED3FREE,455
18,Fulton,SHARED3PAY,6
18,Fulton,TOTAL,2353
18,Fulton,WALK,19
18,Fulton,WALK_ALLTRN,26
19,Fulton,BIKE,1
19,Fulton,DRIVEALONEFREE,614
19,Fulton,DRIVEALONEPAY,49
19,Fulton,KNR_ALLTRN,1
19,Fulton,KNR_PRMTRN,2
19,Fulton,PNR_PRMTRN,9
19,Fulton,SCHOOL_BUS,66
19,Fulton,SHARED2FREE,292
19,Fulton,SHARED2PAY,4
19,Fulton,SHARED3FREE,226
19,Fulton,SHARED3PAY,6
19,Fulton,TOTAL,1290
19,Fulton,WALK,18
19,Fulton,WALK_ALLTRN,2
20,Fulton,BIKE,1
20,Fulton,DRIVEALONEFREE,603
20,Fulton,DRIVEALONEPAY,25
20,Fulton,KNR_PRMTRN,1
20,Fulton,PNR_PRMTRN,2
20,Fulton,SCHOOL_BUS,19
20,Fulton,SHARED2FREE,321
20,Fulton,SHARED2PAY,1
20,Fulton,SHARED3FREE,235
20,Fulton,SHARED3PAY,5
20,Fulton,TOTAL,1220
20,Fulton,WALK,7
21,Fulton,DRIVEALONEFREE,363
21,Fulton,DRIVEALONEPAY,26
21,Fulton,KNR_ALLTRN,5
21,Fulton,KNR_PRMTRN,1
21,Fulton,PNR_PRMTRN,4
21,Fulton,SCHOOL_BUS,59
21,Fulton,SHARED2FREE,211
21,Fulton,SHARED2PAY,4
21,Fulton,SHARED3FREE,148
21,Fulton,SHARED3PAY,3
21,Fulton,TOTAL,824
22,Fulton,DRIVEALONEFREE,494
22,Fulton,DRIVEALONEPAY,34
22,Fulton,KNR_ALLTRN,4
22,Fulton,PNR_PRMTRN,2
22,Fulton,SCHOOL_BUS,64
22,Fulton,SHARED2FREE,274
22,Fulton,SHARED2PAY,12
22,Fulton,SHARED3FREE,189
22,Fulton,SHARED3PAY,1
22,Fulton,TOTAL,1082
22,Fulton,WALK,8
23,Fulton,DRIVEALONEFREE,146
23,Fulton,DRIVEALONEPAY,6
23,Fulton,KNR_PRMTRN,1
23,Fulton,SCHOOL_BUS,11
23,Fulton,SHARED2FREE,68
23,Fulton,SHARED2PAY,2
23,Fulton,SHARED3FREE,52
23,Fulton,TOTAL,286
24,Fulton,BIKE,1
24,Fulton,DRIVEALONEFREE,112
24,Fulton,DRIVEALONEPAY,4
24,Fulton,SCHOOL_BUS,2
24,Fulton,SHARED2FREE,36
24,Fulton,SHARED2PAY,1
24,Fulton,SHARED3FREE,13
24,Fulton,SHARED3PAY,2
24,Fulton,TOTAL,175
24,Fulton,WALK,4
25,Fulton,BIKE,2
25,Fulton,DRIVEALONEFREE,1279
25,Fulton,DRIVEALONEPAY,33
25,Fulton,KNR_ALLTRN,3
25,Fulton,KNR_PRMTRN,3
25,Fulton,PNR_PRMTRN,1
25,Fulton,SCHOOL_BUS,56
25,Fulton,SHARED2FREE,719
25,Fulton,SHARED2PAY,5
25,Fulton,SHARED3FREE,400
25,Fulton,SHARED3PAY,7
25,Fulton,TOTAL,2565
25,Fulton,WALK,57
26,Fulton,BIKE,8
26,Fulton,DRIVEALONEFREE,1929
26,Fulton,DRIVEALONEPAY,89
26,Fulton,KNR_ALLTRN,10
26,Fulton,KNR_PRMTRN,8
26,Fulton,PNR_ALLTRN,2
26,Fulton,PNR_PRMTRN,11
26,Fulton,SCHOOL_BUS,229
26,Fulton,SHARED2FREE,1117
26,Fulton,SHARED2PAY,20
26,Fulton,SHARED3FREE,972
26,Fulton,SHARED3PAY,24
26,Fulton,TOTAL,4524
26,Fulton,WALK,105
27,Fulton,BIKE,3
27,Fulton,DRIVEALONEFREE,813
27,Fulton,DRIVEALONEPAY,60
27,Fulton,KNR_ALLTRN,8
27,Fulton,KNR_PRMTRN,4
27,Fulton,PNR_ALLTRN,1
27,Fulton,PNR_PRMTRN,5
27,Fulton,SCHOOL_BUS,109
27,Fulton,SHARED2FREE,434
27,Fulton,SHARED2PAY,9
27,Fulton,SHARED3FREE,334
27,Fulton,SHARED3PAY,5
27,Fulton,TOTAL,1811
27,Fulton,WALK,26
28,Fulton,BIKE,2
28,Fulton,DRIVEALONEFREE,942
28,Fulton,DRIVEALONEPAY,51
28,Fulton,KNR_ALLTRN,4
28,Fulton,KNR_PRMTRN,2
28,Fulton,PNR_ALLTRN,1
28,Fulton,PNR_PRMTRN,4
28,Fulton,SCHOOL_BUS,237
28,Fulton,SHARED2FREE,575
28,Fulton,SHARED2PAY,7
28,Fulton,SHARED3FREE,431
28,Fulton,SHARED3PAY,13
28,Fulton,TOTAL,2292
28,Fulton,WALK,23
29,Fulton,DRIVEALONEFREE,82
29,Fulton,DRIVEALONEPAY,1
29,Fulton,KNR_PRMTRN,2
29,Fulton,SCHOOL_BUS,4
29,Fulton,SHARED2FREE,46
29,Fulton,SHARED2PAY,1
29,Fulton,SHARED3FREE,31
29,Fulton,TOTAL,169
29,Fulton,WALK,2
30,Fulton,BIKE,4
30,Fulton,DRIVEALONEFREE,1251
30,Fulton,DRIVEALONEPAY,84
30,Fulton,KNR_ALLTRN,7
30,Fulton,KNR_PRMTRN,1
30,Fulton,PNR_PRMTRN,8
30,Fulton,SCHOOL_BUS,205
30,Fulton,SHARED2FREE,784
30,Fulton,SHARED2PAY,11
30,Fulton,SHARED3FREE,540
30,Fulton,SHARED3PAY,26
30,Fulton,TOTAL,2981
30,Fulton,WALK,60
31,Fulton,BIKE,2
31,Fulton,DRIVEALONEFREE,605
31,Fulton,DRIVEALONEPAY,42
31,Fulton,KNR_ALLTRN,3
31,Fulton,KNR_PRMTRN,4
31,Fulton,PNR_ALLTRN,1
31,Fulton,PNR_PRMTRN,1
31,Fulton,SCHOOL_BUS,60
31,Fulton,SHARED2FREE,287
31,Fulton,SHARED2PAY,10
31,Fulton,SHARED3FREE,180
31,Fulton,SHARED3PAY,6
31,Fulton,TOTAL,1222
31,Fulton,WALK,21
32,Fulton,BIKE,6
32,Fulton,DRIVEALONEFREE,1350
32,Fulton,DRIVEALONEPAY,112
32,Fulton,KNR_ALLTRN,3
32,Fulton,KNR_PRMTRN,2
32,Fulton,PNR_PRMTRN,11
32,Fulton,SCHOOL_BUS,135
32,Fulton,SHARED2FREE,662
32,Fulton,SHARED2PAY,19
32,Fulton,SHARED3FREE,415
32,Fulton,SHARED3PAY,34
32,Fulton,TOTAL,2778
32,Fulton,WALK,29
33,Fulton,BIKE,2
33,Fulton,DRIVEALONEFREE,473
33,Fulton,DRIVEALONEPAY,33
33,Fulton,KNR_ALLTRN,1
33,Fulton,KNR_PRMTRN,1
33,Fulton,PNR_PRMTRN,1
33,Fulton,SCHOOL_BUS,43
33,Fulton,SHARED2FREE,223
33,Fulton,SHARED2PAY,3
33,Fulton,SHARED3FREE,131
33,Fulton,SHARED3PAY,3
33,Fulton,TOTAL,929
33,Fulton,WALK,15
34,Fulton,BIKE,4
34,Fulton,DRIVEALONEFREE,717
34,Fulton,DRIVEALONEPAY,57
34,Fulton,KNR_ALLTRN,2
34,Fulton,PNR_PRMTRN,7
34,Fulton,SCHOOL_BUS,79
34,Fulton,SHARED2FREE,330
34,Fulton,SHARED2PAY,6
34,Fulton,SHARED3FREE,263
34,Fulton,SHARED3PAY,10
34,Fulton,TOTAL,1482
34,Fulton,WALK,7
35,Fulton,BIKE,4
35,Fulton,DRIVEALONEFREE,586
35,Fulton,DRIVEALONEPAY,78
35,Fulton,KNR_ALLTRN,3
35,Fulton,KNR_PRMTRN,1
35,Fulton,PNR_ALLTRN,1
35,Fulton,PNR_PRMTRN,6
35,Fulton,SCHOOL_BUS,70
35,Fulton,SHARED2FREE,372
35,Fulton,SHARED2PAY,8
35,Fulton,SHARED3FREE,229
35,Fulton,SHARED3PAY,4
35,Fulton,TOTAL,1369
35,Fulton,WALK,6
35,Fulton,WALK_ALLTRN,1
36,Fulton,BIKE,1
36,Fulton,DRIVEALONEFREE,704
36,Fulton,DRIVEALONEPAY,66
36,Fulton,KNR_ALLTRN,1
36,Fulton,KNR_PRMTRN,3
36,Fulton,PNR_PRMTRN,6
36,Fulton,SCHOOL_BUS,75
36,Fulton,SHARED2FREE,372
36,Fulton,SHARED2PAY,17
36,Fulton,SHARED3FREE,244
36,Fulton,SHARED3PAY,9
36,Fulton,TOTAL,1505
36,Fulton,WALK,6
36,Fulton,WALK_ALLTRN,1
37,Fulton,BIKE,1
37,Fulton,DRIVEALONEFREE,165
37,Fulton,DRIVEALONEPAY,12
37,Fulton,SCHOOL_BUS,14
37,Fulton,SHARED2FREE,59
37,Fulton,SHARED2PAY,2
37,Fulton,SHARED3FREE,46
37,Fulton,SHARED3PAY,2
37,Fulton,TOTAL,301
38,Fulton,BIKE,4
38,Fulton,DRIVEALONEFREE,1297
38,Fulton,DRIVEALONEPAY,115
38,Fulton,KNR_ALLTRN,6
38,Fulton,KNR_PRMTRN,5
38,Fulton,PNR_ALLTRN,2
38,Fulton,PNR_PRMTRN,10
38,Fulton,SCHOOL_BUS,172
38,Fulton,SHARED2FREE,702
38,Fulton,SHARED2PAY,18
38,Fulton,SHARED3FREE,468
38,Fulton,SHARED3PAY,28
38,Fulton,TOTAL,2864
38,Fulton,WALK,35
38,Fulton,WALK_ALLTRN,2
39,Fulton,BIKE,13
39,Fulton,DRIVEALONEFREE,2780
39,Fulton,DRIVEALONEPAY,190
39,Fulton,KNR_ALLTRN,11
39,Fulton,KNR_PRMTRN,5
39,Fulton,PNR_ALLTRN,1
39,Fulton,PNR_PRMTRN,11
39,Fulton,SCHOOL_BUS,131
39,Fulton,SHARED2FREE,1337
39,Fulton,SHARED2PAY,37
39,Fulton,SHARED3FREE,766
39,Fulton,SHARED3PAY,26
39,Fulton,TOTAL,5467
39,Fulton,WALK,100
39,Fulton,WALK_ALLTRN,59
40,Fulton,BIKE,1
40,Fulton,DRIVEALONEFREE,908
40,Fulton,DRIVEALONEPAY,82
40,Fulton,KNR_ALLTRN,2
40,Fulton,KNR_PRMTRN,3
40,Fulton,PNR_PRMTRN,8
40,Fulton,SCHOOL_BUS,63
40,Fulton,SHARED2FREE,478
40,Fulton,SHARED2PAY,21
40,Fulton,SHARED3FREE,303
40,Fulton,SHARED3PAY,10
40,Fulton,TOTAL,1890
40,Fulton,WALK,8
40,Fulton,WALK_ALLTRN,3
41,Fulton,BIKE,23
41,Fulton,DRIVEALONEFREE,3815
41,Fulton,DRIVEALONEPAY,263
41,Fulton,KNR_ALLTRN,13
41,Fulton,KNR_PRMTRN,4
41,Fulton,PNR_ALLTRN,1
41,Fulton,PNR_PRMTRN,11
41,Fulton,SCHOOL_BUS,400
41,Fulton,SHARED2FREE,1760
41,Fulton,SHARED2PAY,25
41,Fulton,SHARED3FREE,1114
41,Fulton,SHARED3PAY,25
41,Fulton,TOTAL,7923
41,Fulton,WALK,385
41,Fulton,WALK_ALLTRN,83
41,Fulton,WALK_PRMTRN,1
42,Fulton,BIKE,9
42,Fulton,DRIVEALONEFREE,1253
42,Fulton,DRIVEALONEPAY,54
42,Fulton,KNR_ALLTRN,3
42,Fulton,SCHOOL_BUS,22
42,Fulton,SHARED2FREE,330
42,Fulton,SHARED2PAY,4
42,Fulton,SHARED3FREE,179
42,Fulton,SHARED3PAY,3
42,Fulton,TOTAL,2016
42,Fulton,WALK,141
42,Fulton,WALK_ALLTRN,18
43,Fulton,BIKE,4
43,Fulton,DRIVEALONEFREE,1137
43,Fulton,DRIVEALONEPAY,44
43,Fulton,KNR_ALLTRN,5
43,Fulton,PNR_ALLTRN,2
43,Fulton,SCHOOL_BUS,31
43,Fulton,SHARED2FREE,420
43,Fulton,SHARED2PAY,8
43,Fulton,SHARED3FREE,235
43,Fulton,SHARED3PAY,9
43,Fulton,TOTAL,2033
43,Fulton,WALK,120
43,Fulton,WALK_ALLTRN,18
44,Fulton,BIKE,3
44,Fulton,DRIVEALONEFREE,1077
44,Fulton,DRIVEALONEPAY,52
44,Fulton,KNR_ALLTRN,2
44,Fulton,PNR_PRMTRN,3
44,Fulton,SCHOOL_BUS,208
44,Fulton,SHARED2FREE,495
44,Fulton,SHARED2PAY,3
44,Fulton,SHARED3FREE,326
44,Fulton,SHARED3PAY,10
44,Fulton,TOTAL,2235
44,Fulton,WALK,48
44,Fulton,WALK_ALLTRN,8
45,Fulton,BIKE,10
45,Fulton,DRIVEALONEFREE,2631
45,Fulton,DRIVEALONEPAY,183
45,Fulton,KNR_ALLTRN,18
45,Fulton,KNR_PRMTRN,10
45,Fulton,PNR_ALLTRN,1
45,Fulton,PNR_PRMTRN,8
45,Fulton,SCHOOL_BUS,322
45,Fulton,SHARED2FREE,1379
45,Fulton,SHARED2PAY,27
45,Fulton,SHARED3FREE,867
45,Fulton,SHARED3PAY,31
45,Fulton,TOTAL,5666
45,Fulton,WALK,152
45,Fulton,WALK_ALLTRN,26
45,Fulton,WALK_PRMTRN,1
46,Fulton,BIKE,7
46,Fulton,DRIVEALONEFREE,899
46,Fulton,DRIVEALONEPAY,69
46,Fulton,KNR_ALLTRN,5
46,Fulton,PNR_PRMTRN,4
46,Fulton,SCHOOL_BUS,46
46,Fulton,SHARED2FREE,257
46,Fulton,SHARED2PAY,5
46,Fulton,SHARED3FREE,160
46,Fulton,SHARED3PAY,6
46,Fulton,TOTAL,1511
46,Fulton,WALK,33
46,Fulton,WALK_ALLTRN,20
47,Fulton,BIKE,6
47,Fulton,DRIVEALONEFREE,805
47,Fulton,DRIVEALONEPAY,38
47,Fulton,KNR_ALLTRN,3
47,Fulton,PNR_PRMTRN,1
47,Fulton,SHARED2FREE,224
47,Fulton,SHARED2PAY,3
47,Fulton,SHARED3FREE,161
47,Fulton,SHARED3PAY,4
47,Fulton,TOTAL,1287
47,Fulton,WALK,35
47,Fulton,WALK_ALLTRN,7
48,Fulton,BIKE,12
48,Fulton,DRIVEALONEFREE,1837
48,Fulton,DRIVEALONEPAY,215
48,Fulton,KNR_ALLTRN,13
48,Fulton,KNR_PRMTRN,7
48,Fulton,PNR_ALLTRN,1
48,Fulton,PNR_PRMTRN,22
48,Fulton,SCHOOL_BUS,200
48,Fulton,SHARED2FREE,993
48,Fulton,SHARED2PAY,29
48,Fulton,SHARED3FREE,642
48,Fulton,SHARED3PAY,41
48,Fulton,TOTAL,4073
48,Fulton,WALK,55
48,Fulton,WALK_ALLTRN,6
49,Fulton,BIKE,1
49,Fulton,DRIVEALONEFREE,212
49,Fulton,DRIVEALONEPAY,21
49,Fulton,KNR_ALLTRN,4
49,Fulton,KNR_PRMTRN,1
49,Fulton,PNR_PRMTRN,5
49,Fulton,SCHOOL_BUS,21
49,Fulton,SHARED2FREE,108
49,Fulton,SHARED2PAY,2
49,Fulton,SHARED3FREE,84
49,Fulton,SHARED3PAY,5
49,Fulton,TOTAL,466
49,Fulton,WALK,2
50,Fulton,BIKE,3
50,Fulton,DRIVEALONEFREE,868
50,Fulton,DRIVEALONEPAY,86
50,Fulton,KNR_ALLTRN,8
50,Fulton,KNR_PRMTRN,5
50,Fulton,PNR_PRMTRN,10
50,Fulton,SCHOOL_BUS,90
50,Fulton,SHARED2FREE,408
50,Fulton,SHARED2PAY,19
50,Fulton,SHARED3FREE,254
50,Fulton,SHARED3PAY,12
50,Fulton,TOTAL,1788
50,Fulton,WALK,24
50,Fulton,WALK_ALLTRN,1
51,Fulton,DRIVEALONEFREE,328
51,Fulton,DRIVEALONEPAY,26
51,Fulton,KNR_PRMTRN,2
51,Fulton,PNR_PRMTRN,1
51,Fulton,SCHOOL_BUS,17
51,Fulton,SHARED2FREE,125
51,Fulton,SHARED2PAY,5
51,Fulton,SHARED3FREE,81
51,Fulton,SHARED3PAY,2
51,Fulton,TOTAL,594
51,Fulton,WALK,7
52,Fulton,BIKE,51
52,Fulton,DRIVEALONEFREE,4012
52,Fulton,DRIVEALONEPAY,305
52,Fulton,KNR_ALLTRN,14
52,Fulton,KNR_PRMTRN,8
52,Fulton,PNR_ALLTRN,3
52,Fulton,PNR_PRMTRN,20
52,Fulton,SCHOOL_BUS,782
52,Fulton,SHARED2FREE,2370
52,Fulton,SHARED2PAY,49
52,Fulton,SHARED3FREE,1886
52,Fulton,SHARED3PAY,62
52,Fulton,TOTAL,9856
52,Fulton,WALK,276
52,Fulton,WALK_ALLTRN,18
53,Fulton,BIKE,39
53,Fulton,DRIVEALONEFREE,3806
53,Fulton,DRIVEALONEPAY,383
53,Fulton,KNR_ALLTRN,21
53,Fulton,KNR_PRMTRN,2
53,Fulton,PNR_ALLTRN,2
53,Fulton,PNR_PRMTRN,28
53,Fulton,SCHOOL_BUS,255
53,Fulton,SHARED2FREE,1913
53,Fulton,SHARED2PAY,47
53,Fulton,SHARED3FREE,1183
53,Fulton,SHARED3PAY,65
53,Fulton,TOTAL,8108
53,Fulton,WALK,272
53,Fulton,WALK_ALLTRN,92
54,Fulton,BIKE,30
54,Fulton,DRIVEALONEFREE,4196
54,Fulton,DRIVEALONEPAY,250
54,Fulton,KNR_ALLTRN,20
54,Fulton,SCHOOL_BUS,78
54,Fulton,SHARED2FREE,1760
54,Fulton,SHARED2PAY,36
54,Fulton,SHARED3FREE,1280
54,Fulton,SHARED3PAY,38
54,Fulton,TOTAL,8033
54,Fulton,WALK,267
54,Fulton,WALK_ALLTRN,78
55,Fulton,BIKE,38
55,Fulton,DRIVEALONEFREE,3396
55,Fulton,DRIVEALONEPAY,257
55,Fulton,KNR_ALLTRN,17
55,Fulton,KNR_PRMTRN,5
55,Fulton,PNR_PRMTRN,16
55,Fulton,SCHOOL_BUS,191
55,Fulton,SHARED2FREE,1417
55,Fulton,SHARED2PAY,36
55,Fulton,SHARED3FREE,810
55,Fulton,SHARED3PAY,28
55,Fulton,TOTAL,6593
55,Fulton,WALK,315
55,Fulton,WALK_ALLTRN,67
56,Fulton,BIKE,15
56,Fulton,DRIVEALONEFREE,2794
56,Fulton,DRIVEALONEPAY,247
56,Fulton,KNR_ALLTRN,10
56,Fulton,KNR_PRMTRN,5
56,Fulton,PNR_PRMTRN,11
56,Fulton,SCHOOL_BUS,156
56,Fulton,SHARED2FREE,1020
56,Fulton,SHARED2PAY,29
56,Fulton,SHARED3FREE,695
56,Fulton,SHARED3PAY,33
56,Fulton,TOTAL,5287
56,Fulton,WALK,234
56,Fulton,WALK_ALLTRN,38
57,Fulton,BIKE,8
57,Fulton,DRIVEALONEFREE,1656
57,Fulton,DRIVEALONEPAY,90
57,Fulton,KNR_ALLTRN,5
57,Fulton,PNR_PRMTRN,2
57,Fulton,SCHOOL_BUS,1
57,Fulton,SHARED2FREE,673
57,Fulton,SHARED2PAY,9
57,Fulton,SHARED3FREE,384
57,Fulton,SHARED3PAY,17
57,Fulton,TOTAL,2942
57,Fulton,WALK,88
57,Fulton,WALK_ALLTRN,9
58,Fulton,BIKE,57
58,Fulton,DRIVEALONEFREE,7343
58,Fulton,DRIVEALONEPAY,789
58,Fulton,KNR_ALLTRN,14
58,Fulton,KNR_PRMTRN,12
58,Fulton,PNR_ALLTRN,2
