ZONE,COUNTY,TRIP MODE,QUANTITY
7,Fulton,KNR_PRMTRN,8
7,Fulton,PNR_ALLTRN,-2
7,Fulton,PNR_PRMTRN,20
7,Fulton,SCHOOL_BUS,-15
7,Fulton,SHARED2FREE,-39
7,Fulton,SHARED2PAY,30
7,Fulton,SHARED3FREE,-81
7,Fulton,SHARED3PAY,19
7,Fulton,TOTAL,26
7,Fulton,WALK,32
7,Fulton,WALK_ALLTRN,64
8,Fulton,BIKE,2
8,Fulton,DRIVEALONEFREE,-103
8,Fulton,DRIVEALONEPAY,103
8,Fulton,KNR_ALLTRN,1
8,Fulton,KNR_PRMTRN,-2
8,Fulton,PNR_ALLTRN,0
8,Fulton,PNR_PRMTRN,15
8,Fulton,SCHOOL_BUS,-2
8,Fulton,SHARED2FREE,-7
8,Fulton,SHARED2PAY,10
8,Fulton,SHARED3FREE,1
8,Fulton,SHARED3PAY,8
8,Fulton,TOTAL,36
8,Fulton,WALK,-8
8,Fulton,WALK_ALLTRN,18
9,Fulton,BIKE,0
9,Fulton,DRIVEALONEFREE,-59
9,Fulton,DRIVEALONEPAY,42
9,Fulton,KNR_ALLTRN,3
9,Fulton,KNR_PRMTRN,1
9,Fulton,PNR_ALLTRN,-1
9,Fulton,PNR_PRMTRN,1
9,Fulton,SCHOOL_BUS,-5
9,Fulton,SHARED2FREE,-1
9,Fulton,SHARED2PAY,8
9,Fulton,SHARED3FREE,-10
9,Fulton,SHARED3PAY,6
9,Fulton,TOTAL,-11
9,Fulton,WALK,1
9,Fulton,WALK_ALLTRN,3
10,Fulton,BIKE,-3
10,Fulton,DRIVEALONEFREE,-100
10,Fulton,DRIVEALONEPAY,39
10,Fulton,KNR_ALLTRN,2
10,Fulton,PNR_PRMTRN,-1
10,Fulton,SCHOOL_BUS,9
10,Fulton,SHARED2FREE,-3
10,Fulton,SHARED2PAY,6
10,Fulton,SHARED3FREE,19
10,Fulton,SHARED3PAY,6
10,Fulton,TOTAL,-30
10,Fulton,WALK,-8
10,Fulton,WALK_ALLTRN,4
11,Fulton,BIKE,-1
11,Fulton,DRIVEALONEFREE,-27
11,Fulton,DRIVEALONEPAY,31
11,Fulton,KNR_ALLTRN,2
11,Fulton,KNR_PRMTRN,2
11,Fulton,PNR_PRMTRN,4
11,Fulton,SCHOOL_BUS,6
11,Fulton,SHARED2FREE,-16
11,Fulton,SHARED2PAY,3
11,Fulton,SHARED3FREE,-1
11,Fulton,SHARED3PAY,1
11,Fulton,TOTAL,5
11,Fulton,WALK,1
12,Fulton,BIKE,-2
12,Fulton,DRIVEALONEFREE,-18
12,Fulton,DRIVEALONEPAY,10
12,Fulton,KNR_ALLTRN,1
12,Fulton,PNR_PRMTRN,1
12,Fulton,SCHOOL_BUS,6
12,Fulton,SHARED2FREE,0
12,Fulton,SHARED2PAY,5
12,Fulton,SHARED3FREE,3
12,Fulton,SHARED3PAY,1
12,Fulton,TOTAL,6
12,Fulton,WALK,-1
13,Fulton,BIKE,-2
13,Fulton,DRIVEALONEFREE,-323
13,Fulton,DRIVEALONEPAY,240
13,Fulton,KNR_ALLTRN,5
13,Fulton,KNR_PRMTRN,-1
13,Fulton,PNR_ALLTRN,-2
13,Fulton,PNR_PRMTRN,15
13,Fulton,SCHOOL_BUS,-11
13,Fulton,SHARED2FREE,-55
13,Fulton,SHARED2PAY,45
13,Fulton,SHARED3FREE,-84
13,Fulton,SHARED3PAY,31
13,Fulton,TOTAL,-103
13,Fulton,WALK,22
13,Fulton,WALK_ALLTRN,17
14,Fulton,BIKE,-4
14,Fulton,DRIVEALONEFREE,-68
14,Fulton,DRIVEALONEPAY,81
14,Fulton,KNR_ALLTRN,14
14,Fulton,SCHOOL_BUS,-2
14,Fulton,SHARED2FREE,23
14,Fulton,SHARED2PAY,5
14,Fulton,SHARED3FREE,-42
14,Fulton,SHARED3PAY,6
14,Fulton,TOTAL,88
14,Fulton,WALK,41
14,Fulton,WALK_ALLTRN,34
15,Fulton,DRIVEALONEFREE,22
15,Fulton,DRIVEALONEPAY,17
15,Fulton,PNR_ALLTRN,-1
15,Fulton,PNR_PRMTRN,1
15,Fulton,SCHOOL_BUS,5
15,Fulton,SHARED2FREE,2
15,Fulton,SHARED2PAY,2
15,Fulton,SHARED3FREE,20
15,Fulton,SHARED3PAY,1
15,Fulton,TOTAL,67
15,Fulton,WALK,-4
15,Fulton,WALK_ALLTRN,2
16,Fulton,BIKE,2
16,Fulton,DRIVEALONEFREE,-86
16,Fulton,DRIVEALONEPAY,82
16,Fulton,KNR_ALLTRN,1
16,Fulton,KNR_PRMTRN,0
16,Fulton,PNR_ALLTRN,0
16,Fulton,PNR_PRMTRN,2
16,Fulton,SCHOOL_BUS,-9
16,Fulton,SHARED2FREE,-42
16,Fulton,SHARED2PAY,6
16,Fulton,SHARED3FREE,4
16,Fulton,SHARED3PAY,6
16,Fulton,TOTAL,-11
16,Fulton,WALK,9
16,Fulton,WALK_ALLTRN,14
17,Fulton,BIKE,0
17,Fulton,DRIVEALONEFREE,-73
17,Fulton,DRIVEALONEPAY,85
17,Fulton,KNR_ALLTRN,2
17,Fulton,KNR_PRMTRN,2
17,Fulton,PNR_ALLTRN,-1
17,Fulton,PNR_PRMTRN,18
17,Fulton,SCHOOL_BUS,-8
17,Fulton,SHARED2FREE,-2
17,Fulton,SHARED2PAY,7
17,Fulton,SHARED3FREE,-8
17,Fulton,SHARED3PAY,11
17,Fulton,TOTAL,27
17,Fulton,WALK,-8
17,Fulton,WALK_ALLTRN,2
18,Fulton,BIKE,1
18,Fulton,DRIVEALONEFREE,-84
18,Fulton,DRIVEALONEPAY,74
18,Fulton,KNR_ALLTRN,4
18,Fulton,KNR_PRMTRN,1
18,Fulton,PNR_PRMTRN,7
18,Fulton,SCHOOL_BUS,8
18,Fulton,SHARED2FREE,19
18,Fulton,SHARED2PAY,7
18,Fulton,SHARED3FREE,-45
18,Fulton,SHARED3PAY,6
18,Fulton,TOTAL,17
18,Fulton,WALK,-7
18,Fulton,WALK_ALLTRN,26
19,Fulton,BIKE,0
19,Fulton,DRIVEALONEFREE,-28
19,Fulton,DRIVEALONEPAY,49
19,Fulton,KNR_ALLTRN,0
19,Fulton,KNR_PRMTRN,0
19,Fulton,PNR_ALLTRN,-1
19,Fulton,PNR_PRMTRN,8
19,Fulton,SCHOOL_BUS,-7
19,Fulton,SHARED2FREE,-24
19,Fulton,SHARED2PAY,4
19,Fulton,SHARED3FREE,2
19,Fulton,SHARED3PAY,6
19,Fulton,TOTAL,12
19,Fulton,WALK,1
19,Fulton,WALK_ALLTRN,2
20,Fulton,BIKE,-4
20,Fulton,DRIVEALONEFREE,-53
20,Fulton,DRIVEALONEPAY,25
20,Fulton,KNR_ALLTRN,-2
20,Fulton,KNR_PRMTRN,1
20,Fulton,PNR_PRMTRN,2
20,Fulton,SCHOOL_BUS,-4
20,Fulton,SHARED2FREE,33
20,Fulton,SHARED2PAY,1
20,Fulton,SHARED3FREE,-8
20,Fulton,SHARED3PAY,5
20,Fulton,TOTAL,-5
20,Fulton,WALK,-1
21,Fulton,BIKE,-1
21,Fulton,DRIVEALONEFREE,-25
21,Fulton,DRIVEALONEPAY,26
21,Fulton,KNR_ALLTRN,2
21,Fulton,KNR_PRMTRN,-1
21,Fulton,PNR_PRMTRN,4
21,Fulton,SCHOOL_BUS,5
21,Fulton,SHARED2FREE,9
21,Fulton,SHARED2PAY,4
21,Fulton,SHARED3FREE,-13
21,Fulton,SHARED3PAY,3
21,Fulton,TOTAL,10
21,Fulton,WALK,-3
22,Fulton,BIKE,-2
22,Fulton,DRIVEALONEFREE,-50
22,Fulton,DRIVEALONEPAY,34
22,Fulton,KNR_ALLTRN,3
22,Fulton,KNR_PRMTRN,-1
22,Fulton,PNR_PRMTRN,1
22,Fulton,SCHOOL_BUS,8
22,Fulton,SHARED2FREE,-11
22,Fulton,SHARED2PAY,12
22,Fulton,SHARED3FREE,-11
22,Fulton,SHARED3PAY,1
22,Fulton,TOTAL,-14
22,Fulton,WALK,2
23,Fulton,DRIVEALONEFREE,-14
23,Fulton,DRIVEALONEPAY,6
23,Fulton,KNR_PRMTRN,1
23,Fulton,SCHOOL_BUS,8
23,Fulton,SHARED2FREE,-7
23,Fulton,SHARED2PAY,2
23,Fulton,SHARED3FREE,2
23,Fulton,TOTAL,-2
24,Fulton,BIKE,0
24,Fulton,DRIVEALONEFREE,-10
24,Fulton,DRIVEALONEPAY,4
24,Fulton,SCHOOL_BUS,0
24,Fulton,SHARED2FREE,1
24,Fulton,SHARED2PAY,1
24,Fulton,SHARED3FREE,-12
24,Fulton,SHARED3PAY,2
24,Fulton,TOTAL,-12
24,Fulton,WALK,2
25,Fulton,BIKE,-5
25,Fulton,DRIVEALONEFREE,-59
25,Fulton,DRIVEALONEPAY,33
25,Fulton,KNR_ALLTRN,3
25,Fulton,KNR_PRMTRN,0
25,Fulton,PNR_PRMTRN,1
25,Fulton,SCHOOL_BUS,4
25,Fulton,SHARED2FREE,-49
25,Fulton,SHARED2PAY,5
25,Fulton,SHARED3FREE,-27
25,Fulton,SHARED3PAY,7
25,Fulton,TOTAL,-90
25,Fulton,WALK,-3
26,Fulton,BIKE,-7
26,Fulton,DRIVEALONEFREE,-70
26,Fulton,DRIVEALONEPAY,89
26,Fulton,KNR_ALLTRN,3
26,Fulton,KNR_PRMTRN,-1
26,Fulton,PNR_ALLTRN,-1
26,Fulton,PNR_PRMTRN,5
26,Fulton,SCHOOL_BUS,1
26,Fulton,SHARED2FREE,-47
26,Fulton,SHARED2PAY,20
26,Fulton,SHARED3FREE,-16
26,Fulton,SHARED3PAY,24
26,Fulton,TOTAL,-1
26,Fulton,WALK,-1
27,Fulton,BIKE,0
27,Fulton,DRIVEALONEFREE,-26
27,Fulton,DRIVEALONEPAY,60
27,Fulton,KNR_ALLTRN,5
27,Fulton,KNR_PRMTRN,1
27,Fulton,PNR_ALLTRN,0
27,Fulton,PNR_PRMTRN,5
27,Fulton,SCHOOL_BUS,-2
27,Fulton,SHARED2FREE,-26
27,Fulton,SHARED2PAY,9
27,Fulton,SHARED3FREE,-16
27,Fulton,SHARED3PAY,5
27,Fulton,TOTAL,16
27,Fulton,WALK,1
28,Fulton,BIKE,1
28,Fulton,DRIVEALONEFREE,-103
28,Fulton,DRIVEALONEPAY,51
28,Fulton,KNR_ALLTRN,3
28,Fulton,KNR_PRMTRN,-4
28,Fulton,PNR_ALLTRN,1
28,Fulton,PNR_PRMTRN,4
28,Fulton,SCHOOL_BUS,-14
28,Fulton,SHARED2FREE,-6
28,Fulton,SHARED2PAY,7
28,Fulton,SHARED3FREE,-36
28,Fulton,SHARED3PAY,13
28,Fulton,TOTAL,-82
28,Fulton,WALK,1
29,Fulton,BIKE,-2
29,Fulton,DRIVEALONEFREE,-1
29,Fulton,DRIVEALONEPAY,1
29,Fulton,KNR_ALLTRN,-1
29,Fulton,KNR_PRMTRN,2
29,Fulton,PNR_PRMTRN,-1
29,Fulton,SCHOOL_BUS,1
29,Fulton,SHARED2FREE,11
29,Fulton,SHARED2PAY,1
29,Fulton,SHARED3FREE,3
29,Fulton,TOTAL,14
29,Fulton,WALK,0
30,Fulton,BIKE,2
30,Fulton,DRIVEALONEFREE,-168
30,Fulton,DRIVEALONEPAY,84
30,Fulton,KNR_ALLTRN,3
30,Fulton,KNR_PRMTRN,-1
30,Fulton,PNR_ALLTRN,-1
30,Fulton,PNR_PRMTRN,7
30,Fulton,SCHOOL_BUS,-1
30,Fulton,SHARED2FREE,-16
30,Fulton,SHARED2PAY,11
30,Fulton,SHARED3FREE,-32
30,Fulton,SHARED3PAY,26
30,Fulton,TOTAL,-84
30,Fulton,WALK,2
31,Fulton,BIKE,0
31,Fulton,DRIVEALONEFREE,1
31,Fulton,DRIVEALONEPAY,42
31,Fulton,KNR_ALLTRN,2
31,Fulton,KNR_PRMTRN,-1
31,Fulton,PNR_ALLTRN,1
31,Fulton,PNR_PRMTRN,1
31,Fulton,SCHOOL_BUS,13
31,Fulton,SHARED2FREE,-19
31,Fulton,SHARED2PAY,10
31,Fulton,SHARED3FREE,-1
31,Fulton,SHARED3PAY,6
31,Fulton,TOTAL,47
31,Fulton,WALK,-8
32,Fulton,BIKE,2
32,Fulton,DRIVEALONEFREE,-232
32,Fulton,DRIVEALONEPAY,112
32,Fulton,KNR_ALLTRN,1
32,Fulton,KNR_PRMTRN,-1
32,Fulton,PNR_PRMTRN,10
32,Fulton,SCHOOL_BUS,-16
32,Fulton,SHARED2FREE,-54
32,Fulton,SHARED2PAY,19
32,Fulton,SHARED3FREE,-53
32,Fulton,SHARED3PAY,34
32,Fulton,TOTAL,-187
32,Fulton,WALK,-9
33,Fulton,BIKE,1
33,Fulton,DRIVEALONEFREE,-17
33,Fulton,DRIVEALONEPAY,33
33,Fulton,KNR_ALLTRN,0
33,Fulton,KNR_PRMTRN,-1
33,Fulton,PNR_ALLTRN,-1
33,Fulton,PNR_PRMTRN,0
33,Fulton,SCHOOL_BUS,5
33,Fulton,SHARED2FREE,-10
33,Fulton,SHARED2PAY,3
33,Fulton,SHARED3FREE,-37
33,Fulton,SHARED3PAY,3
33,Fulton,TOTAL,-18
33,Fulton,WALK,3
34,Fulton,BIKE,1
34,Fulton,DRIVEALONEFREE,-60
34,Fulton,DRIVEALONEPAY,57
34,Fulton,KNR_ALLTRN,2
34,Fulton,KNR_PRMTRN,-2
34,Fulton,PNR_PRMTRN,7
34,Fulton,SCHOOL_BUS,2
34,Fulton,SHARED2FREE,-11
34,Fulton,SHARED2PAY,6
34,Fulton,SHARED3FREE,20
34,Fulton,SHARED3PAY,10
34,Fulton,TOTAL,27
34,Fulton,WALK,-5
35,Fulton,BIKE,0
35,Fulton,DRIVEALONEFREE,-109
35,Fulton,DRIVEALONEPAY,78
35,Fulton,KNR_ALLTRN,1
35,Fulton,KNR_PRMTRN,-3
35,Fulton,PNR_ALLTRN,0
35,Fulton,PNR_PRMTRN,3
35,Fulton,SCHOOL_BUS,5
35,Fulton,SHARED2FREE,4
35,Fulton,SHARED2PAY,8
35,Fulton,SHARED3FREE,7
35,Fulton,SHARED3PAY,4
35,Fulton,TOTAL,0
35,Fulton,WALK,1
35,Fulton,WALK_ALLTRN,1
36,Fulton,BIKE,1
36,Fulton,DRIVEALONEFREE,-28
36,Fulton,DRIVEALONEPAY,66
36,Fulton,KNR_ALLTRN,0
36,Fulton,KNR_PRMTRN,0
36,Fulton,PNR_PRMTRN,6
36,Fulton,SCHOOL_BUS,0
36,Fulton,SHARED2FREE,-7
36,Fulton,SHARED2PAY,17
36,Fulton,SHARED3FREE,-28
36,Fulton,SHARED3PAY,9
36,Fulton,TOTAL,34
36,Fulton,WALK,-3
36,Fulton,WALK_ALLTRN,1
37,Fulton,BIKE,0
37,Fulton,DRIVEALONEFREE,6
37,Fulton,DRIVEALONEPAY,12
37,Fulton,KNR_PRMTRN,-1
37,Fulton,SCHOOL_BUS,3
37,Fulton,SHARED2FREE,-3
37,Fulton,SHARED2PAY,2
37,Fulton,SHARED3FREE,-1
37,Fulton,SHARED3PAY,2
37,Fulton,TOTAL,20
38,Fulton,BIKE,2
38,Fulton,DRIVEALONEFREE,-170
38,Fulton,DRIVEALONEPAY,115
38,Fulton,KNR_ALLTRN,5
38,Fulton,KNR_PRMTRN,2
38,Fulton,PNR_ALLTRN,2
38,Fulton,PNR_PRMTRN,9
38,Fulton,SCHOOL_BUS,15
38,Fulton,SHARED2FREE,-26
38,Fulton,SHARED2PAY,18
38,Fulton,SHARED3FREE,-20
38,Fulton,SHARED3PAY,28
38,Fulton,TOTAL,-19
38,Fulton,WALK,-1
38,Fulton,WALK_ALLTRN,2
39,Fulton,BIKE,-9
39,Fulton,DRIVEALONEFREE,-247
39,Fulton,DRIVEALONEPAY,190
39,Fulton,KNR_ALLTRN,8
39,Fulton,KNR_PRMTRN,-3
39,Fulton,PNR_ALLTRN,0
39,Fulton,PNR_PRMTRN,6
39,Fulton,SCHOOL_BUS,-12
39,Fulton,SHARED2FREE,-51
39,Fulton,SHARED2PAY,37
39,Fulton,SHARED3FREE,-43
39,Fulton,SHARED3PAY,26
39,Fulton,TOTAL,-32
39,Fulton,WALK,7
39,Fulton,WALK_ALLTRN,59
40,Fulton,BIKE,-6
40,Fulton,DRIVEALONEFREE,-93
40,Fulton,DRIVEALONEPAY,82
40,Fulton,KNR_ALLTRN,2
40,Fulton,KNR_PRMTRN,0
40,Fulton,PNR_PRMTRN,6
40,Fulton,SCHOOL_BUS,-6
40,Fulton,SHARED2FREE,-16
40,Fulton,SHARED2PAY,21
40,Fulton,SHARED3FREE,-39
40,Fulton,SHARED3PAY,10
40,Fulton,TOTAL,-34
40,Fulton,WALK,2
40,Fulton,WALK_ALLTRN,3
41,Fulton,BIKE,-3
41,Fulton,DRIVEALONEFREE,-365
41,Fulton,DRIVEALONEPAY,263
41,Fulton,KNR_ALLTRN,8
41,Fulton,KNR_PRMTRN,-3
41,Fulton,PNR_ALLTRN,1
41,Fulton,PNR_PRMTRN,-2
41,Fulton,SCHOOL_BUS,3
41,Fulton,SHARED2FREE,-72
41,Fulton,SHARED2PAY,25
41,Fulton,SHARED3FREE,-67
41,Fulton,SHARED3PAY,25
41,Fulton,TOTAL,-126
41,Fulton,WALK,-11
41,Fulton,WALK_ALLTRN,79
41,Fulton,WALK_PRMTRN,-7
42,Fulton,BIKE,0
42,Fulton,DRIVEALONEFREE,35
42,Fulton,DRIVEALONEPAY,54
42,Fulton,KNR_ALLTRN,0
42,Fulton,SCHOOL_BUS,-6
42,Fulton,SHARED2FREE,-19
42,Fulton,SHARED2PAY,4
42,Fulton,SHARED3FREE,-1
42,Fulton,SHARED3PAY,3
42,Fulton,TOTAL,101
42,Fulton,WALK,19
42,Fulton,WALK_ALLTRN,12
43,Fulton,BIKE,-2
43,Fulton,DRIVEALONEFREE,-19
43,Fulton,DRIVEALONEPAY,44
43,Fulton,KNR_ALLTRN,0
43,Fulton,PNR_ALLTRN,2
43,Fulton,SCHOOL_BUS,-1
43,Fulton,SHARED2FREE,-44
43,Fulton,SHARED2PAY,8
43,Fulton,SHARED3FREE,-49
43,Fulton,SHARED3PAY,9
43,Fulton,TOTAL,-17
43,Fulton,WALK,31
43,Fulton,WALK_ALLTRN,5
43,Fulton,WALK_PRMTRN,-1
44,Fulton,BIKE,-3
44,Fulton,DRIVEALONEFREE,-50
44,Fulton,DRIVEALONEPAY,52
44,Fulton,KNR_ALLTRN,1
44,Fulton,KNR_PRMTRN,-2
44,Fulton,PNR_PRMTRN,2
44,Fulton,SCHOOL_BUS,15
44,Fulton,SHARED2FREE,-6
44,Fulton,SHARED2PAY,3
44,Fulton,SHARED3FREE,-22
44,Fulton,SHARED3PAY,10
44,Fulton,TOTAL,0
44,Fulton,WALK,-6
44,Fulton,WALK_ALLTRN,8
44,Fulton,WALK_PRMTRN,-2
45,Fulton,BIKE,-5
45,Fulton,DRIVEALONEFREE,-260
45,Fulton,DRIVEALONEPAY,183
45,Fulton,KNR_ALLTRN,5
45,Fulton,KNR_PRMTRN,5
45,Fulton,PNR_ALLTRN,1
45,Fulton,PNR_PRMTRN,-3
45,Fulton,SCHOOL_BUS,-21
45,Fulton,SHARED2FREE,48
45,Fulton,SHARED2PAY,27
45,Fulton,SHARED3FREE,-18
45,Fulton,SHARED3PAY,31
45,Fulton,TOTAL,3
45,Fulton,WALK,16
45,Fulton,WALK_ALLTRN,-7
45,Fulton,WALK_PRMTRN,1
46,Fulton,BIKE,1
46,Fulton,DRIVEALONEFREE,-46
46,Fulton,DRIVEALONEPAY,69
46,Fulton,KNR_ALLTRN,3
46,Fulton,KNR_PRMTRN,-1
46,Fulton,PNR_PRMTRN,0
46,Fulton,SCHOOL_BUS,4
46,Fulton,SHARED2FREE,-24
46,Fulton,SHARED2PAY,5
46,Fulton,SHARED3FREE,12
46,Fulton,SHARED3PAY,6
46,Fulton,TOTAL,45
46,Fulton,WALK,6
46,Fulton,WALK_ALLTRN,10
47,Fulton,BIKE,2
47,Fulton,DRIVEALONEFREE,-40
47,Fulton,DRIVEALONEPAY,38
47,Fulton,KNR_ALLTRN,0
47,Fulton,PNR_PRMTRN,0
47,Fulton,SHARED2FREE,-29
47,Fulton,SHARED2PAY,3
47,Fulton,SHARED3FREE,-12
47,Fulton,SHARED3PAY,4
47,Fulton,TOTAL,-43
47,Fulton,WALK,-5
47,Fulton,WALK_ALLTRN,-4
48,Fulton,BIKE,-1
48,Fulton,DRIVEALONEFREE,-294
48,Fulton,DRIVEALONEPAY,215
48,Fulton,KNR_ALLTRN,9
48,Fulton,KNR_PRMTRN,1
48,Fulton,PNR_ALLTRN,-3
48,Fulton,PNR_PRMTRN,7
48,Fulton,SCHOOL_BUS,-2
48,Fulton,SHARED2FREE,-37
48,Fulton,SHARED2PAY,29
48,Fulton,SHARED3FREE,-10
48,Fulton,SHARED3PAY,41
48,Fulton,TOTAL,-31
48,Fulton,WALK,14
48,Fulton,WALK_ALLTRN,0
49,Fulton,BIKE,-1
49,Fulton,DRIVEALONEFREE,-25
49,Fulton,DRIVEALONEPAY,21
49,Fulton,KNR_ALLTRN,4
49,Fulton,KNR_PRMTRN,0
49,Fulton,PNR_PRMTRN,5
49,Fulton,SCHOOL_BUS,-1
49,Fulton,SHARED2FREE,6
49,Fulton,SHARED2PAY,2
49,Fulton,SHARED3FREE,2
49,Fulton,SHARED3PAY,5
49,Fulton,TOTAL,19
49,Fulton,WALK,1
50,Fulton,BIKE,-6
50,Fulton,DRIVEALONEFREE,-83
50,Fulton,DRIVEALONEPAY,86
50,Fulton,KNR_ALLTRN,2
50,Fulton,KNR_PRMTRN,1
50,Fulton,PNR_PRMTRN,-2
50,Fulton,SCHOOL_BUS,-4
50,Fulton,SHARED2FREE,-18
50,Fulton,SHARED2PAY,19
50,Fulton,SHARED3FREE,-9
50,Fulton,SHARED3PAY,12
50,Fulton,TOTAL,12
50,Fulton,WALK,14
50,Fulton,WALK_ALLTRN,0
51,Fulton,BIKE,-1
51,Fulton,DRIVEALONEFREE,-42
51,Fulton,DRIVEALONEPAY,26
51,Fulton,KNR_ALLTRN,-1
51,Fulton,KNR_PRMTRN,2
51,Fulton,PNR_ALLTRN,-1
51,Fulton,PNR_PRMTRN,-1
51,Fulton,SCHOOL_BUS,-2
51,Fulton,SHARED2FREE,-8
51,Fulton,SHARED2PAY,5
51,Fulton,SHARED3FREE,3
51,Fulton,SHARED3PAY,2
51,Fulton,TOTAL,-19
51,Fulton,WALK,-1
52,Fulton,BIKE,7
52,Fulton,DRIVEALONEFREE,-398
52,Fulton,DRIVEALONEPAY,305
52,Fulton,KNR_ALLTRN,9
52,Fulton,KNR_PRMTRN,4
52,Fulton,PNR_ALLTRN,0
52,Fulton,PNR_PRMTRN,2
52,Fulton,SCHOOL_BUS,9
52,Fulton,SHARED2FREE,-118
52,Fulton,SHARED2PAY,49
52,Fulton,SHARED3FREE,-125
52,Fulton,SHARED3PAY,62
52,Fulton,TOTAL,-185
52,Fulton,WALK,5
52,Fulton,WALK_ALLTRN,4
53,Fulton,BIKE,4
53,Fulton,DRIVEALONEFREE,-403
53,Fulton,DRIVEALONEPAY,383
53,Fulton,KNR_ALLTRN,9
53,Fulton,KNR_PRMTRN,-2
53,Fulton,PNR_ALLTRN,-1
53,Fulton,PNR_PRMTRN,-5
53,Fulton,SCHOOL_BUS,-13
53,Fulton,SHARED2FREE,19
53,Fulton,SHARED2PAY,47
53,Fulton,SHARED3FREE,-46
53,Fulton,SHARED3PAY,65
53,Fulton,TOTAL,101
53,Fulton,WALK,14
53,Fulton,WALK_ALLTRN,30
54,Fulton,BIKE,1
54,Fulton,DRIVEALONEFREE,-120
54,Fulton,DRIVEALONEPAY,250
54,Fulton,KNR_ALLTRN,2
54,Fulton,PNR_ALLTRN,-2
54,Fulton,SCHOOL_BUS,-9
54,Fulton,SHARED2FREE,-96
54,Fulton,SHARED2PAY,36
54,Fulton,SHARED3FREE,14
54,Fulton,SHARED3PAY,38
54,Fulton,TOTAL,154
54,Fulton,WALK,-2
54,Fulton,WALK_ALLTRN,42
55,Fulton,BIKE,-8
55,Fulton,DRIVEALONEFREE,-243
55,Fulton,DRIVEALONEPAY,257
55,Fulton,KNR_ALLTRN,7
55,Fulton,KNR_PRMTRN,1
55,Fulton,PNR_ALLTRN,-2
55,Fulton,PNR_PRMTRN,-6
