ZONE,PER,PERSONS NOT AT HOME
42,PER27,382.249671
42,PER28,382.249671
42,PER29,260.272648
42,PER30,638.966449
42,PER31,644.701528
42,PER32,428.750148
42,PER33,477.581225
42,PER34,542.439475
42,PER35,542.439475
42,PER36,690.082631
42,PER37,686.649858
42,PER38,686.649858
42,PER39,2046.3626
42,PER40,409.733762
42,PER41,382.094493
42,PER42,481.462993
42,PER43,592.698441
42,PER44,800.580716
42,PER45,800.580716
42,PER46,806.091213
42,PER47,806.091213
42,PER48,806.091213
42,PER49,360.76792
43,PER01,0.0
43,PER02,0.0
43,PER03,0.0
43,PER04,0.0
43,PER05,0.0
43,PER06,0.0
43,PER07,0.0
43,PER08,0.0
43,PER09,0.0
43,PER10,0.0
43,PER11,0.0
43,PER12,0.0
43,PER13,0.0
43,PER14,0.0
43,PER15,0.0
43,PER16,23.249308
43,PER17,23.249308
43,PER18,23.249308
43,PER19,0.0
43,PER20,497.201707
43,PER21,537.854707
43,PER22,537.854707
43,PER23,618.893207
43,PER24,675.407221
43,PER25,675.407221
43,PER26,675.407221
43,PER27,728.244603
43,PER28,728.244603
43,PER29,728.244603
43,PER30,728.244603
43,PER31,687.591603
43,PER32,687.591603
43,PER33,535.043603
43,PER34,508.624912
43,PER35,508.624912
43,PER36,493.630391
43,PER37,397.4352
43,PER38,397.4352
43,PER39,397.4352
43,PER40,491.513882
43,PER41,491.513882
43,PER42,491.513882
43,PER43,450.860882
43,PER44,409.619582
43,PER45,450.272582
43,PER46,501.013782
43,PER47,501.013782
43,PER48,501.013782
43,PER49,257.813182
44,PER01,0.0
44,PER02,0.0
44,PER03,0.0
44,PER04,0.0
44,PER05,0.0
44,PER06,0.0
44,PER07,0.0
44,PER08,0.0
44,PER09,0.0
44,PER10,0.0
44,PER11,0.0
44,PER12,0.0
44,PER13,0.0
44,PER14,0.0
44,PER15,0.0
44,PER16,0.0
44,PER17,41.2414
44,PER18,41.2414
44,PER19,82.4828
44,PER20,82.4828
44,PER21,82.4828
44,PER22,82.4828
44,PER23,82.4828
44,PER24,291.347003
44,PER25,291.347003
44,PER26,640.343625
44,PER27,1052.56845
44,PER28,1052.56845
44,PER29,739.822775
44,PER30,785.0182
44,PER31,785.0182
44,PER32,764.331375
44,PER33,722.957725
44,PER34,702.2709
44,PER35,702.2709
44,PER36,602.037154
44,PER37,843.299056
44,PER38,843.299056
44,PER39,472.235406
44,PER40,741.628758
44,PER41,796.433008
44,PER42,741.628758
44,PER43,741.628758
44,PER44,1138.724678
44,PER45,1138.724678
44,PER46,775.375804
44,PER47,702.5354
44,PER48,702.5354
44,PER49,702.5354
47,PER01,0.0
47,PER02,0.0
47,PER03,0.0
47,PER04,0.0
47,PER05,0.0
47,PER06,0.0
47,PER07,0.0
47,PER08,0.0
47,PER09,0.0
47,PER10,0.0
47,PER11,0.0
47,PER12,0.0
47,PER13,0.0
47,PER14,21.265206
47,PER15,21.265206
47,PER16,21.265206
47,PER17,0.0
47,PER18,0.0
47,PER19,12.75935
47,PER20,95.20375
47,PER21,95.20375
47,PER22,82.4444
47,PER23,82.4444
47,PER24,82.4444
47,PER25,82.4444
47,PER26,513.054325
47,PER27,513.054325
47,PER28,513.054325
47,PER29,513.054325
47,PER30,117.730825
47,PER31,117.730825
47,PER32,117.730825
47,PER33,174.509825
47,PER34,144.149516
47,PER35,144.149516
47,PER36,129.296162
47,PER37,352.493225
47,PER38,352.493225
47,PER39,108.329225
47,PER40,108.329225
47,PER41,87.670325
47,PER42,155.736025
47,PER43,5.225925
47,PER44,84.439317
47,PER45,197.997317
47,PER46,5.225925
47,PER47,5.225925
47,PER48,5.225925
47,PER49,5.225925
48,PER01,0.0
48,PER02,0.0
48,PER03,0.0
48,PER04,0.0
48,PER05,0.0
48,PER06,0.0
48,PER07,0.0
48,PER08,0.0
48,PER09,0.0
48,PER10,0.0
48,PER11,0.0
48,PER12,0.0
48,PER13,0.0
48,PER14,0.0
48,PER15,0.0
48,PER16,0.0
48,PER17,0.0
48,PER18,0.0
48,PER19,0.0
48,PER20,0.0
48,PER21,0.0
48,PER22,0.0
48,PER23,23.94985
48,PER24,23.94985
48,PER25,23.94985
48,PER26,0.0
48,PER27,46.2299
48,PER28,46.2299
48,PER29,111.070177
48,PER30,89.511224
48,PER31,368.803759
48,PER32,322.573859
48,PER33,333.756374
48,PER34,361.254824
48,PER35,361.254824
48,PER36,286.631891
48,PER37,295.290091
48,PER38,295.290091
48,PER39,472.882973
48,PER40,374.379682
48,PER41,237.462441
48,PER42,349.708182
48,PER43,58.5573
48,PER44,17.3164
48,PER45,17.3164
48,PER46,17.3164
48,PER47,17.3164
48,PER48,17.3164
48,PER49,17.3164
49,PER01,0.0
49,PER02,0.0
49,PER03,0.0
49,PER04,0.0
49,PER05,0.0
49,PER06,0.0
49,PER07,0.0
49,PER08,0.0
49,PER09,0.0
49,PER10,0.0
49,PER11,0.0
49,PER12,0.0
49,PER13,0.0
49,PER14,0.0
49,PER15,0.0
49,PER16,0.0
49,PER17,0.0
49,PER18,0.0
49,PER19,0.0
49,PER20,14.178815
49,PER21,14.178815
49,PER22,14.178815
49,PER23,60.408715
49,PER24,60.408715
49,PER25,60.408715
49,PER26,22.462965
49,PER27,36.823315
49,PER28,36.823315
49,PER29,36.823315
49,PER30,36.823315
49,PER31,22.462965
49,PER32,68.692865
49,PER33,68.692865
49,PER34,244.87188
49,PER35,244.87188
49,PER36,271.373465
49,PER37,257.19465
49,PER38,257.19465
49,PER39,257.19465
49,PER40,257.19465
49,PER41,257.19465
49,PER42,257.19465
49,PER43,257.19465
49,PER44,54.51405
49,PER45,54.51405
49,PER46,46.2299
49,PER47,46.2299
49,PER48,46.2299
49,PER49,46.2299
50,PER01,0.0
50,PER02,0.0
50,PER03,0.0
50,PER04,0.0
50,PER05,0.0
50,PER06,0.0
50,PER07,0.0
50,PER08,0.0
50,PER09,0.0
50,PER10,0.0
50,PER11,0.0
50,PER12,0.0
50,PER13,0.0
50,PER14,0.0
50,PER15,0.0
50,PER16,0.0
50,PER17,0.0
50,PER18,0.0
50,PER19,0.0
50,PER20,11.036996
50,PER21,51.285996
50,PER22,62.322992
50,PER23,73.359988
50,PER24,73.359988
50,PER25,73.359988
50,PER26,51.285996
50,PER27,51.285996
50,PER28,51.285996
50,PER29,51.285996
50,PER30,51.285996
50,PER31,51.285996
50,PER32,51.285996
50,PER33,51.285996
50,PER34,40.249
50,PER35,40.249
50,PER36,40.249
50,PER37,40.249
50,PER38,40.249
50,PER39,40.249
50,PER40,51.285996
50,PER41,51.285996
50,PER42,51.285996
50,PER43,62.322992
50,PER44,62.322992
50,PER45,62.322992
50,PER46,62.322992
50,PER47,51.285996
50,PER48,51.285996
50,PER49,11.036996
51,PER01,0.0
51,PER02,0.0
51,PER03,0.0
51,PER04,0.0
51,PER05,0.0
51,PER06,0.0
51,PER07,0.0
51,PER08,0.0
51,PER09,0.0
51,PER10,0.0
51,PER11,0.0
51,PER12,0.0
51,PER13,94.430856
51,PER14,94.430856
51,PER15,94.430856
51,PER16,0.0
51,PER17,0.0
51,PER18,0.0
51,PER19,33.0971
51,PER20,33.0971
51,PER21,33.0971
51,PER22,0.0
51,PER23,0.0
51,PER24,0.0
51,PER25,0.0
51,PER26,0.0
51,PER27,410.108985
51,PER28,410.108985
51,PER29,0.0
51,PER30,0.0
51,PER31,0.0
51,PER32,0.0
51,PER33,0.0
51,PER34,31.282238
51,PER35,31.282238
51,PER36,0.0
51,PER37,450.680778
51,PER38,450.680778
51,PER39,11.792854
51,PER40,53.201004
51,PER41,53.201004
51,PER42,11.792854
51,PER43,0.0
51,PER44,0.0
51,PER45,0.0
51,PER46,0.0
51,PER47,0.0
51,PER48,0.0
51,PER49,0.0
52,PER01,0.0
52,PER02,0.0
52,PER03,0.0
52,PER04,0.0
52,PER05,0.0
52,PER06,0.0
52,PER07,0.0
52,PER08,0.0
52,PER09,0.0
52,PER10,0.0
52,PER11,0.0
52,PER12,0.0
52,PER13,0.0
52,PER14,0.0
52,PER15,0.0
52,PER16,0.0
52,PER17,0.0
52,PER18,0.0
52,PER19,91.562775
52,PER20,81.0514
52,PER21,81.0514
52,PER22,148.2184
52,PER23,374.656
52,PER24,240.944
52,PER25,240.944
52,PER26,288.627897
52,PER27,278.598706
52,PER28,278.598706
52,PER29,301.848014
52,PER30,195.042206
52,PER31,195.042206
52,PER32,195.042206
52,PER33,345.243
52,PER34,603.824
52,PER35,603.824
52,PER36,173.777
52,PER37,173.777
52,PER38,173.777
52,PER39,249.756103
52,PER40,173.777
52,PER41,173.777
52,PER42,173.777
52,PER43,173.777
52,PER44,173.777
52,PER45,173.777
52,PER46,497.2852
52,PER47,0.0
52,PER48,0.0
52,PER49,0.0
53,PER01,0.0
53,PER02,0.0
53,PER03,0.0
53,PER04,0.0
53,PER05,0.0
53,PER06,0.0
53,PER07,0.0
53,PER08,0.0
53,PER09,0.0
53,PER10,0.0
53,PER11,0.0
53,PER12,0.0
53,PER13,0.0
53,PER14,0.0
53,PER15,0.0
53,PER16,0.0
53,PER17,0.0
53,PER18,0.0
53,PER19,0.0
53,PER20,362.6386
53,PER21,485.646965
53,PER22,485.646965
53,PER23,664.611249
53,PER24,664.611249
53,PER25,664.611249
53,PER26,798.323249
53,PER27,840.553949
53,PER28,840.553949
53,PER29,840.553949
53,PER30,840.553949
53,PER31,840.553949
53,PER32,863.803257
53,PER33,863.803257
53,PER34,863.803257
53,PER35,863.803257
53,PER36,840.553949
53,PER37,840.553949
53,PER38,840.553949
53,PER39,840.553949
53,PER40,863.803257
53,PER41,863.803257
53,PER42,863.803257
53,PER43,501.653465
53,PER44,501.653465
53,PER45,501.653465
53,PER46,332.904008
53,PER47,572.503616
53,PER48,572.503616
53,PER49,572.503616
54,PER01,0.0
54,PER02,0.0
54,PER03,0.0
54,PER04,0.0
54,PER05,0.0
54,PER06,0.0
54,PER07,0.0
54,PER08,0.0
54,PER09,0.0
54,PER10,0.0
54,PER11,6.6732
54,PER12,6.6732
54,PER13,6.6732
54,PER14,6.6732
54,PER15,6.6732
54,PER16,6.6732
54,PER17,0.0
54,PER18,0.0
54,PER19,0.0
54,PER20,29.006
54,PER21,29.006
54,PER22,29.006
54,PER23,29.006
54,PER24,29.006
54,PER25,29.006
54,PER26,64.568196
54,PER27,40.042996
54,PER28,40.042996
54,PER29,185.618437
54,PER30,117.636569
54,PER31,117.636569
54,PER32,117.636569
54,PER33,40.042996
54,PER34,40.042996
54,PER35,40.042996
54,PER36,11.036996
54,PER37,26.265221
54,PER38,26.265221
54,PER39,125.308621
54,PER40,85.491425
54,PER41,57.992975
54,PER42,78.652275
54,PER43,63.42405
54,PER44,322.00505
54,PER45,322.00505
54,PER46,467.580491
54,PER47,662.737441
54,PER48,662.737441
54,PER49,662.737441
55,PER01,0.0
55,PER02,0.0
55,PER03,0.0
55,PER04,0.0
55,PER05,0.0
55,PER06,0.0
55,PER07,0.0
55,PER08,0.0
55,PER09,0.0
55,PER10,0.0
55,PER11,0.0
55,PER12,6.6732
55,PER13,29.35575
55,PER14,96.52275
55,PER15,96.52275
55,PER16,29.35575
55,PER17,0.0
55,PER18,0.0
55,PER19,0.0
55,PER20,29.006
55,PER21,29.006
55,PER22,42.13862
55,PER23,42.13862
55,PER24,42.13862
55,PER25,123.14462
55,PER26,42.13862
55,PER27,29.006
55,PER28,29.006
55,PER29,29.006
55,PER30,29.006
55,PER31,1233.406
55,PER32,1233.406
55,PER33,1303.1825
55,PER34,1303.1825
55,PER35,1303.1825
55,PER36,29.006
55,PER37,29.006
55,PER38,29.006
55,PER39,173.825662
55,PER40,173.825662
55,PER41,173.825662
55,PER42,98.7825
55,PER43,98.7825
55,PER44,98.7825
55,PER45,98.7825
55,PER46,98.7825
55,PER47,106.7585
55,PER48,106.7585
55,PER49,181.801662
56,PER01,0.0
56,PER02,0.0
56,PER03,0.0
56,PER04,0.0
56,PER05,0.0
56,PER06,0.0
56,PER07,0.0
56,PER08,0.0
56,PER09,0.0
56,PER10,0.0
56,PER11,0.0
56,PER12,0.0
56,PER13,283.1555
56,PER14,442.878193
56,PER15,442.878193
56,PER16,614.344193
56,PER17,614.344193
56,PER18,614.344193
56,PER19,614.344193
56,PER20,331.188693
56,PER21,1160.082001
56,PER22,1160.082001
56,PER23,757.260001
56,PER24,734.010693
56,PER25,734.010693
56,PER26,900.533373
56,PER27,784.717622
56,PER28,784.717622
56,PER29,1017.166193
56,PER30,1017.166193
56,PER31,1017.166193
56,PER32,1052.225343
56,PER33,1455.047343
56,PER34,1052.225343
56,PER35,1052.225343
56,PER36,1017.166193
56,PER37,1052.225343
56,PER38,1052.225343
56,PER39,1017.166193
56,PER40,1017.166193
56,PER41,1017.166193
56,PER42,1017.166193
56,PER43,1017.166193
56,PER44,1017.166193
56,PER45,1017.166193
56,PER46,857.4435
56,PER47,870.3116
56,PER48,870.3116
56,PER49,857.4435
57,PER01,0.0
57,PER02,0.0
57,PER03,0.0
57,PER04,0.0
57,PER05,0.0
57,PER06,0.0
57,PER07,0.0
57,PER08,0.0
57,PER09,0.0
57,PER10,0.0
57,PER11,0.0
57,PER12,0.0
57,PER13,0.0
57,PER14,0.0
57,PER15,0.0
57,PER16,0.0
57,PER17,0.0
57,PER18,0.0
57,PER19,56.628136
57,PER20,28.314068
57,PER21,28.314068
57,PER22,28.314068
57,PER23,0.0
57,PER24,146.155
57,PER25,146.155
57,PER26,0.0
57,PER27,0.0
57,PER28,0.0
57,PER29,0.0
57,PER30,0.0
57,PER31,0.0
57,PER32,0.0
57,PER33,0.0
57,PER34,0.0
57,PER35,0.0
57,PER36,0.0
57,PER37,0.0
57,PER38,0.0
57,PER39,0.0
57,PER40,0.0
57,PER41,0.0
57,PER42,0.0
57,PER43,0.0
57,PER44,0.0
57,PER45,0.0
57,PER46,0.0
57,PER47,0.0
57,PER48,0.0
57,PER49,0.0
58,PER01,0.0
58,PER02,0.0
58,PER03,0.0
58,PER04,0.0
58,PER05,0.0
58,PER06,0.0
58,PER07,0.0
58,PER08,0.0
58,PER09,0.0
58,PER10,0.0
58,PER11,0.0
58,PER12,0.0
58,PER13,0.0
58,PER14,0.0
58,PER15,0.0
58,PER16,0.0
58,PER17,16.53915
58,PER18,16.53915
58,PER19,0.0
58,PER20,0.0
58,PER21,0.0
58,PER22,0.0
58,PER23,146.155
58,PER24,0.0
58,PER25,0.0
58,PER26,256.382892
58,PER27,99.981138
58,PER28,99.981138
58,PER29,99.981138
58,PER30,43.822288
58,PER31,0.0
58,PER32,0.0
58,PER33,185.271944
58,PER34,185.271944
58,PER35,185.271944
58,PER36,235.156
58,PER37,245.48655
58,PER38,245.48655
58,PER39,261.248275
58,PER40,82.871275
58,PER41,15.761725
58,PER42,15.761725
58,PER43,0.0
58,PER44,0.0
58,PER45,0.0
58,PER46,123.008365
58,PER47,0.0
58,PER48,0.0
58,PER49,0.0
59,PER01,0.0
59,PER02,0.0
59,PER03,0.0
59,PER04,0.0
59,PER05,0.0
59,PER06,0.0
59,PER07,0.0
59,PER08,0.0
59,PER09,0.0
59,PER10,275.638
59,PER11,275.638
59,PER12,429.7106
59,PER13,429.7106
59,PER14,0.0
59,PER15,0.0
59,PER16,0.0
59,PER17,0.0
59,PER18,0.0
59,PER19,0.0
59,PER20,35.43435
59,PER21,66.911302
59,PER22,66.911302
59,PER23,0.0
59,PER24,0.0
59,PER25,0.0
59,PER26,22.87335
59,PER27,41.6105
59,PER28,41.6105
59,PER29,41.6105
59,PER30,146.155
59,PER31,166.74025
59,PER32,20.58525
59,PER33,307.612811
59,PER34,276.330573
59,PER35,296.692973
59,PER36,223.909
59,PER37,162.28625
59,PER38,162.28625
59,PER39,271.715576
59,PER40,72.698
59,PER41,0.0
59,PER42,22.088858
59,PER43,21.469679
59,PER44,209.781429
59,PER45,209.781429
59,PER46,22.088858
59,PER47,0.0
59,PER48,0.0
59,PER49,83.0159
60,PER01,0.0
60,PER02,0.0
60,PER03,0.0
60,PER04,0.0
60,PER05,0.0
60,PER06,0.0
60,PER07,0.0
