ZONE,PER,PERSONS NOT AT HOME
42,PER28,483.776285
42,PER29,262.390792
42,PER30,350.076873
42,PER31,2165.812525
42,PER32,608.693508
42,PER33,2773.082287
42,PER34,1167.048173
42,PER35,873.17503
42,PER36,721.623115
42,PER37,675.228315
42,PER38,271.615915
42,PER39,225.529515
42,PER40,123.008365
42,PER41,123.008365
42,PER42,123.008365
42,PER43,123.008365
42,PER44,123.008365
42,PER45,123.008365
42,PER46,123.008365
42,PER47,0.0
42,PER48,0.0
42,PER49,0.0
43,PER01,0.0
43,PER02,0.0
43,PER03,0.0
43,PER04,0.0
43,PER05,0.0
43,PER06,0.0
43,PER07,0.0
43,PER08,0.0
43,PER09,23.249308
43,PER10,0.0
43,PER11,304.000707
43,PER12,578.240207
43,PER13,618.893207
43,PER14,675.407221
43,PER15,701.825912
43,PER16,728.244603
43,PER17,728.244603
43,PER18,728.244603
43,PER19,535.043603
43,PER20,493.630391
43,PER21,493.630391
43,PER22,397.4352
43,PER23,465.095191
43,PER24,491.513882
43,PER25,491.513882
43,PER26,459.619182
43,PER27,501.013782
43,PER28,257.813182
43,PER29,286.369482
43,PER30,330.448469
43,PER31,258.993369
43,PER32,632.409123
43,PER33,537.865912
43,PER34,454.454254
43,PER35,225.3545
43,PER36,144.316
43,PER37,144.316
43,PER38,144.316
43,PER39,144.316
43,PER40,144.316
43,PER41,144.316
43,PER42,144.316
43,PER43,144.316
43,PER44,144.316
43,PER45,144.316
43,PER46,144.316
43,PER47,0.0
43,PER48,0.0
43,PER49,0.0
44,PER01,0.0
44,PER02,0.0
44,PER03,0.0
44,PER04,0.0
44,PER05,0.0
44,PER06,0.0
44,PER07,0.0
44,PER08,0.0
44,PER09,0.0
44,PER10,82.4828
44,PER11,123.1358
44,PER12,82.4828
44,PER13,82.4828
44,PER14,235.134625
44,PER15,640.343625
44,PER16,719.13595
44,PER17,843.1237
44,PER18,743.64455
44,PER19,722.957725
44,PER20,602.037154
44,PER21,811.595727
44,PER22,877.444406
44,PER23,796.433008
44,PER24,808.795758
44,PER25,741.628758
44,PER26,713.315329
44,PER27,754.232829
44,PER28,713.579829
44,PER29,702.5354
44,PER30,702.5354
44,PER31,214.5791
44,PER32,131.965
44,PER33,131.965
44,PER34,0.0
44,PER35,0.0
44,PER36,0.0
44,PER37,0.0
44,PER38,0.0
44,PER39,0.0
44,PER40,0.0
44,PER41,0.0
44,PER42,0.0
44,PER43,0.0
44,PER44,0.0
44,PER45,0.0
44,PER46,0.0
44,PER47,0.0
44,PER48,0.0
44,PER49,0.0
47,PER01,0.0
47,PER02,0.0
47,PER03,0.0
47,PER04,0.0
47,PER05,0.0
47,PER06,0.0
47,PER07,0.0
47,PER08,21.265206
47,PER09,21.265206
47,PER10,23.391953
47,PER11,12.75935
47,PER12,82.4444
47,PER13,82.4444
47,PER14,507.8284
47,PER15,513.054325
47,PER16,513.054325
47,PER17,117.730825
47,PER18,174.509825
47,PER19,174.509825
47,PER20,117.730825
47,PER21,149.955062
47,PER22,108.329225
47,PER23,269.027825
47,PER24,132.56117
47,PER25,118.783925
47,PER26,35.286425
47,PER27,5.225925
47,PER28,5.225925
47,PER29,5.225925
47,PER30,5.225925
47,PER31,38.42305
47,PER32,371.48375
47,PER33,333.0607
47,PER34,333.0607
47,PER35,251.9175
47,PER36,251.9175
47,PER37,251.9175
47,PER38,0.0
47,PER39,0.0
47,PER40,0.0
47,PER41,0.0
47,PER42,0.0
47,PER43,0.0
47,PER44,0.0
47,PER45,0.0
47,PER46,0.0
47,PER47,0.0
47,PER48,0.0
47,PER49,0.0
48,PER01,0.0
48,PER02,0.0
48,PER03,0.0
48,PER04,0.0
48,PER05,0.0
48,PER06,0.0
48,PER07,0.0
48,PER08,0.0
48,PER09,0.0
48,PER10,0.0
48,PER11,0.0
48,PER12,0.0
48,PER13,23.94985
48,PER14,0.0
48,PER15,6.897777
48,PER16,53.127677
48,PER17,64.986024
48,PER18,326.870529
48,PER19,326.870529
48,PER20,259.133441
48,PER21,286.631891
48,PER22,472.882973
48,PER23,445.384523
48,PER24,495.283623
48,PER25,58.5573
48,PER26,98.3169
48,PER27,17.3164
48,PER28,17.3164
48,PER29,17.3164
48,PER30,8.6582
48,PER31,8.6582
48,PER32,14.178815
48,PER33,55.419715
48,PER34,222.16074
48,PER35,222.16074
48,PER36,216.263715
48,PER37,216.263715
48,PER38,55.419715
48,PER39,41.2409
48,PER40,0.0
48,PER41,0.0
48,PER42,0.0
48,PER43,0.0
48,PER44,0.0
48,PER45,0.0
48,PER46,0.0
48,PER47,0.0
48,PER48,0.0
48,PER49,0.0
49,PER01,0.0
49,PER02,0.0
49,PER03,0.0
49,PER04,0.0
49,PER05,0.0
49,PER06,0.0
49,PER07,0.0
49,PER08,0.0
49,PER09,0.0
49,PER10,0.0
49,PER11,0.0
49,PER12,14.178815
49,PER13,60.408715
49,PER14,14.178815
49,PER15,22.462965
49,PER16,36.823315
49,PER17,36.823315
49,PER18,83.053215
49,PER19,68.692865
49,PER20,271.373465
49,PER21,257.19465
49,PER22,257.19465
49,PER23,257.19465
49,PER24,257.19465
49,PER25,257.19465
49,PER26,46.2299
49,PER27,46.2299
49,PER28,46.2299
49,PER29,46.2299
49,PER30,80.383151
49,PER31,34.153251
49,PER32,201.962001
49,PER33,234.93945
49,PER34,276.69684
49,PER35,276.69684
49,PER36,242.543589
49,PER37,171.088264
49,PER38,219.274814
49,PER39,177.517424
49,PER40,0.0
49,PER41,0.0
49,PER42,0.0
49,PER43,0.0
49,PER44,0.0
49,PER45,0.0
49,PER46,0.0
49,PER47,0.0
49,PER48,0.0
49,PER49,0.0
50,PER01,0.0
50,PER02,0.0
50,PER03,0.0
50,PER04,0.0
50,PER05,0.0
50,PER06,0.0
50,PER07,0.0
50,PER08,0.0
50,PER09,0.0
50,PER10,0.0
50,PER11,11.036996
50,PER12,62.322992
50,PER13,73.359988
50,PER14,51.285996
50,PER15,51.285996
50,PER16,51.285996
50,PER17,51.285996
50,PER18,51.285996
50,PER19,51.285996
50,PER20,40.249
50,PER21,40.249
50,PER22,40.249
50,PER23,40.249
50,PER24,51.285996
50,PER25,62.322992
50,PER26,62.322992
50,PER27,51.285996
50,PER28,11.036996
50,PER29,11.036996
50,PER30,0.0
50,PER31,0.0
50,PER32,0.0
50,PER33,0.0
50,PER34,0.0
50,PER35,0.0
50,PER36,0.0
50,PER37,0.0
50,PER38,0.0
50,PER39,0.0
50,PER40,0.0
50,PER41,0.0
50,PER42,0.0
50,PER43,0.0
50,PER44,0.0
50,PER45,0.0
50,PER46,0.0
50,PER47,0.0
50,PER48,0.0
50,PER49,0.0
51,PER01,0.0
51,PER02,0.0
51,PER03,0.0
51,PER04,0.0
51,PER05,0.0
51,PER06,0.0
51,PER07,94.430856
51,PER08,94.430856
51,PER09,0.0
51,PER10,33.0971
51,PER11,33.0971
51,PER12,0.0
51,PER13,0.0
51,PER14,30.0605
51,PER15,0.0
51,PER16,0.0
51,PER17,0.0
51,PER18,0.0
51,PER19,0.0
51,PER20,0.0
51,PER21,0.0
51,PER22,11.792854
51,PER23,11.792854
51,PER24,0.0
51,PER25,0.0
51,PER26,40.653
51,PER27,0.0
51,PER28,0.0
51,PER29,198.366275
51,PER30,39.931798
51,PER31,5.165275
51,PER32,51.395175
51,PER33,135.031675
51,PER34,135.031675
51,PER35,51.395175
51,PER36,97.3277
51,PER37,97.3277
51,PER38,46.2299
51,PER39,46.2299
51,PER40,46.2299
51,PER41,46.2299
51,PER42,46.2299
51,PER43,46.2299
51,PER44,0.0
51,PER45,0.0
51,PER46,0.0
51,PER47,0.0
51,PER48,0.0
51,PER49,0.0
52,PER01,0.0
52,PER02,0.0
52,PER03,0.0
52,PER04,0.0
52,PER05,0.0
52,PER06,0.0
52,PER07,0.0
52,PER08,0.0
52,PER09,81.0514
52,PER10,91.562775
52,PER11,148.2184
52,PER12,240.944
52,PER13,240.944
52,PER14,272.841809
52,PER15,269.176409
52,PER16,343.386414
52,PER17,195.454032
52,PER18,195.042206
52,PER19,345.243
52,PER20,432.358
52,PER21,173.777
52,PER22,287.908287
52,PER23,239.1235
52,PER24,173.777
52,PER25,173.777
52,PER26,319.713203
52,PER27,374.9925
52,PER28,0.0
52,PER29,215.607775
52,PER30,0.0
52,PER31,0.0
52,PER32,0.0
52,PER33,0.0
52,PER34,30.0605
52,PER35,0.0
52,PER36,0.0
52,PER37,0.0
52,PER38,0.0
52,PER39,0.0
52,PER40,0.0
52,PER41,0.0
52,PER42,0.0
52,PER43,0.0
52,PER44,0.0
52,PER45,0.0
52,PER46,0.0
52,PER47,0.0
52,PER48,0.0
52,PER49,0.0
53,PER01,0.0
53,PER02,0.0
53,PER03,0.0
53,PER04,0.0
53,PER05,0.0
53,PER06,0.0
53,PER07,0.0
53,PER08,0.0
53,PER09,0.0
53,PER10,0.0
53,PER11,23.249308
53,PER12,450.1207
53,PER13,664.611249
53,PER14,798.323249
53,PER15,844.553149
53,PER16,840.553949
53,PER17,863.803257
53,PER18,863.803257
53,PER19,863.803257
53,PER20,840.553949
53,PER21,840.553949
53,PER22,840.553949
53,PER23,840.553949
53,PER24,863.803257
53,PER25,686.084257
53,PER26,517.3348
53,PER27,710.435792
53,PER28,756.934408
53,PER29,623.222408
53,PER30,1774.8721
53,PER31,318.142792
53,PER32,184.430792
53,PER33,184.430792
53,PER34,184.430792
53,PER35,184.430792
53,PER36,184.430792
53,PER37,184.430792
53,PER38,184.430792
53,PER39,184.430792
53,PER40,184.430792
53,PER41,184.430792
53,PER42,184.430792
53,PER43,184.430792
53,PER44,184.430792
53,PER45,184.430792
53,PER46,184.430792
53,PER47,0.0
53,PER48,0.0
53,PER49,0.0
54,PER01,0.0
54,PER02,0.0
54,PER03,0.0
54,PER04,0.0
54,PER05,0.0
54,PER06,6.6732
54,PER07,6.6732
54,PER08,6.6732
54,PER09,6.6732
54,PER10,0.0
54,PER11,0.0
54,PER12,29.006
54,PER13,29.006
54,PER14,373.803996
54,PER15,40.042996
54,PER16,40.042996
54,PER17,554.942451
54,PER18,40.042996
54,PER19,40.042996
54,PER20,40.042996
54,PER21,11.036996
54,PER22,110.080396
54,PER23,34.241221
54,PER24,78.652275
54,PER25,63.42405
54,PER26,467.580491
54,PER27,404.156441
54,PER28,662.737441
54,PER29,662.737441
54,PER30,0.0
54,PER31,0.0
54,PER32,11.0422
54,PER33,52.3704
54,PER34,52.3704
54,PER35,66.73075
54,PER36,66.73075
54,PER37,136.83145
54,PER38,41.3282
54,PER39,41.3282
54,PER40,0.0
54,PER41,0.0
54,PER42,0.0
54,PER43,0.0
54,PER44,0.0
54,PER45,0.0
54,PER46,0.0
54,PER47,0.0
54,PER48,0.0
54,PER49,0.0
55,PER01,0.0
55,PER02,0.0
55,PER03,0.0
55,PER04,0.0
55,PER05,0.0
55,PER06,6.6732
55,PER07,29.35575
55,PER08,96.52275
55,PER09,13.3464
55,PER10,0.0
55,PER11,0.0
55,PER12,42.13862
55,PER13,123.14462
55,PER14,117.181782
55,PER15,188.29362
55,PER16,42.13862
55,PER17,29.006
55,PER18,1233.406
55,PER19,1303.1825
55,PER20,29.006
55,PER21,98.7825
55,PER22,173.825662
55,PER23,173.825662
55,PER24,98.7825
55,PER25,98.7825
55,PER26,98.7825
55,PER27,106.7585
55,PER28,181.801662
55,PER29,201.642513
55,PER30,75.043162
55,PER31,198.838962
55,PER32,126.140962
55,PER33,126.140962
55,PER34,289.690462
55,PER35,324.549712
55,PER36,198.40875
55,PER37,198.40875
55,PER38,0.0
55,PER39,0.0
55,PER40,0.0
55,PER41,0.0
55,PER42,0.0
55,PER43,0.0
55,PER44,0.0
55,PER45,0.0
55,PER46,0.0
55,PER47,0.0
55,PER48,0.0
55,PER49,0.0
56,PER01,0.0
56,PER02,0.0
56,PER03,0.0
56,PER04,0.0
56,PER05,0.0
56,PER06,0.0
56,PER07,0.0
56,PER08,614.344193
56,PER09,624.855568
56,PER10,614.344193
56,PER11,614.344193
56,PER12,757.260001
56,PER13,757.260001
56,PER14,1046.688373
56,PER15,1214.028122
56,PER16,1017.166193
56,PER17,1017.166193
56,PER18,1052.225343
56,PER19,1455.047343
56,PER20,1017.166193
56,PER21,1052.225343
56,PER22,1017.166193
56,PER23,1017.166193
56,PER24,1017.166193
56,PER25,1017.166193
56,PER26,857.4435
56,PER27,857.4435
56,PER28,857.4435
56,PER29,857.4435
56,PER30,283.1555
56,PER31,283.1555
56,PER32,10.511375
56,PER33,0.0
56,PER34,19.211525
56,PER35,0.0
56,PER36,0.0
56,PER37,0.0
56,PER38,0.0
56,PER39,0.0
56,PER40,0.0
56,PER41,0.0
56,PER42,0.0
56,PER43,0.0
56,PER44,0.0
56,PER45,0.0
56,PER46,0.0
56,PER47,0.0
56,PER48,0.0
56,PER49,0.0
57,PER01,0.0
57,PER02,0.0
57,PER03,0.0
57,PER04,0.0
57,PER05,0.0
57,PER06,0.0
57,PER07,0.0
57,PER08,0.0
57,PER09,0.0
57,PER10,56.628136
57,PER11,28.314068
57,PER12,0.0
57,PER13,0.0
57,PER14,0.0
57,PER15,0.0
57,PER16,0.0
57,PER17,0.0
57,PER18,0.0
57,PER19,0.0
57,PER20,35.05915
57,PER21,0.0
57,PER22,0.0
57,PER23,120.4496
57,PER24,0.0
57,PER25,0.0
57,PER26,0.0
57,PER27,0.0
57,PER28,0.0
57,PER29,41.880978
57,PER30,0.0
57,PER31,0.0
57,PER32,0.0
57,PER33,0.0
57,PER34,0.0
57,PER35,0.0
57,PER36,0.0
57,PER37,0.0
57,PER38,0.0
57,PER39,0.0
57,PER40,0.0
57,PER41,0.0
57,PER42,0.0
57,PER43,0.0
57,PER44,0.0
57,PER45,0.0
57,PER46,0.0
57,PER47,0.0
57,PER48,0.0
57,PER49,0.0
58,PER01,0.0
58,PER02,0.0
58,PER03,0.0
58,PER04,0.0
58,PER05,0.0
58,PER06,0.0
58,PER07,0.0
58,PER08,0.0
58,PER09,0.0
58,PER10,0.0
58,PER11,0.0
58,PER12,0.0
58,PER13,146.155
58,PER14,47.032288
58,PER15,27.283138
58,PER16,27.283138
58,PER17,43.822288
58,PER18,16.53915
58,PER19,185.271944
58,PER20,242.050944
58,PER21,235.156
58,PER22,261.248275
58,PER23,82.871275
58,PER24,0.0
58,PER25,0.0
58,PER26,0.0
58,PER27,0.0
58,PER28,0.0
58,PER29,5.165275
58,PER30,81.0013
58,PER31,88.586975
58,PER32,81.0013
58,PER33,81.0013
58,PER34,247.7521
58,PER35,247.7521
58,PER36,81.0013
58,PER37,81.0013
58,PER38,81.0013
58,PER39,81.0013
58,PER40,81.0013
58,PER41,81.0013
58,PER42,81.0013
58,PER43,81.0013
58,PER44,0.0
58,PER45,0.0
58,PER46,0.0
58,PER47,0.0
58,PER48,0.0
58,PER49,0.0
59,PER01,0.0
59,PER02,0.0
59,PER03,0.0
59,PER04,0.0
59,PER05,154.0726
59,PER06,429.7106
59,PER07,429.7106
59,PER08,0.0
59,PER09,0.0
59,PER10,0.0
59,PER11,35.43435
59,PER12,66.911302
59,PER13,35.43435
59,PER14,0.0
59,PER15,22.87335
59,PER16,41.6105
59,PER17,41.6105
59,PER18,31.282238
59,PER19,327.975211
59,PER20,471.233573
59,PER21,223.909
59,PER22,124.700776
59,PER23,255.904624
59,PER24,11.044429
59,PER25,11.044429
59,PER26,22.088858
59,PER27,0.0
59,PER28,83.0159
59,PER29,0.0
59,PER30,165.0062
59,PER31,178.56691
59,PER32,97.1803
59,PER33,114.2364
59,PER34,114.2364
59,PER35,41.5384
59,PER36,41.5384
59,PER37,0.0
59,PER38,0.0
59,PER39,0.0
59,PER40,0.0
59,PER41,0.0
59,PER42,0.0
59,PER43,0.0
59,PER44,0.0
59,PER45,0.0
59,PER46,0.0
59,PER47,0.0
59,PER48,0.0
59,PER49,0.0
60,PER01,0.0
60,PER02,0.0
60,PER03,0.0
60,PER04,0.0
60,PER05,0.0
60,PER06,0.0
60,PER07,27.49845
60,PER08,93.42065
60,PER09,104.34595
60,PER10,251.465746
60,PER11,240.42875
