ZONE,COUNTY,TRIP MODE,QUANTITY
665,Sacramento,HOV2,872.9535
665,Sacramento,HOV3PLUS,1555.92
665,Sacramento,SOV,2618.917
665,Sacramento,WALK,3009.7845
665,Sacramento,WALKTRANSIT,374.99825
666,Sacramento,HOV2,3888.907701
666,Sacramento,HOV3PLUS,1135.680948
666,Sacramento,SOV,2727.418461
666,Sacramento,WALK,233.691992
666,Sacramento,WALKTRANSIT,153.9532
667,Sacramento,HOV2,2562.3641
667,Sacramento,HOV3PLUS,40.5
667,Sacramento,OTHER,40.5
667,Sacramento,SOV,5384.8836
667,Sacramento,WALK,716.686
668,Sacramento,BIKE,171.792226
668,Sacramento,HOV2,3080.038904
668,Sacramento,HOV3PLUS,1638.83075
668,Sacramento,OTHER,1753.86
668,Sacramento,SOV,6465.423448
668,Sacramento,WALK,1014.355856
668,Sacramento,WALKTRANSIT,183.406992
669,Sacramento,HOV2,592.212772
669,Sacramento,HOV3PLUS,258.08
669,Sacramento,SOV,5046.033825
669,Sacramento,TNC,155.064
669,Sacramento,WALKTRANSIT,155.064
670,Sacramento,HOV2,7335.4565
670,Sacramento,HOV3PLUS,321.688
670,Sacramento,SOV,3051.5427
673,Sacramento,SOV,623.48235
674,Sacramento,HOV2,334.2336
674,Sacramento,SOV,167.1168
675,Sacramento,HOV2,243.4287
675,Sacramento,SOV,730.2861
676,Sacramento,HOV2,1003.262
676,Sacramento,HOV3PLUS,1003.262
676,Sacramento,SOV,2006.524
677,Sacramento,HOV2,1490.01
677,Sacramento,SOV,975.5385
677,Sacramento,WALK,76.8445
678,Sacramento,BIKE,270.21398
678,Sacramento,HOV2,486.3696
678,Sacramento,HOV3PLUS,283.7156
678,Sacramento,OTHER,40.5308
678,Sacramento,SOV,459.35339
679,Sacramento,HOV2,496.2193
679,Sacramento,HOV3PLUS,81.4494
679,Sacramento,SOV,1383.5924
679,Sacramento,WALK,298.3388
679,Sacramento,WALKTRANSIT,67.558
680,Sacramento,HOV2,4828.591
680,Sacramento,HOV3PLUS,1891.6932
680,Sacramento,SOV,10084.2738
680,Sacramento,WALK,1495.778
681,Sacramento,HOV2,2874.44
681,Sacramento,HOV3PLUS,3044.3152
681,Sacramento,OTHER,84.9376
681,Sacramento,SOV,788.027475
681,Sacramento,WALK,192.10275
681,Sacramento,WALKTRANSIT,1167.56
682,Sacramento,BIKE,786.656
682,Sacramento,HOV2,2650.597055
682,Sacramento,HOV3PLUS,144.8674
682,Sacramento,OTHER,5.16475
682,Sacramento,SOV,3100.227865
682,Sacramento,WALK,305.296575
683,Sacramento,OTHER,199.367679
683,Sacramento,SOV,2861.464338
683,Sacramento,WALK,128.871
683,Sacramento,WALKTRANSIT,42.957
684,Sacramento,BIKE,153.9534
684,Sacramento,HOV2,469.81481
684,Sacramento,HOV3PLUS,126.629736
684,Sacramento,OTHER,20.285725
684,Sacramento,SOV,25121.314187
684,Sacramento,TNC,117.54815
684,Sacramento,WALK,176.42293
684,Sacramento,WALKTRANSIT,29.43739
685,Sacramento,HOV2,15543.364255
685,Sacramento,HOV3PLUS,6654.429928
685,Sacramento,OTHER,2960.145
685,Sacramento,SOV,22801.759689
685,Sacramento,WALK,5014.445694
685,Sacramento,WALKTRANSIT,3289.8414
686,Sacramento,HOV2,4775.52206
686,Sacramento,HOV3PLUS,781.810568
686,Sacramento,SOV,11019.691414
686,Sacramento,TNC,103.874
686,Sacramento,WALK,2581.027708
686,Sacramento,WALKTRANSIT,136.092529
687,Sacramento,SOV,324.5724
688,Sacramento,HOV2,995.431589
688,Sacramento,HOV3PLUS,487.292927
688,Sacramento,OTHER,13.795554
688,Sacramento,SOV,2959.150146
688,Sacramento,WALK,305.033764
689,Sacramento,HOV2,1340.270034
689,Sacramento,HOV3PLUS,1354.46675
689,Sacramento,OTHER,193.49525
689,Sacramento,SOV,357.656232
689,Sacramento,TNC,580.48575
689,Sacramento,WALK,1160.9715
689,Sacramento,WALKTRANSIT,1741.45725
690,Sacramento,HOV2,10963.33689
690,Sacramento,SOV,16465.45755
690,Sacramento,WALK,175.1394
691,Sacramento,BIKE,81.4494
691,Sacramento,HOV2,84.6232
691,Sacramento,HOV3PLUS,416.42625
691,Sacramento,SOV,373.3678
691,Sacramento,WALK,40.7247
691,Sacramento,WALKTRANSIT,338.4928
692,Sacramento,HOV2,215.2038
692,Sacramento,SOV,256.80865
692,Sacramento,WALKTRANSIT,65.6334
693,Sacramento,HOV2,243.0003
693,Sacramento,HOV3PLUS,81.0001
693,Sacramento,SOV,556.51835
693,Sacramento,WALK,40.50005
693,Sacramento,WALKTRANSIT,180.154
694,Sacramento,HOV2,346.94246
694,Sacramento,HOV3PLUS,198.169492
694,Sacramento,SOV,9779.886828
694,Sacramento,WALK,198.169492
696,Sacramento,WALK,165.2554
696,Sacramento,WALKTRANSIT,661.0216
699,Sacramento,HOV2,4886.16
701,Sacramento,HOV2,486.858
701,Sacramento,SOV,6553.7882
701,Sacramento,WALK,3623.4715
701,Sacramento,WALKTRANSIT,121.7145
703,Sacramento,HOV2,1018.368964
703,Sacramento,SOV,777.954916
704,Sacramento,BIKE,165.5244
704,Sacramento,OTHER,82.7622
704,Sacramento,SOV,169.2668
704,Sacramento,WALK,82.7622
705,Sacramento,HOV2,1903.436204
705,Sacramento,HOV3PLUS,987.371
705,Sacramento,OTHER,972.8985
705,Sacramento,SOV,11743.065352
705,Sacramento,WALK,470.271536
706,Sacramento,SOV,374.07565
711,Sacramento,HOV3PLUS,6445.12
711,Sacramento,SOV,10445.3844
712,Sacramento,HOV2,204.936
713,Sacramento,HOV3PLUS,1299.886
713,Sacramento,WALK,1299.886
714,Sacramento,HOV2,883.367008
714,Sacramento,HOV3PLUS,529.370176
714,Sacramento,SOV,693.435672
715,Sacramento,WALKTRANSIT,414.661
717,Sacramento,HOV2,2273.0325
717,Sacramento,SOV,4091.4585
717,Sacramento,WALK,454.6065
718,Sacramento,HOV2,17001.0786
718,Sacramento,HOV3PLUS,4587.8668
718,Sacramento,OTHER,85.7068
718,Sacramento,SOV,22609.93
718,Sacramento,WALK,643.7886
718,Sacramento,WALKTRANSIT,259.9462
719,Sacramento,SOV,263.5608
721,Sacramento,HOV2,316.5564
721,Sacramento,SOV,2489.283
721,Sacramento,WALK,2231.798
721,Sacramento,WALKTRANSIT,409.742
725,Sacramento,HOV2,3333.596643
725,Sacramento,HOV3PLUS,1598.9061
725,Sacramento,SOV,9794.507255
725,Sacramento,WALKTRANSIT,2710.089
726,Sacramento,HOV2,2053.28625
726,Sacramento,HOV3PLUS,816.3328
726,Sacramento,SOV,5284.3305
726,Sacramento,WALK,521.486
726,Sacramento,WALKTRANSIT,94.04505
727,Sacramento,HOV2,3982.28121
727,Sacramento,HOV3PLUS,901.9465
727,Sacramento,SOV,6268.41114
727,Sacramento,WALK,2568.608105
728,Sacramento,SOV,13800.6
728,Sacramento,WALK,3699.608
728,Sacramento,WALKTRANSIT,1849.804
738,Sacramento,SOV,143.56305
751,Sacramento,SOV,164.9638
757,Sacramento,SOV,397.9848
757,Sacramento,WALK,198.9924
763,Sacramento,BIKE,403.806775
763,Sacramento,HOV2,577.922075
763,Sacramento,HOV3PLUS,175.166625
763,Sacramento,SCHBUS,247.642
763,Sacramento,SOV,3062.8801
763,Sacramento,TNC,58.0404
763,Sacramento,WALK,1282.4557
763,Sacramento,WALKTRANSIT,294.262
765,Sacramento,BIKE,130.953909
765,Sacramento,HOV2,212.48539
765,Sacramento,SOV,1058.591652
765,Sacramento,WALK,348.88186
765,Sacramento,WALKTRANSIT,50.6934
766,Sacramento,SOV,799.89
766,Sacramento,TNC,43.8711
766,Sacramento,WALKTRANSIT,94.5645
767,Sacramento,BIKE,66.9446
767,Sacramento,HOV2,1112.210325
767,Sacramento,HOV3PLUS,317.883722
767,Sacramento,SOV,3080.971591
767,Sacramento,TNC,128.66265
767,Sacramento,WALK,2631.502621
767,Sacramento,WALKTRANSIT,39.4754
768,Sacramento,BIKE,68.0488
768,Sacramento,HOV2,31.090756
768,Sacramento,HOV3PLUS,15.545378
768,Sacramento,SOV,281.518934
768,Sacramento,WALK,167.188356
768,Sacramento,WALKTRANSIT,54.408823
769,Sacramento,BIKE,52.300935
769,Sacramento,HOV2,146.442618
769,Sacramento,HOV3PLUS,31.380561
769,Sacramento,SOV,613.64503
769,Sacramento,TNC,37.04215
769,Sacramento,WALK,512.639195
769,Sacramento,WALKTRANSIT,153.18868
770,Sacramento,BIKE,352.07985
770,Sacramento,HOV2,1537.34355
770,Sacramento,SOV,2891.755576
770,Sacramento,TNC,52.98525
770,Sacramento,WALK,3327.782427
770,Sacramento,WALKTRANSIT,164.755
771,Sacramento,BIKE,43.9317
771,Sacramento,HOV2,184.2875
771,Sacramento,HOV3PLUS,36.8575
771,Sacramento,SOV,110.5725
771,Sacramento,WALK,330.44635
772,Sacramento,BIKE,662.572525
772,Sacramento,HOV2,109.14755
772,Sacramento,HOV3PLUS,227.60505
772,Sacramento,SOV,623.93125
772,Sacramento,WALK,1868.678125
772,Sacramento,WALKTRANSIT,369.5431
773,Sacramento,BIKE,54.7951
773,Sacramento,HOV2,1137.391565
773,Sacramento,HOV3PLUS,531.0888
773,Sacramento,SOV,2289.260136
773,Sacramento,TNC,167.25584
773,Sacramento,WALK,1009.238683
773,Sacramento,WALKTRANSIT,61.537345
774,Sacramento,BIKE,1052.33435
774,Sacramento,HOV2,755.003462
774,Sacramento,HOV3PLUS,436.442177
774,Sacramento,SOV,2477.549289
774,Sacramento,TNC,42.922175
774,Sacramento,WALK,2171.901313
774,Sacramento,WALKTRANSIT,216.52125
775,Sacramento,BIKE,264.196575
775,Sacramento,HOV2,5224.397364
775,Sacramento,HOV3PLUS,2162.252234
775,Sacramento,SOV,13141.260243
775,Sacramento,WALK,3354.756849
776,Sacramento,BIKE,626.42515
776,Sacramento,HOV2,6.379675
776,Sacramento,SOV,1081.067275
776,Sacramento,WALK,550.070475
777,Sacramento,BIKE,93.0726
777,Sacramento,HOV2,332.3731
777,Sacramento,HOV3PLUS,295.0218
777,Sacramento,SOV,488.3954
777,Sacramento,TNC,22.2889
777,Sacramento,WALK,1377.85555
778,Sacramento,HOV2,12.782355
778,Sacramento,HOV3PLUS,25.56471
778,Sacramento,SOV,1472.406727
778,Sacramento,WALK,654.415916
778,Sacramento,WALKTRANSIT,28.7207
779,Sacramento,HOV3PLUS,1056.6
780,Sacramento,HOV2,25.5719
780,Sacramento,SOV,465.322725
780,Sacramento,WALK,245.375325
781,Sacramento,WALK,86.3302
781,Sacramento,WALKTRANSIT,172.6604
784,Sacramento,HOV2,102.4836
784,Sacramento,SOV,51.2418
788,Sacramento,HOV2,102.6423
788,Sacramento,SOV,125.4517
788,Sacramento,WALK,343.14155
789,Sacramento,BIKE,106.424625
789,Sacramento,HOV2,48.18655
789,Sacramento,SOV,1148.03575
789,Sacramento,WALK,263.560525
790,Sacramento,BIKE,300.216449
790,Sacramento,HOV2,431.928583
790,Sacramento,HOV3PLUS,6.911275
790,Sacramento,SOV,476.66155
790,Sacramento,WALK,364.609303
790,Sacramento,WALKTRANSIT,40.3639
791,Sacramento,WALKTRANSIT,89.5521
792,Sacramento,BIKE,241.23071
792,Sacramento,HOV2,260.88754
792,Sacramento,HOV3PLUS,94.43541
792,Sacramento,SOV,1231.510795
792,Sacramento,WALK,248.565565
793,Sacramento,SOV,550.751449
793,Sacramento,WALK,45.540646
794,Sacramento,BIKE,379.112658
794,Sacramento,HOV2,91.531886
794,Sacramento,OTHER,7.892344
794,Sacramento,SOV,1048.729411
794,Sacramento,TNC,16.234243
794,Sacramento,WALK,402.223135
794,Sacramento,WALKTRANSIT,16.234243
795,Sacramento,BIKE,319.5765
795,Sacramento,HOV2,1084.790766
795,Sacramento,SOV,1427.023419
795,Sacramento,TNC,30.844848
795,Sacramento,WALK,1178.880069
795,Sacramento,WALKTRANSIT,170.293835
796,Sacramento,BIKE,88.388358
796,Sacramento,HOV2,97.656476
796,Sacramento,HOV3PLUS,11.639669
796,Sacramento,SOV,153.143164
796,Sacramento,TNC,46.558676
796,Sacramento,WALK,250.417323
796,Sacramento,WALKTRANSIT,128.8294
797,Sacramento,BIKE,153.4745
797,Sacramento,HOV2,1310.022348
797,Sacramento,HOV3PLUS,421.3327
797,Sacramento,SOV,2195.438521
797,Sacramento,TNC,20.6589
797,Sacramento,WALK,1179.550728
797,Sacramento,WALKTRANSIT,196.735075
798,Sacramento,HOV2,33.874146
798,Sacramento,SOV,135.496584
798,Sacramento,WALK,254.056095
799,Sacramento,BIKE,538.872464
799,Sacramento,HOV2,351.099436
799,Sacramento,HOV3PLUS,32.938972
799,Sacramento,SOV,1770.154804
799,Sacramento,TNC,106.7105
799,Sacramento,WALK,2185.717703
799,Sacramento,WALKTRANSIT,170.544
800,Sacramento,BIKE,64.2853
800,Sacramento,HOV2,552.6333
800,Sacramento,SOV,1830.94595
800,Sacramento,WALK,464.09655
801,Sacramento,BIKE,320.225463
801,Sacramento,HOV2,103.3595
801,Sacramento,SOV,2633.930577
801,Sacramento,TNC,16.497875
801,Sacramento,WALK,229.494573
802,Sacramento,BIKE,175.9505
802,Sacramento,HOV2,74.717894
802,Sacramento,HOV3PLUS,1395.331825
802,Sacramento,SOV,1664.55047
802,Sacramento,TNC,20.6589
802,Sacramento,WALK,909.513341
802,Sacramento,WALKTRANSIT,381.23835
803,Sacramento,HOV2,520.389
803,Sacramento,HOV3PLUS,516.339
803,Sacramento,WALK,585.9942
803,Sacramento,WALKTRANSIT,887.4194
804,Sacramento,BIKE,135.84105
804,Sacramento,HOV2,43.271498
804,Sacramento,SOV,342.859408
804,Sacramento,TNC,28.178048
804,Sacramento,WALK,217.352074
804,Sacramento,WALKTRANSIT,378.486
805,Sacramento,BIKE,752.0452
805,Sacramento,HOV2,529.594
805,Sacramento,HOV3PLUS,105.17745
805,Sacramento,SOV,783.11585
805,Sacramento,WALK,3126.2995
806,Sacramento,WALK,962.5414
806,Sacramento,WALKTRANSIT,33.4064
809,Sacramento,BIKE,153.5414
809,Sacramento,HOV2,563.123705
809,Sacramento,HOV3PLUS,50.8552
809,Sacramento,OTHER,5.98065
809,Sacramento,SOV,3291.04778
809,Sacramento,TNC,53.2791
809,Sacramento,WALK,3288.810014
809,Sacramento,WALKTRANSIT,431.403386
810,Sacramento,BIKE,41.396862
810,Sacramento,HOV2,832.631306
810,Sacramento,HOV3PLUS,952.6217
810,Sacramento,OTHER,3174.409316
810,Sacramento,SOV,1810.003568
810,Sacramento,TNC,11.0422
810,Sacramento,WALK,1684.851176
810,Sacramento,WALKTRANSIT,1190.408729
811,Sacramento,SOV,101.6326
812,Sacramento,BIKE,139.16625
812,Sacramento,HOV2,274.7799
812,Sacramento,HOV3PLUS,250.49925
812,Sacramento,SOV,777.4698
812,Sacramento,WALK,234.52026
812,Sacramento,WALKTRANSIT,138.44007
833,Sacramento,WALK,81.306
834,Sacramento,HOV2,4172.364
834,Sacramento,SOV,1788.156
863,Sacramento,HOV2,1170.042984
863,Sacramento,HOV3PLUS,292.510746
863,Sacramento,SOV,1183.628958
863,Sacramento,WALKTRANSIT,48.751791
878,Sacramento,HOV2,558.75735
878,Sacramento,OTHER,450.50145
878,Sacramento,SOV,1100.622585
878,Sacramento,WALK,289.947405
878,Sacramento,WALKTRANSIT,151.8975
879,Sacramento,SOV,1058.53175
879,Sacramento,WALK,559.812
879,Sacramento,WALKTRANSIT,933.02
881,Sacramento,SOV,329.036392
881,Sacramento,WALK,61.681696
881,Sacramento,WALKTRANSIT,41.1346
882,Sacramento,HOV2,2749.2125
882,Sacramento,SOV,219.937
882,Sacramento,WALK,6195.288
883,Sacramento,BIKE,153.66663
883,Sacramento,HOV2,102.44442
883,Sacramento,HOV3PLUS,230.523
883,Sacramento,SOV,589.09384
883,Sacramento,WALK,51.22221
884,Sacramento,HOV2,81.0
884,Sacramento,SOV,263.25
885,Sacramento,HOV2,164.9636
885,Sacramento,HOV3PLUS,82.4818
885,Sacramento,SOV,15079.6362
885,Sacramento,WALK,82.4818
886,Sacramento,SOV,790.528094
886,Sacramento,WALK,230.328096
887,Sacramento,BIKE,3195.284
887,Sacramento,HOV2,281.311198
887,Sacramento,HOV3PLUS,241.123884
887,Sacramento,SOV,275.513442
888,Sacramento,HOV2,910.032416
888,Sacramento,HOV3PLUS,1536.021144
888,Sacramento,OTHER,99.426156
888,Sacramento,SOV,5249.073488
888,Sacramento,WALK,33.142052
888,Sacramento,WALKTRANSIT,164.9636
891,Sacramento,HOV2,81.0
891,Sacramento,SOV,769.5
892,Sacramento,BIKE,1625.4741
892,Sacramento,HOV2,5326.02615
892,Sacramento,HOV3PLUS,460.472025
892,Sacramento,OTHER,11.231025
892,Sacramento,SOV,281.138475
892,Sacramento,WALK,67.38615
893,Sacramento,BIKE,305.596
893,Sacramento,HOV2,3687.0558
893,Sacramento,HOV3PLUS,2380.2883
893,Sacramento,SOV,2310.3406
893,Sacramento,WALK,853.975
893,Sacramento,WALKTRANSIT,363.15
894,Sacramento,HOV2,927.70675
894,Sacramento,HOV3PLUS,229.84625
894,Sacramento,OTHER,12.89085
894,Sacramento,SOV,978.21665
894,Sacramento,WALK,843.8537
894,Sacramento,WALKTRANSIT,873.41575
895,Sacramento,BIKE,66.266574
895,Sacramento,HOV2,66.266574
895,Sacramento,OTHER,11.044429
895,Sacramento,SOV,970.307593
895,Sacramento,WALK,77.311003
896,Sacramento,BIKE,3204.44
896,Sacramento,HOV2,13635.446
896,Sacramento,HOV3PLUS,7810.714
896,Sacramento,SOV,9664.35
896,Sacramento,TNC,600.724
896,Sacramento,WALK,3238.46
897,Sacramento,HOV2,332.15
897,Sacramento,HOV3PLUS,85038.265
897,Sacramento,SOV,830.375
898,Sacramento,HOV2,1206.30435
898,Sacramento,HOV3PLUS,598.135075
898,Sacramento,OTHER,2356.84
898,Sacramento,SOV,767.767775
898,Sacramento,WALK,186.336775
901,Sacramento,HOV2,1549.13135
901,Sacramento,HOV3PLUS,6485.543
901,Sacramento,SOV,3560.5093
901,Sacramento,WALK,1441.605
901,Sacramento,WALKTRANSIT,1360.605
904,Sacramento,BIKE,2583.309
904,Sacramento,HOV2,2446.910434
904,Sacramento,HOV3PLUS,5378.635
904,Sacramento,SOV,4103.702431
904,Sacramento,WALK,5567.187699
904,Sacramento,WALKTRANSIT,694.7254
907,Sacramento,BIKE,57.63075
907,Sacramento,HOV2,3167.85951
907,Sacramento,HOV3PLUS,1163.29075
907,Sacramento,OTHER,20.9384
907,Sacramento,SOV,2362.11645
907,Sacramento,WALK,679.8165
907,Sacramento,WALKTRANSIT,1092.9815
909,Sacramento,BIKE,155.9318
909,Sacramento,HOV2,999.4592
909,Sacramento,HOV3PLUS,250.6229
909,Sacramento,SOV,647.37241
910,Sacramento,HOV2,339.790812
910,Sacramento,SOV,1243.366578
910,Sacramento,WALK,114.133784
911,Sacramento,HOV2,3539.396197
911,Sacramento,HOV3PLUS,4957.858051
911,Sacramento,SOV,1960.445858
911,Sacramento,WALK,3436.601
912,Sacramento,BIKE,773.77
912,Sacramento,HOV2,4411.502019
912,Sacramento,SOV,3155.916192
912,Sacramento,WALK,773.77
913,Sacramento,HOV2,9373.656324
913,Sacramento,HOV3PLUS,24717.505825
913,Sacramento,SOV,14840.924442
913,Sacramento,WALK,1635.609755
914,Sacramento,SOV,1703.73589
915,Sacramento,BIKE,368.814
915,Sacramento,HOV2,620.911
915,Sacramento,HOV3PLUS,491.752
915,Sacramento,SOV,6730.131
915,Sacramento,TNC,318.428
915,Sacramento,WALK,330.9546
915,Sacramento,WALKTRANSIT,82.9955
916,Sacramento,BIKE,13.40445
916,Sacramento,HOV2,272.853175
916,Sacramento,HOV3PLUS,177.318797
916,Sacramento,SOV,576.429477
916,Sacramento,WALK,220.828872
916,Sacramento,WALKTRANSIT,43.9632
917,Sacramento,HOV2,1623.0
917,Sacramento,HOV3PLUS,2637.375
917,Sacramento,SOV,608.625
918,Sacramento,HOV2,549.630164
918,Sacramento,SOV,1027.740082
919,Sacramento,BIKE,41.3908
919,Sacramento,SOV,3028.133608
919,Sacramento,WALK,13.820152
920,Sacramento,SOV,2468.72625
921,Sacramento,BIKE,246.973744
921,Sacramento,HOV2,250.125366
921,Sacramento,HOV3PLUS,5616.4706
921,Sacramento,SOV,9641.883889
921,Sacramento,WALK,105.407509
921,Sacramento,WALKTRANSIT,90.1934
922,Sacramento,BIKE,593.526695
922,Sacramento,HOV2,4006.7233
922,Sacramento,HOV3PLUS,2136.6082
922,Sacramento,SOV,10733.076409
922,Sacramento,WALK,5487.704706
922,Sacramento,WALKTRANSIT,13.795554
923,Sacramento,HOV2,497.8908
924,Sacramento,HOV2,11346.975
924,Sacramento,OTHER,89.845014
924,Sacramento,SOV,7584.78869
924,Sacramento,WALK,5614.744
924,Sacramento,WALKTRANSIT,3883.326
928,Sacramento,HOV2,743.571333
928,Sacramento,SOV,1160.826789
928,Sacramento,WALK,238.9748
928,Sacramento,WALKTRANSIT,89.0587
959,Sacramento,SOV,417.564
1041,Sacramento,HOV2,4544.969
1043,Sacramento,HOV2,351.00675
1043,Sacramento,SOV,3296.92175
1104,Sacramento,HOV3PLUS,6058.008
1104,Sacramento,SOV,2692.448
1105,Sacramento,HOV2,954.72
1105,Sacramento,SOV,648.9185
1105,Sacramento,WALK,238.68
1105,Sacramento,WALKTRANSIT,238.68
1106,Sacramento,BIKE,688.460375
1106,Sacramento,HOV2,2543.020605
1106,Sacramento,HOV3PLUS,62.060475
1106,Sacramento,OTHER,69.42739
1106,Sacramento,SOV,3242.46606
1106,Sacramento,WALK,739.127015
1106,Sacramento,WALKTRANSIT,643.718
1107,Sacramento,HOV2,1064.518
1107,Sacramento,SOV,1673.8036
1108,Sacramento,SOV,243.879
1109,Sacramento,BIKE,33.94074
1109,Sacramento,SOV,2495.59317
1109,Sacramento,WALK,120.109225
1109,Sacramento,WALKTRANSIT,27.542444
1111,Sacramento,HOV2,4982.85462
1111,Sacramento,HOV3PLUS,10389.2089
1111,Sacramento,SOV,11996.65981
1111,Sacramento,WALK,331.2919
1112,Sacramento,SOV,162.0
1113,Sacramento,HOV2,231.022
1113,Sacramento,HOV3PLUS,3349.819
1113,Sacramento,SOV,1617.154
1113,Sacramento,WALK,231.022
1114,Sacramento,HOV2,6776.7645
1114,Sacramento,HOV3PLUS,11566.2865
1114,Sacramento,SOV,2488.087262
1114,Sacramento,WALK,40.5
1114,Sacramento,WALKTRANSIT,162.0
1115,Sacramento,HOV2,4848.128
1115,Sacramento,HOV3PLUS,4213.5822
1115,Sacramento,SCHBUS,162.0
1115,Sacramento,SOV,6921.8997
1115,Sacramento,WALK,940.7584
1115,Sacramento,WALKTRANSIT,393.497
1117,Sacramento,HOV2,103.2945
1117,Sacramento,OTHER,196.2605
1117,Sacramento,SOV,113.6244
1117,Sacramento,WALK,61.9767
1119,Sacramento,HOV2,672.793378
1119,Sacramento,SOV,11649.358314
1119,Sacramento,WALK,214.668975
1121,Sacramento,HOV2,3209.1723
1121,Sacramento,HOV3PLUS,738.8691
1121,Sacramento,SOV,1477.7382
1121,Sacramento,WALK,77.1591
1121,Sacramento,WALKTRANSIT,330.855
1122,Sacramento,HOV2,263.141675
1122,Sacramento,SOV,73.732225
1122,Sacramento,TNC,10.551945
1122,Sacramento,WALK,41.945
1123,Sacramento,HOV2,18470.2607
1123,Sacramento,HOV3PLUS,2346.455
1123,Sacramento,OTHER,118.50735
1123,Sacramento,SOV,15538.78305
1123,Sacramento,WALK,489.91145
1123,Sacramento,WALKTRANSIT,1487.2885
1125,Sacramento,HOV2,230.523
1127,Sacramento,SOV,2328.221385
1127,Sacramento,WALK,29.710062
1129,Sacramento,HOV3PLUS,12500.082
1129,Sacramento,SOV,5555.592
1130,Sacramento,HOV2,27013.6066
1130,Sacramento,HOV3PLUS,21498.396
1130,Sacramento,OTHER,1005.29
1130,Sacramento,SOV,8393.754
1132,Sacramento,HOV2,307.3644
1132,Sacramento,HOV3PLUS,38471.44
1132,Sacramento,SOV,230.5233
1132,Sacramento,WALK,2747.96
1132,Sacramento,WALKTRANSIT,4808.93
1133,Sacramento,HOV2,345.6592
1134,Sacramento,HOV2,995.85202
1134,Sacramento,HOV3PLUS,143.577577
1134,Sacramento,SOV,916.731521
1134,Sacramento,WALK,302.389716
1134,Sacramento,WALKTRANSIT,64.077
1135,Sacramento,BIKE,446.378
1135,Sacramento,HOV2,5570.07135
1135,Sacramento,HOV3PLUS,14116.3448
1135,Sacramento,OTHER,48.323
1135,Sacramento,SOV,7477.07455
1135,Sacramento,WALK,1523.0676
1135,Sacramento,WALKTRANSIT,724.064
1136,Sacramento,SOV,2155.6783
1160,Sacramento,HOV2,1617.33
1160,Sacramento,SCHBUS,1617.33
1160,Sacramento,SOV,4851.99
1161,Sacramento,BIKE,675.532774
1161,Sacramento,HOV2,912.683088
1161,Sacramento,HOV3PLUS,1158.056184
1161,Sacramento,SOV,2892.712908
1161,Sacramento,WALK,90.0279
1162,Sacramento,BIKE,382.6482
1162,Sacramento,HOV2,2187.17831
1162,Sacramento,HOV3PLUS,531.380932
1162,Sacramento,OTHER,118.6692
1162,Sacramento,SOV,3499.164105
1162,Sacramento,WALK,672.928338
1162,Sacramento,WALKTRANSIT,411.384862
1171,Sacramento,HOV2,794.948
1171,Sacramento,SOV,1169.90705
1171,Sacramento,WALK,20.7337
1172,Sacramento,BIKE,29.2171
1172,Sacramento,HOV2,1713.90365
1172,Sacramento,HOV3PLUS,4457.299
1172,Sacramento,SOV,6446.583406
1172,Sacramento,WALK,1728.545
1175,Sacramento,BIKE,91.6308
1175,Sacramento,HOV2,95.8719
1175,Sacramento,HOV3PLUS,63.9146
1175,Sacramento,SOV,521.908648
1175,Sacramento,WALK,20.3624
1176,Sacramento,BIKE,21.7303
1176,Sacramento,HOV2,518.829922
1176,Sacramento,HOV3PLUS,4919.319994
1176,Sacramento,SOV,3546.02381
1176,Sacramento,WALK,156.000834
1176,Sacramento,WALKTRANSIT,13.573543
1177,Sacramento,HOV2,165.249596
1177,Sacramento,SOV,555.98145
1177,Sacramento,WALK,247.8277
1186,Sacramento,HOV2,289.9892
1186,Sacramento,HOV3PLUS,1145.67545
1186,Sacramento,SOV,1920.4445
1186,Sacramento,WALK,263.93
1187,Sacramento,HOV2,5408.04153
1187,Sacramento,HOV3PLUS,3288.584199
1187,Sacramento,SOV,5674.448182
1187,Sacramento,WALK,152.690565
1188,Sacramento,HOV2,6479.138885
1188,Sacramento,HOV3PLUS,8850.18798
1188,Sacramento,OTHER,165.966
1188,Sacramento,SOV,9127.5577
1188,Sacramento,WALK,5630.658685
1189,Sacramento,HOV3PLUS,10359.024
1189,Sacramento,SOV,5084.07575
1189,Sacramento,WALK,1294.878
1190,Sacramento,HOV2,5487.079
1190,Sacramento,HOV3PLUS,5855.514
1190,Sacramento,SOV,4820.6498
1190,Sacramento,WALK,5855.514
1191,Sacramento,HOV2,535.285
1191,Sacramento,HOV3PLUS,1220.522
1191,Sacramento,SOV,9081.399
1191,Sacramento,WALK,1762.038
1192,Sacramento,BIKE,252.846
1192,Sacramento,HOV2,4133.318011
1192,Sacramento,OTHER,82.5282
1192,Sacramento,SCHBUS,170.3178
1192,Sacramento,SOV,5530.392333
1192,Sacramento,WALK,671.6741
1192,Sacramento,WALKTRANSIT,123.7923
1193,Sacramento,HOV2,16483.40914
1193,Sacramento,HOV3PLUS,14701.28981
1193,Sacramento,SOV,7648.028425
1193,Sacramento,TNC,451.6965
1193,Sacramento,WALK,5283.6765
1194,Sacramento,BIKE,549.221076
1194,Sacramento,HOV2,2979.178692
1194,Sacramento,HOV3PLUS,6082.56131
1194,Sacramento,OTHER,91.536846
1194,Sacramento,SOV,10539.230138
