PERSON_TYPE,PER,PURPOSE,QUANTITY,person_order
PART-TIME WORKER,30,HOME,166141,2
PART-TIME WORKER,30,MAINTENANCE,7610,2
PART-TIME WORKER,30,SHOP,5683,2
PART-TIME WORKER,30,VISITING,2459,2
PART-TIME WORKER,30,WORK,88057,2
PART-TIME WORKER,30,WORK-BASED,524,2
PART-TIME WORKER,31,DISCRETIONARY,8222,2
PART-TIME WORKER,31,EATING OUT,1258,2
PART-TIME WORKER,31,ESCORT,5655,2
PART-TIME WORKER,31,HOME,170404,2
PART-TIME WORKER,31,MAINTENANCE,7288,2
PART-TIME WORKER,31,SHOP,5666,2
PART-TIME WORKER,31,VISITING,2581,2
PART-TIME WORKER,31,WORK,83605,2
PART-TIME WORKER,31,WORK-BASED,500,2
PART-TIME WORKER,32,DISCRETIONARY,9887,2
PART-TIME WORKER,32,EATING OUT,1612,2
PART-TIME WORKER,32,ESCORT,3697,2
PART-TIME WORKER,32,HOME,178003,2
PART-TIME WORKER,32,MAINTENANCE,6559,2
PART-TIME WORKER,32,SHOP,5395,2
PART-TIME WORKER,32,VISITING,2755,2
PART-TIME WORKER,32,WORK,76826,2
PART-TIME WORKER,32,WORK-BASED,445,2
PART-TIME WORKER,33,DISCRETIONARY,11261,2
PART-TIME WORKER,33,EATING OUT,2665,2
PART-TIME WORKER,33,ESCORT,3053,2
PART-TIME WORKER,33,HOME,186336,2
PART-TIME WORKER,33,MAINTENANCE,6421,2
PART-TIME WORKER,33,SHOP,4951,2
PART-TIME WORKER,33,VISITING,2951,2
PART-TIME WORKER,33,WORK,67178,2
PART-TIME WORKER,33,WORK-BASED,363,2
PART-TIME WORKER,34,DISCRETIONARY,12774,2
PART-TIME WORKER,34,EATING OUT,3956,2
PART-TIME WORKER,34,ESCORT,2732,2
PART-TIME WORKER,34,HOME,195682,2
PART-TIME WORKER,34,MAINTENANCE,6095,2
PART-TIME WORKER,34,SHOP,5177,2
PART-TIME WORKER,34,VISITING,3587,2
PART-TIME WORKER,34,WORK,54853,2
PART-TIME WORKER,34,WORK-BASED,323,2
PART-TIME WORKER,35,DISCRETIONARY,14524,2
PART-TIME WORKER,35,EATING OUT,4989,2
PART-TIME WORKER,35,ESCORT,2516,2
PART-TIME WORKER,35,HOME,202067,2
PART-TIME WORKER,35,MAINTENANCE,6393,2
PART-TIME WORKER,35,SHOP,5254,2
PART-TIME WORKER,35,VISITING,4905,2
PART-TIME WORKER,35,WORK,44236,2
PART-TIME WORKER,35,WORK-BASED,295,2
PART-TIME WORKER,36,DISCRETIONARY,17701,2
PART-TIME WORKER,36,EATING OUT,5960,2
PART-TIME WORKER,36,ESCORT,2325,2
PART-TIME WORKER,36,HOME,204644,2
PART-TIME WORKER,36,MAINTENANCE,6790,2
PART-TIME WORKER,36,SHOP,5104,2
PART-TIME WORKER,36,VISITING,5991,2
PART-TIME WORKER,36,WORK,36376,2
PART-TIME WORKER,36,WORK-BASED,288,2
PART-TIME WORKER,37,DISCRETIONARY,16662,2
PART-TIME WORKER,37,EATING OUT,5944,2
PART-TIME WORKER,37,ESCORT,2082,2
PART-TIME WORKER,37,HOME,210462,2
PART-TIME WORKER,37,MAINTENANCE,6231,2
PART-TIME WORKER,37,SHOP,5427,2
PART-TIME WORKER,37,VISITING,6942,2
PART-TIME WORKER,37,WORK,31162,2
PART-TIME WORKER,37,WORK-BASED,267,2
PART-TIME WORKER,38,DISCRETIONARY,14749,2
PART-TIME WORKER,38,EATING OUT,5096,2
PART-TIME WORKER,38,ESCORT,1842,2
PART-TIME WORKER,38,HOME,220029,2
PART-TIME WORKER,38,MAINTENANCE,5265,2
PART-TIME WORKER,38,SHOP,5245,2
PART-TIME WORKER,38,VISITING,6575,2
PART-TIME WORKER,38,WORK,26135,2
PART-TIME WORKER,38,WORK-BASED,243,2
PART-TIME WORKER,39,DISCRETIONARY,12195,2
PART-TIME WORKER,39,EATING OUT,4053,2
PART-TIME WORKER,39,ESCORT,1653,2
PART-TIME WORKER,39,HOME,229823,2
PART-TIME WORKER,39,MAINTENANCE,4136,2
PART-TIME WORKER,39,SHOP,4416,2
PART-TIME WORKER,39,VISITING,6136,2
PART-TIME WORKER,39,WORK,22542,2
PART-TIME WORKER,39,WORK-BASED,225,2
PART-TIME WORKER,40,DISCRETIONARY,9278,2
PART-TIME WORKER,40,EATING OUT,3118,2
PART-TIME WORKER,40,ESCORT,1347,2
PART-TIME WORKER,40,HOME,240302,2
PART-TIME WORKER,40,MAINTENANCE,3061,2
PART-TIME WORKER,40,SHOP,3018,2
PART-TIME WORKER,40,VISITING,5105,2
PART-TIME WORKER,40,WORK,19747,2
PART-TIME WORKER,40,WORK-BASED,203,2
PART-TIME WORKER,41,DISCRETIONARY,6213,2
PART-TIME WORKER,41,EATING OUT,2192,2
PART-TIME WORKER,41,ESCORT,1186,2
PART-TIME WORKER,41,HOME,250009,2
PART-TIME WORKER,41,MAINTENANCE,2232,2
PART-TIME WORKER,41,SHOP,2023,2
PART-TIME WORKER,41,VISITING,3996,2
PART-TIME WORKER,41,WORK,17147,2
PART-TIME WORKER,41,WORK-BASED,181,2
PART-TIME WORKER,42,DISCRETIONARY,2767,2
PART-TIME WORKER,42,EATING OUT,1234,2
PART-TIME WORKER,42,ESCORT,1049,2
PART-TIME WORKER,42,HOME,259132,2
PART-TIME WORKER,42,MAINTENANCE,1610,2
PART-TIME WORKER,42,SHOP,1357,2
PART-TIME WORKER,42,VISITING,2875,2
PART-TIME WORKER,42,WORK,15001,2
PART-TIME WORKER,42,WORK-BASED,154,2
PART-TIME WORKER,43,DISCRETIONARY,2000,2
PART-TIME WORKER,43,EATING OUT,612,2
PART-TIME WORKER,43,ESCORT,901,2
PART-TIME WORKER,43,HOME,264680,2
PART-TIME WORKER,43,MAINTENANCE,1126,2
PART-TIME WORKER,43,SHOP,915,2
PART-TIME WORKER,43,VISITING,2003,2
PART-TIME WORKER,43,WORK,12794,2
PART-TIME WORKER,43,WORK-BASED,148,2
PART-TIME WORKER,44,DISCRETIONARY,1348,2
PART-TIME WORKER,44,EATING OUT,433,2
PART-TIME WORKER,44,ESCORT,780,2
PART-TIME WORKER,44,HOME,269270,2
PART-TIME WORKER,44,MAINTENANCE,762,2
PART-TIME WORKER,44,SHOP,608,2
PART-TIME WORKER,44,VISITING,1171,2
PART-TIME WORKER,44,WORK,10689,2
PART-TIME WORKER,44,WORK-BASED,118,2
PART-TIME WORKER,45,DISCRETIONARY,854,2
PART-TIME WORKER,45,EATING OUT,323,2
PART-TIME WORKER,45,ESCORT,643,2
PART-TIME WORKER,45,HOME,273048,2
PART-TIME WORKER,45,MAINTENANCE,474,2
PART-TIME WORKER,45,SHOP,404,2
PART-TIME WORKER,45,VISITING,710,2
PART-TIME WORKER,45,WORK,8632,2
PART-TIME WORKER,45,WORK-BASED,91,2
PART-TIME WORKER,46,DISCRETIONARY,504,2
PART-TIME WORKER,46,EATING OUT,226,2
PART-TIME WORKER,46,ESCORT,558,2
PART-TIME WORKER,46,HOME,276444,2
PART-TIME WORKER,46,MAINTENANCE,291,2
PART-TIME WORKER,46,SHOP,232,2
PART-TIME WORKER,46,VISITING,273,2
PART-TIME WORKER,46,WORK,6588,2
PART-TIME WORKER,46,WORK-BASED,63,2
PART-TIME WORKER,47,DISCRETIONARY,229,2
PART-TIME WORKER,47,EATING OUT,128,2
PART-TIME WORKER,47,ESCORT,379,2
PART-TIME WORKER,47,HOME,279821,2
PART-TIME WORKER,47,MAINTENANCE,129,2
PART-TIME WORKER,47,SHOP,95,2
PART-TIME WORKER,47,VISITING,152,2
PART-TIME WORKER,47,WORK,4213,2
PART-TIME WORKER,47,WORK-BASED,33,2
NON-WORKER,8,DISCRETIONARY,301,3
NON-WORKER,8,EATING OUT,95,3
NON-WORKER,8,ESCORT,34,3
NON-WORKER,8,HOME,439915,3
NON-WORKER,8,MAINTENANCE,213,3
NON-WORKER,8,SHOP,160,3
NON-WORKER,8,VISITING,73,3
NON-WORKER,9,DISCRETIONARY,689,3
NON-WORKER,9,EATING OUT,177,3
NON-WORKER,9,ESCORT,223,3
NON-WORKER,9,HOME,438545,3
NON-WORKER,9,MAINTENANCE,584,3
NON-WORKER,9,SHOP,412,3
NON-WORKER,9,VISITING,161,3
NON-WORKER,10,DISCRETIONARY,1185,3
NON-WORKER,10,EATING OUT,268,3
NON-WORKER,10,ESCORT,812,3
NON-WORKER,10,HOME,436458,3
NON-WORKER,10,MAINTENANCE,1147,3
NON-WORKER,10,SHOP,680,3
NON-WORKER,10,VISITING,241,3
NON-WORKER,11,DISCRETIONARY,1784,3
NON-WORKER,11,EATING OUT,323,3
NON-WORKER,11,ESCORT,2128,3
NON-WORKER,11,HOME,433107,3
NON-WORKER,11,MAINTENANCE,2099,3
NON-WORKER,11,SHOP,1030,3
NON-WORKER,11,VISITING,320,3
NON-WORKER,12,DISCRETIONARY,2572,3
NON-WORKER,12,EATING OUT,375,3
NON-WORKER,12,ESCORT,3474,3
NON-WORKER,12,HOME,429030,3
NON-WORKER,12,MAINTENANCE,3502,3
NON-WORKER,12,SHOP,1416,3
NON-WORKER,12,VISITING,422,3
NON-WORKER,13,DISCRETIONARY,3664,3
NON-WORKER,13,EATING OUT,418,3
NON-WORKER,13,ESCORT,11225,3
NON-WORKER,13,HOME,416807,3
NON-WORKER,13,MAINTENANCE,6094,3
NON-WORKER,13,SHOP,2005,3
NON-WORKER,13,VISITING,578,3
NON-WORKER,14,DISCRETIONARY,5673,3
NON-WORKER,14,EATING OUT,514,3
NON-WORKER,14,ESCORT,38093,3
NON-WORKER,14,HOME,381877,3
NON-WORKER,14,MAINTENANCE,11062,3
NON-WORKER,14,SHOP,2748,3
NON-WORKER,14,VISITING,824,3
NON-WORKER,15,DISCRETIONARY,7587,3
NON-WORKER,15,EATING OUT,672,3
NON-WORKER,15,ESCORT,44714,3
NON-WORKER,15,HOME,366160,3
NON-WORKER,15,MAINTENANCE,16321,3
NON-WORKER,15,SHOP,4103,3
NON-WORKER,15,VISITING,1234,3
NON-WORKER,16,DISCRETIONARY,9364,3
NON-WORKER,16,EATING OUT,828,3
NON-WORKER,16,ESCORT,30933,3
NON-WORKER,16,HOME,369488,3
NON-WORKER,16,MAINTENANCE,21852,3
NON-WORKER,16,SHOP,6393,3
NON-WORKER,16,VISITING,1933,3
NON-WORKER,17,DISCRETIONARY,10987,3
NON-WORKER,17,EATING OUT,1047,3
NON-WORKER,17,ESCORT,14895,3
NON-WORKER,17,HOME,373287,3
NON-WORKER,17,MAINTENANCE,27383,3
NON-WORKER,17,SHOP,10287,3
NON-WORKER,17,VISITING,2905,3
NON-WORKER,18,DISCRETIONARY,12335,3
NON-WORKER,18,EATING OUT,1324,3
NON-WORKER,18,ESCORT,11694,3
NON-WORKER,18,HOME,362047,3
NON-WORKER,18,MAINTENANCE,32969,3
NON-WORKER,18,SHOP,16586,3
NON-WORKER,18,VISITING,3836,3
NON-WORKER,19,DISCRETIONARY,12385,3
NON-WORKER,19,EATING OUT,1667,3
NON-WORKER,19,ESCORT,11274,3
NON-WORKER,19,HOME,348606,3
NON-WORKER,19,MAINTENANCE,37377,3
NON-WORKER,19,SHOP,24690,3
NON-WORKER,19,VISITING,4792,3
NON-WORKER,20,DISCRETIONARY,12367,3
NON-WORKER,20,EATING OUT,2061,3
NON-WORKER,20,ESCORT,11378,3
NON-WORKER,20,HOME,336134,3
NON-WORKER,20,MAINTENANCE,40734,3
NON-WORKER,20,SHOP,32398,3
NON-WORKER,20,VISITING,5719,3
NON-WORKER,21,DISCRETIONARY,12201,3
NON-WORKER,21,EATING OUT,3819,3
NON-WORKER,21,ESCORT,11674,3
NON-WORKER,21,HOME,327953,3
NON-WORKER,21,MAINTENANCE,42519,3
NON-WORKER,21,SHOP,36136,3
NON-WORKER,21,VISITING,6489,3
NON-WORKER,22,DISCRETIONARY,11575,3
NON-WORKER,22,EATING OUT,5571,3
NON-WORKER,22,ESCORT,11918,3
NON-WORKER,22,HOME,327734,3
NON-WORKER,22,MAINTENANCE,41216,3
NON-WORKER,22,SHOP,35521,3
NON-WORKER,22,VISITING,7256,3
NON-WORKER,23,DISCRETIONARY,11043,3
NON-WORKER,23,EATING OUT,6201,3
NON-WORKER,23,ESCORT,12287,3
NON-WORKER,23,HOME,330681,3
NON-WORKER,23,MAINTENANCE,39096,3
NON-WORKER,23,SHOP,33544,3
NON-WORKER,23,VISITING,7939,3
NON-WORKER,24,DISCRETIONARY,10716,3
NON-WORKER,24,EATING OUT,6010,3
NON-WORKER,24,ESCORT,12726,3
NON-WORKER,24,HOME,334750,3
NON-WORKER,24,MAINTENANCE,36664,3
NON-WORKER,24,SHOP,32302,3
NON-WORKER,24,VISITING,7623,3
NON-WORKER,25,DISCRETIONARY,10412,3
NON-WORKER,25,EATING OUT,5222,3
NON-WORKER,25,ESCORT,13201,3
NON-WORKER,25,HOME,338011,3
NON-WORKER,25,MAINTENANCE,35115,3
NON-WORKER,25,SHOP,31520,3
NON-WORKER,25,VISITING,7310,3
NON-WORKER,26,DISCRETIONARY,10280,3
NON-WORKER,26,EATING OUT,4323,3
NON-WORKER,26,ESCORT,23789,3
NON-WORKER,26,HOME,330426,3
NON-WORKER,26,MAINTENANCE,33776,3
NON-WORKER,26,SHOP,31124,3
NON-WORKER,26,VISITING,7073,3
NON-WORKER,27,DISCRETIONARY,10159,3
NON-WORKER,27,EATING OUT,3383,3
NON-WORKER,27,ESCORT,41660,3
NON-WORKER,27,HOME,318293,3
NON-WORKER,27,MAINTENANCE,32177,3
NON-WORKER,27,SHOP,28340,3
NON-WORKER,27,VISITING,6779,3
NON-WORKER,28,DISCRETIONARY,10071,3
NON-WORKER,28,EATING OUT,2921,3
NON-WORKER,28,ESCORT,46348,3
NON-WORKER,28,HOME,317515,3
NON-WORKER,28,MAINTENANCE,30566,3
NON-WORKER,28,SHOP,26892,3
NON-WORKER,28,VISITING,6478,3
NON-WORKER,29,DISCRETIONARY,10180,3
NON-WORKER,29,EATING OUT,2537,3
NON-WORKER,29,ESCORT,39541,3
NON-WORKER,29,HOME,327827,3
NON-WORKER,29,MAINTENANCE,29122,3
NON-WORKER,29,SHOP,25306,3
NON-WORKER,29,VISITING,6278,3
NON-WORKER,30,DISCRETIONARY,11535,3
NON-WORKER,30,EATING OUT,2715,3
NON-WORKER,30,ESCORT,23268,3
NON-WORKER,30,HOME,345799,3
NON-WORKER,30,MAINTENANCE,27105,3
NON-WORKER,30,SHOP,24112,3
NON-WORKER,30,VISITING,6257,3
NON-WORKER,31,DISCRETIONARY,13382,3
NON-WORKER,31,EATING OUT,3810,3
NON-WORKER,31,ESCORT,18433,3
NON-WORKER,31,HOME,351886,3
NON-WORKER,31,MAINTENANCE,24547,3
NON-WORKER,31,SHOP,22274,3
NON-WORKER,31,VISITING,6459,3
NON-WORKER,32,DISCRETIONARY,15779,3
NON-WORKER,32,EATING OUT,4746,3
NON-WORKER,32,ESCORT,11520,3
NON-WORKER,32,HOME,361021,3
NON-WORKER,32,MAINTENANCE,21051,3
NON-WORKER,32,SHOP,19973,3
NON-WORKER,32,VISITING,6701,3
NON-WORKER,33,DISCRETIONARY,17454,3
NON-WORKER,33,EATING OUT,7216,3
NON-WORKER,33,ESCORT,9001,3
NON-WORKER,33,HOME,364115,3
NON-WORKER,33,MAINTENANCE,19110,3
NON-WORKER,33,SHOP,17010,3
NON-WORKER,33,VISITING,6885,3
NON-WORKER,34,DISCRETIONARY,19158,3
NON-WORKER,34,EATING OUT,10020,3
NON-WORKER,34,ESCORT,7412,3
NON-WORKER,34,HOME,363330,3
NON-WORKER,34,MAINTENANCE,16646,3
NON-WORKER,34,SHOP,16264,3
NON-WORKER,34,VISITING,7961,3
NON-WORKER,35,DISCRETIONARY,20904,3
NON-WORKER,35,EATING OUT,12371,3
NON-WORKER,35,ESCORT,6178,3
NON-WORKER,35,HOME,359969,3
NON-WORKER,35,MAINTENANCE,16135,3
NON-WORKER,35,SHOP,15074,3
NON-WORKER,35,VISITING,10160,3
NON-WORKER,36,DISCRETIONARY,24265,3
NON-WORKER,36,EATING OUT,14011,3
NON-WORKER,36,ESCORT,5386,3
NON-WORKER,36,HOME,356173,3
NON-WORKER,36,MAINTENANCE,15632,3
NON-WORKER,36,SHOP,13375,3
NON-WORKER,36,VISITING,11949,3
NON-WORKER,37,DISCRETIONARY,22114,3
NON-WORKER,37,EATING OUT,13338,3
NON-WORKER,37,ESCORT,4540,3
NON-WORKER,37,HOME,360701,3
NON-WORKER,37,MAINTENANCE,13845,3
NON-WORKER,37,SHOP,13121,3
NON-WORKER,37,VISITING,13132,3
NON-WORKER,38,DISCRETIONARY,18717,3
NON-WORKER,38,EATING OUT,11064,3
NON-WORKER,38,ESCORT,3949,3
NON-WORKER,38,HOME,371789,3
NON-WORKER,38,MAINTENANCE,11377,3
NON-WORKER,38,SHOP,11875,3
NON-WORKER,38,VISITING,12020,3
NON-WORKER,39,DISCRETIONARY,14894,3
NON-WORKER,39,EATING OUT,8276,3
NON-WORKER,39,ESCORT,3452,3
NON-WORKER,39,HOME,385013,3
NON-WORKER,39,MAINTENANCE,8789,3
NON-WORKER,39,SHOP,9523,3
NON-WORKER,39,VISITING,10844,3
NON-WORKER,40,DISCRETIONARY,10987,3
NON-WORKER,40,EATING OUT,5969,3
NON-WORKER,40,ESCORT,2894,3
NON-WORKER,40,HOME,399683,3
NON-WORKER,40,MAINTENANCE,6523,3
NON-WORKER,40,SHOP,6117,3
NON-WORKER,40,VISITING,8618,3
NON-WORKER,41,DISCRETIONARY,7020,3
NON-WORKER,41,EATING OUT,3987,3
NON-WORKER,41,ESCORT,2551,3
NON-WORKER,41,HOME,412040,3
NON-WORKER,41,MAINTENANCE,4757,3
NON-WORKER,41,SHOP,4010,3
NON-WORKER,41,VISITING,6426,3
NON-WORKER,42,DISCRETIONARY,2913,3
NON-WORKER,42,EATING OUT,2018,3
NON-WORKER,42,ESCORT,2233,3
NON-WORKER,42,HOME,423415,3
NON-WORKER,42,MAINTENANCE,3401,3
NON-WORKER,42,SHOP,2586,3
NON-WORKER,42,VISITING,4225,3
NON-WORKER,43,DISCRETIONARY,2055,3
NON-WORKER,43,EATING OUT,948,3
NON-WORKER,43,ESCORT,1907,3
NON-WORKER,43,HOME,428999,3
NON-WORKER,43,MAINTENANCE,2390,3
NON-WORKER,43,SHOP,1653,3
NON-WORKER,43,VISITING,2839,3
NON-WORKER,44,DISCRETIONARY,1427,3
NON-WORKER,44,EATING OUT,648,3
NON-WORKER,44,ESCORT,1636,3
NON-WORKER,44,HOME,432921,3
NON-WORKER,44,MAINTENANCE,1635,3
NON-WORKER,44,SHOP,1036,3
NON-WORKER,44,VISITING,1488,3
NON-WORKER,45,DISCRETIONARY,925,3
NON-WORKER,45,EATING OUT,434,3
NON-WORKER,45,ESCORT,1386,3
NON-WORKER,45,HOME,435398,3
NON-WORKER,45,MAINTENANCE,1111,3
NON-WORKER,45,SHOP,634,3
NON-WORKER,45,VISITING,903,3
NON-WORKER,46,DISCRETIONARY,573,3
NON-WORKER,46,EATING OUT,243,3
NON-WORKER,46,ESCORT,1220,3
NON-WORKER,46,HOME,437430,3
NON-WORKER,46,MAINTENANCE,663,3
NON-WORKER,46,SHOP,353,3
NON-WORKER,46,VISITING,309,3
NON-WORKER,47,DISCRETIONARY,267,3
NON-WORKER,47,EATING OUT,121,3
NON-WORKER,47,ESCORT,813,3
NON-WORKER,47,HOME,438955,3
NON-WORKER,47,MAINTENANCE,301,3
NON-WORKER,47,SHOP,163,3
NON-WORKER,47,VISITING,171,3
RETIRED,8,DISCRETIONARY,269,4
RETIRED,8,EATING OUT,83,4
RETIRED,8,ESCORT,4,4
RETIRED,8,HOME,433699,4
RETIRED,8,MAINTENANCE,134,4
RETIRED,8,SHOP,95,4
RETIRED,8,VISITING,50,4
RETIRED,9,DISCRETIONARY,686,4
RETIRED,9,EATING OUT,189,4
RETIRED,9,ESCORT,28,4
RETIRED,9,HOME,432677,4
RETIRED,9,MAINTENANCE,394,4
RETIRED,9,SHOP,256,4
RETIRED,9,VISITING,104,4
RETIRED,10,DISCRETIONARY,1370,4
RETIRED,10,EATING OUT,301,4
RETIRED,10,ESCORT,79,4
RETIRED,10,HOME,431002,4
RETIRED,10,MAINTENANCE,926,4
RETIRED,10,SHOP,476,4
RETIRED,10,VISITING,180,4
RETIRED,11,DISCRETIONARY,2413,4
RETIRED,11,EATING OUT,412,4
RETIRED,11,ESCORT,187,4
RETIRED,11,HOME,428431,4
RETIRED,11,MAINTENANCE,1802,4
RETIRED,11,SHOP,794,4
RETIRED,11,VISITING,295,4
RETIRED,12,DISCRETIONARY,4017,4
RETIRED,12,EATING OUT,522,4
RETIRED,12,ESCORT,344,4
RETIRED,12,HOME,424311,4
RETIRED,12,MAINTENANCE,3437,4
RETIRED,12,SHOP,1253,4
RETIRED,12,VISITING,450,4
RETIRED,13,DISCRETIONARY,6499,4
RETIRED,13,EATING OUT,665,4
RETIRED,13,ESCORT,1170,4
RETIRED,13,HOME,416832,4
RETIRED,13,MAINTENANCE,6525,4
RETIRED,13,SHOP,1970,4
RETIRED,13,VISITING,673,4
RETIRED,14,DISCRETIONARY,11096,4
RETIRED,14,EATING OUT,874,4
RETIRED,14,ESCORT,4216,4
RETIRED,14,HOME,401358,4
RETIRED,14,MAINTENANCE,12784,4
RETIRED,14,SHOP,2961,4
RETIRED,14,VISITING,1045,4
RETIRED,15,DISCRETIONARY,15465,4
RETIRED,15,EATING OUT,1146,4
RETIRED,15,ESCORT,5758,4
RETIRED,15,HOME,386280,4
RETIRED,15,MAINTENANCE,19552,4
RETIRED,15,SHOP,4484,4
RETIRED,15,VISITING,1649,4
RETIRED,16,DISCRETIONARY,19418,4
RETIRED,16,EATING OUT,1471,4
RETIRED,16,ESCORT,4781,4
RETIRED,16,HOME,372240,4
RETIRED,16,MAINTENANCE,26858,4
RETIRED,16,SHOP,7046,4
RETIRED,16,VISITING,2520,4
RETIRED,17,DISCRETIONARY,23004,4
RETIRED,17,EATING OUT,1892,4
RETIRED,17,ESCORT,3249,4
RETIRED,17,HOME,357066,4
RETIRED,17,MAINTENANCE,33796,4
RETIRED,17,SHOP,11566,4
RETIRED,17,VISITING,3761,4
RETIRED,18,DISCRETIONARY,26041,4
RETIRED,18,EATING OUT,2409,4
RETIRED,18,ESCORT,2855,4
RETIRED,18,HOME,338201,4
RETIRED,18,MAINTENANCE,41148,4
RETIRED,18,SHOP,18705,4
RETIRED,18,VISITING,4975,4
RETIRED,19,DISCRETIONARY,26136,4
RETIRED,19,EATING OUT,3022,4
RETIRED,19,ESCORT,2798,4
RETIRED,19,HOME,321271,4
RETIRED,19,MAINTENANCE,47275,4
RETIRED,19,SHOP,27645,4
RETIRED,19,VISITING,6187,4
RETIRED,20,DISCRETIONARY,26103,4
RETIRED,20,EATING OUT,3680,4
RETIRED,20,ESCORT,2823,4
RETIRED,20,HOME,306581,4
RETIRED,20,MAINTENANCE,51596,4
RETIRED,20,SHOP,36068,4
RETIRED,20,VISITING,7483,4
RETIRED,21,DISCRETIONARY,26233,4
RETIRED,21,EATING OUT,6641,4
RETIRED,21,ESCORT,2865,4
RETIRED,21,HOME,296286,4
RETIRED,21,MAINTENANCE,53726,4
RETIRED,21,SHOP,40125,4
RETIRED,21,VISITING,8458,4
RETIRED,22,DISCRETIONARY,25101,4
RETIRED,22,EATING OUT,9606,4
RETIRED,22,ESCORT,2907,4
RETIRED,22,HOME,296359,4
RETIRED,22,MAINTENANCE,52007,4
RETIRED,22,SHOP,38967,4
RETIRED,22,VISITING,9387,4
RETIRED,23,DISCRETIONARY,24430,4
RETIRED,23,EATING OUT,10700,4
RETIRED,23,ESCORT,2972,4
RETIRED,23,HOME,300103,4
RETIRED,23,MAINTENANCE,49073,4
RETIRED,23,SHOP,36567,4
RETIRED,23,VISITING,10489,4
RETIRED,24,DISCRETIONARY,23914,4
RETIRED,24,EATING OUT,10411,4
RETIRED,24,ESCORT,2965,4
RETIRED,24,HOME,306194,4
RETIRED,24,MAINTENANCE,45713,4
RETIRED,24,SHOP,34849,4
RETIRED,24,VISITING,10288,4
RETIRED,25,DISCRETIONARY,23597,4
RETIRED,25,EATING OUT,9206,4
RETIRED,25,ESCORT,3052,4
RETIRED,25,HOME,310338,4
RETIRED,25,MAINTENANCE,44023,4
RETIRED,25,SHOP,33971,4
RETIRED,25,VISITING,10147,4
RETIRED,26,DISCRETIONARY,23369,4
RETIRED,26,EATING OUT,7632,4
RETIRED,26,ESCORT,4368,4
RETIRED,26,HOME,313160,4
RETIRED,26,MAINTENANCE,42127,4
RETIRED,26,SHOP,33741,4
RETIRED,26,VISITING,9937,4
RETIRED,27,DISCRETIONARY,23158,4
RETIRED,27,EATING OUT,6000,4
RETIRED,27,ESCORT,6666,4
RETIRED,27,HOME,317733,4
RETIRED,27,MAINTENANCE,40229,4
RETIRED,27,SHOP,30993,4
RETIRED,27,VISITING,9555,4
RETIRED,28,DISCRETIONARY,23210,4
RETIRED,28,EATING OUT,5170,4
RETIRED,28,ESCORT,7012,4
RETIRED,28,HOME,322490,4
RETIRED,28,MAINTENANCE,38100,4
RETIRED,28,SHOP,29135,4
RETIRED,28,VISITING,9217,4
RETIRED,29,DISCRETIONARY,23380,4
RETIRED,29,EATING OUT,4579,4
RETIRED,29,ESCORT,5564,4
RETIRED,29,HOME,329121,4
RETIRED,29,MAINTENANCE,35328,4
RETIRED,29,SHOP,27342,4
RETIRED,29,VISITING,9020,4
RETIRED,30,DISCRETIONARY,25427,4
RETIRED,30,EATING OUT,4775,4
RETIRED,30,ESCORT,3346,4
RETIRED,30,HOME,334473,4
RETIRED,30,MAINTENANCE,31867,4
RETIRED,30,SHOP,25579,4
RETIRED,30,VISITING,8867,4
RETIRED,31,DISCRETIONARY,27811,4
RETIRED,31,EATING OUT,6413,4
RETIRED,31,ESCORT,2524,4
RETIRED,31,HOME,337679,4
RETIRED,31,MAINTENANCE,27742,4
RETIRED,31,SHOP,23226,4
RETIRED,31,VISITING,8939,4
RETIRED,32,DISCRETIONARY,30676,4
RETIRED,32,EATING OUT,7591,4
RETIRED,32,ESCORT,1639,4
RETIRED,32,HOME,342296,4
RETIRED,32,MAINTENANCE,22910,4
RETIRED,32,SHOP,20169,4
RETIRED,32,VISITING,9053,4
RETIRED,33,DISCRETIONARY,32179,4
RETIRED,33,EATING OUT,10981,4
RETIRED,33,ESCORT,1253,4
RETIRED,33,HOME,344032,4
RETIRED,33,MAINTENANCE,20113,4
RETIRED,33,SHOP,16510,4
RETIRED,33,VISITING,9266,4
RETIRED,34,DISCRETIONARY,33929,4
RETIRED,34,EATING OUT,15120,4
RETIRED,34,ESCORT,986,4
RETIRED,34,HOME,342091,4
RETIRED,34,MAINTENANCE,16668,4
RETIRED,34,SHOP,15383,4
RETIRED,34,VISITING,10157,4
RETIRED,35,DISCRETIONARY,35773,4
RETIRED,35,EATING OUT,18359,4
RETIRED,35,ESCORT,836,4
RETIRED,35,HOME,337773,4
RETIRED,35,MAINTENANCE,15463,4
RETIRED,35,SHOP,13819,4
RETIRED,35,VISITING,12311,4
RETIRED,36,DISCRETIONARY,39260,4
RETIRED,36,EATING OUT,19997,4
RETIRED,36,ESCORT,724,4
RETIRED,36,HOME,333870,4
RETIRED,36,MAINTENANCE,14710,4
RETIRED,36,SHOP,11923,4
RETIRED,36,VISITING,13850,4
RETIRED,37,DISCRETIONARY,35721,4
RETIRED,37,EATING OUT,18924,4
RETIRED,37,ESCORT,610,4
RETIRED,37,HOME,339722,4
RETIRED,37,MAINTENANCE,12773,4
RETIRED,37,SHOP,11639,4
RETIRED,37,VISITING,14945,4
RETIRED,38,DISCRETIONARY,30735,4
RETIRED,38,EATING OUT,15698,4
